;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
coj0m405-kb88-20220430-0115-e91.fits.fz  59699.809885359  59699.810756644  5450  2.0703e-15  7.0387e-17
cpt0m407-kb87-20220430-0410-e91.fits.fz  59700.170860232  59700.171384329  5450  2.0484e-15  7.6252e-17
coj0m403-kb24-20220501-0173-e91.fits.fz  59700.643773218  59700.644007420  5450  2.0367e-15  1.0985e-16
cpt0m407-kb87-20220501-0280-e91.fits.fz  59700.920319491  59700.921190810  5450  2.1506e-15  4.8133e-17
cpt0m407-kb87-20220501-0402-e91.fits.fz  59701.175063473  59701.175587605  5450  2.1239e-15  8.5925e-17
cpt0m407-kb87-20220502-0371-e91.fits.fz  59702.014597825  59702.015469167  5450  2.1026e-15  5.0044e-17
cpt0m407-kb87-20220502-0462-e91.fits.fz  59702.169555163  59702.170079283  5450  2.1311e-15  1.5839e-16
coj0m405-kb88-20220503-0222-e91.fits.fz  59702.562526320  59702.562761100  5450  1.8347e-15  1.1860e-16
coj0m405-kb88-20220503-0233-e91.fits.fz  59702.572816320  59702.573051100  5450  2.0193e-15  1.1436e-16
coj0m405-kb88-20220503-0239-e91.fits.fz  59702.580636795  59702.580871528  5450  1.9050e-15  1.1590e-16
coj0m405-kb88-20220503-0247-e91.fits.fz  59702.592987639  59702.593222443  5450  1.9117e-15  1.1387e-16
coj0m405-kb88-20220503-0251-e91.fits.fz  59702.598073299  59702.598308102  5450  1.8936e-15  1.1392e-16
coj0m405-kb88-20220503-0263-e91.fits.fz  59702.608536042  59702.608770753  5450  1.9316e-15  1.1480e-16
coj0m405-kb88-20220503-0274-e91.fits.fz  59702.618926598  59702.619161447  5450  2.0960e-15  1.2284e-16
coj0m405-kb88-20220503-0278-e91.fits.fz  59702.629402940  59702.629637697  5450  1.9875e-15  1.2223e-16
coj0m405-kb88-20220503-0287-e91.fits.fz  59702.641005220  59702.641239966  5450  1.8773e-15  1.2811e-16
coj0m405-kb88-20220503-0298-e91.fits.fz  59702.651165556  59702.651400336  5450  2.0098e-15  1.2127e-16
cpt0m407-kb87-20220503-0137-e91.fits.fz  59702.825577130  59702.825811899  5450  2.0010e-15  1.9368e-16
cpt0m407-kb87-20220503-0143-e91.fits.fz  59702.832142744  59702.832377512  5450  1.7939e-15  1.8396e-16
cpt0m407-kb87-20220503-0152-e91.fits.fz  59702.842549920  59702.842784688  5450  2.0643e-15  1.9093e-16
cpt0m407-kb87-20220503-0154-e91.fits.fz  59702.844447142  59702.844681911  5450  1.9191e-15  1.9288e-16
cpt0m407-kb87-20220503-0165-e91.fits.fz  59702.854756077  59702.854990811  5450  1.7802e-15  1.8875e-16
cpt0m407-kb87-20220503-0171-e91.fits.fz  59702.864304063  59702.864538831  5450  1.9446e-15  1.8561e-16
cpt0m407-kb87-20220503-0177-e91.fits.fz  59702.874364943  59702.874599711  5450  1.9385e-15  1.7311e-16
cpt0m407-kb87-20220503-0188-e91.fits.fz  59702.884517952  59702.884752720  5450  2.0411e-15  1.6698e-16
cpt0m407-kb87-20220503-0195-e91.fits.fz  59702.894788311  59702.895023079  5450  2.0685e-15  1.7044e-16
cpt0m407-kb87-20220503-0201-e91.fits.fz  59702.905132049  59702.905366829  5450  1.8859e-15  1.6546e-16
cpt0m407-kb87-20220503-0212-e91.fits.fz  59702.918928114  59702.919162882  5450  1.8897e-15  1.7418e-16
cpt0m407-kb87-20220503-0246-e91.fits.fz  59702.961983866  59702.962218635  5450  2.0543e-15  1.6923e-16
cpt0m407-kb87-20220503-0248-e91.fits.fz  59702.968166505  59702.968401274  5450  1.7076e-15  1.6456e-16
cpt0m407-kb87-20220503-0252-e91.fits.fz  59702.978687616  59702.978922327  5450  1.8046e-15  1.7185e-16
cpt0m407-kb87-20220503-0257-e91.fits.fz  59702.989160024  59702.989394781  5450  1.7393e-15  1.7207e-16
cpt0m407-kb87-20220503-0268-e91.fits.fz  59703.002244422  59703.002479190  5450  1.9751e-15  1.7191e-16
cpt0m407-kb87-20220503-0270-e91.fits.fz  59703.009842801  59703.010077524  5450  1.9188e-15  1.7975e-16
cpt0m407-kb87-20220503-0272-e91.fits.fz  59703.020258068  59703.020492790  5450  1.8027e-15  1.7978e-16
cpt0m407-kb87-20220503-0276-e91.fits.fz  59703.030671922  59703.030906679  5450  1.5192e-15  1.7888e-16
cpt0m407-kb87-20220503-0278-e91.fits.fz  59703.041082674  59703.041317443  5450  1.5905e-15  1.7575e-16
cpt0m407-kb87-20220503-0285-e91.fits.fz  59703.051665764  59703.051900533  5450  1.7710e-15  1.7565e-16
cpt0m407-kb87-20220503-0307-e91.fits.fz  59703.091884144  59703.092118913  5450  1.9561e-15  1.7697e-16
cpt0m407-kb87-20220503-0318-e91.fits.fz  59703.108541656  59703.108776424  5450  1.1858e-15  1.7458e-16
cpt0m407-kb87-20220503-0320-e91.fits.fz  59703.113135649  59703.114006968  5450  1.7350e-15  4.8527e-17
cpt0m407-kb87-20220503-0331-e91.fits.fz  59703.129377987  59703.129612744  5450  2.3716e-15  1.9267e-16
cpt0m407-kb87-20220503-0333-e91.fits.fz  59703.155674954  59703.155909711  5450  1.9422e-15  1.8593e-16
lsc0m412-kb26-20220503-0177-e91.fits.fz  59703.163691065  59703.163925857  5450  1.8610e-15  2.8640e-16
lsc0m412-kb26-20220503-0183-e91.fits.fz  59703.172453566  59703.172688334  5450  1.6955e-15  2.8171e-16
lsc0m412-kb26-20220503-0185-e91.fits.fz  59703.174309931  59703.174834052  5450  1.9358e-15  1.5573e-16
lsc0m412-kb26-20220503-0191-e91.fits.fz  59703.182806586  59703.183041355  5450  1.6723e-15  2.7611e-16
lsc0m412-kb26-20220503-0202-e91.fits.fz  59703.194301320  59703.194536042  5450  1.6778e-15  2.7903e-16
lsc0m412-kb26-20220503-0206-e91.fits.fz  59703.203583739  59703.203818473  5450  1.7160e-15  2.6732e-16
lsc0m409-kb29-20220503-0114-e91.fits.fz  59703.224518982  59703.224753809  5450  1.6492e-15  1.8951e-16
lsc0m409-kb29-20220503-0128-e91.fits.fz  59703.238212130  59703.238446829  5450  2.0658e-15  1.5807e-16
lsc0m409-kb29-20220503-0130-e91.fits.fz  59703.245257026  59703.245491864  5450  1.9662e-15  1.6842e-16
cpt0m407-kb87-20220504-0181-e91.fits.fz  59703.826639445  59703.827510788  5450  2.3803e-15  5.5663e-17
cpt0m407-kb87-20220504-0290-e91.fits.fz  59703.945567651  59703.945802420  5450  1.8880e-15  1.7739e-16
lsc0m409-kb29-20220504-0191-e91.fits.fz  59704.173263994  59704.173788091  5450  2.2805e-15  8.2073e-17
cpt0m407-kb87-20220505-0161-e91.fits.fz  59704.816322292  59704.817193681  5450  2.1832e-15  5.5659e-17
lsc0m409-kb29-20220505-0143-e91.fits.fz  59705.074341656  59705.074576436  5450  2.3787e-15  2.0941e-16
cpt0m407-kb87-20220505-0311-e91.fits.fz  59705.167889225  59705.168413334  5450  2.0454e-15  9.2191e-17
cpt0m407-kb87-20220506-0099-e91.fits.fz  59705.817942651  59705.818814028  5450  2.0599e-15  6.6510e-17
lsc0m409-kb29-20220506-0127-e91.fits.fz  59706.178223600  59706.178747755  5450  2.1440e-15  8.7036e-17
lsc0m409-kb29-20220508-0104-e91.fits.fz  59708.104952801  59708.105824167  5450  2.0571e-15  5.9538e-17
lsc0m409-kb29-20220508-0117-e91.fits.fz  59708.119595313  59708.119945799  5450  2.1364e-15  1.2221e-16
lsc0m409-kb29-20220508-0123-e91.fits.fz  59708.128684792  59708.129208947  5450  2.0188e-15  8.7680e-17
lsc0m409-kb29-20220508-0125-e91.fits.fz  59708.130910533  59708.131145278  5450  2.2549e-15  1.7826e-16
cpt0m407-kb87-20220509-0119-e91.fits.fz  59708.805647755  59708.805998264  5450  1.9607e-15  1.2974e-16
cpt0m407-kb87-20220509-0142-e91.fits.fz  59708.832496991  59708.832731771  5450  1.8416e-15  1.8640e-16
cpt0m407-kb87-20220509-0146-e91.fits.fz  59708.837017362  59708.837888727  5450  2.0586e-15  5.1859e-17
cpt0m407-kb87-20220509-0158-e91.fits.fz  59708.871992165  59708.872516274  5450  1.7936e-15  8.1150e-17
cpt0m407-kb87-20220509-0184-e91.fits.fz  59708.908128426  59708.908363195  5450  1.7498e-15  1.8873e-16
cpt0m407-kb87-20220510-0101-e91.fits.fz  59709.854423438  59709.854773901  5450  1.8889e-15  1.1757e-16
cpt0m407-kb87-20220510-0120-e91.fits.fz  59709.873588970  59709.874460278  5450  1.8747e-15  5.6489e-17
cpt0m407-kb87-20220510-0203-e91.fits.fz  59709.923794815  59709.924029538  5450  1.7715e-15  1.8008e-16
cpt0m407-kb87-20220510-0253-e91.fits.fz  59709.973122373  59709.973646494  5450  1.9488e-15  8.4892e-17
cpt0m407-kb87-20220511-0137-e91.fits.fz  59710.800237211  59710.800587721  5450  2.1153e-15  1.2286e-16
cpt0m407-kb87-20220511-0139-e91.fits.fz  59710.802177385  59710.803048739  5450  2.0811e-15  5.5796e-17
cpt0m407-kb87-20220511-0161-e91.fits.fz  59710.906455012  59710.906689781  5450  3.4267e-15  1.6561e-16
lsc0m409-kb29-20220511-0086-e91.fits.fz  59711.074213265  59711.074737489  5450  1.9356e-15  9.8146e-17
cpt0m407-kb87-20220512-0121-e91.fits.fz  59711.809219133  59711.810090464  5450  1.9694e-15  5.5832e-17
cpt0m407-kb87-20220512-0123-e91.fits.fz  59711.812662292  59711.813012802  5450  1.6925e-15  1.2876e-16
cpt0m407-kb87-20220512-0135-e91.fits.fz  59711.830152605  59711.830676725  5450  1.9152e-15  9.0598e-17
cpt0m407-kb87-20220512-0143-e91.fits.fz  59711.854347061  59711.854871193  5450  1.7816e-15  9.1968e-17
cpt0m407-kb87-20220512-0162-e91.fits.fz  59711.891892628  59711.892416737  5450  1.8763e-15  9.0790e-17
cpt0m407-kb87-20220512-0167-e91.fits.fz  59711.900901146  59711.901425290  5450  1.7604e-15  9.2893e-17
cpt0m407-kb87-20220512-0169-e91.fits.fz  59711.906398021  59711.906632755  5450  1.8477e-15  1.9196e-16
cpt0m407-kb87-20220512-0171-e91.fits.fz  59711.911272049  59711.911796158  5450  1.6021e-15  9.6834e-17
cpt0m407-kb87-20220513-0129-e91.fits.fz  59712.794676517  59712.795027038  5450  2.2173e-15  3.1919e-16
cpt0m407-kb87-20220513-0133-e91.fits.fz  59712.802346540  59712.803217848  5450  2.1987e-15  2.7202e-16
cpt0m407-kb87-20220515-0163-e91.fits.fz  59715.027702628  59715.028053137  5450  1.5756e-15  2.2072e-16
cpt0m407-kb87-20220515-0166-e91.fits.fz  59715.032532825  59715.032883334  5450  1.5101e-15  2.1652e-16
cpt0m407-kb87-20220515-0168-e91.fits.fz  59715.034553774  59715.035077929  5450  1.1798e-15  1.6739e-16
cpt0m407-kb87-20220516-0156-e91.fits.fz  59715.906473611  59715.906708368  5450  1.9955e-15  2.6646e-16
cpt0m407-kb87-20220516-0158-e91.fits.fz  59715.958477454  59715.958827964  5450  1.9471e-15  1.8939e-16
coj0m405-kb88-20220517-0152-e91.fits.fz  59716.579856934  59716.580381065  5450  1.8832e-15  9.4723e-17
coj0m405-kb88-20220517-0159-e91.fits.fz  59716.625198056  59716.625548646  5450  1.7533e-15  1.3377e-16
cpt0m407-kb87-20220517-0408-e91.fits.fz  59716.992070695  59716.992421204  5450  1.7837e-15  2.1417e-16
lsc0m412-kb26-20220517-0154-e91.fits.fz  59717.140291447  59717.140815556  5450  2.2610e-15  1.7530e-16
lsc0m409-kb29-20220518-0110-e91.fits.fz  59718.364866991  59718.365217500  5450  2.1288e-15  2.7890e-16
lsc0m409-kb29-20220518-0114-e91.fits.fz  59718.378757165  59718.379802107  5450  2.0303e-15  1.3430e-16
lsc0m409-kb29-20220519-0170-e91.fits.fz  59719.137689665  59719.138213843  5450  1.9427e-15  8.6714e-17
lsc0m409-kb29-20220519-0188-e91.fits.fz  59719.208532142  59719.209577130  5450  2.0775e-15  4.8957e-17
lsc0m409-kb29-20220520-0069-e91.fits.fz  59720.058067269  59720.058417767  5450  2.2137e-15  1.4489e-16
lsc0m409-kb29-20220520-0071-e91.fits.fz  59720.060887408  59720.061411494  5450  2.4133e-15  9.6085e-17
lsc0m412-kb26-20220520-0099-e91.fits.fz  59720.096936193  59720.097286656  5450  2.0506e-15  2.3506e-16
lsc0m412-kb26-20220520-0121-e91.fits.fz  59720.137721493  59720.138245602  5450  1.9484e-15  2.1085e-16
lsc0m409-kb29-20220520-0133-e91.fits.fz  59720.291297327  59720.292342234  5450  2.2420e-15  5.8018e-17
lsc0m409-kb29-20220521-0124-e91.fits.fz  59721.045390371  59721.045914514  5450  1.9984e-15  9.2726e-17
lsc0m409-kb29-20220521-0126-e91.fits.fz  59721.047750024  59721.048100568  5450  1.9687e-15  1.3775e-16
lsc0m409-kb29-20220521-0159-e91.fits.fz  59721.137729329  59721.138253461  5450  2.2167e-15  8.6868e-17
lsc0m409-kb29-20220521-0183-e91.fits.fz  59721.209311262  59721.210356262  5450  2.0311e-15  5.1083e-17
coj0m405-kb88-20220522-0048-e91.fits.fz  59721.618648982  59721.618999468  5450  2.0674e-15  1.0734e-16
lsc0m409-kb29-20220522-0149-e91.fits.fz  59722.137679653  59722.138203739  5450  1.8829e-15  8.1695e-17
lsc0m409-kb29-20220522-0172-e91.fits.fz  59722.208530903  59722.209575834  5450  2.1896e-15  5.4065e-17
lsc0m409-kb29-20220523-0111-e91.fits.fz  59723.025502061  59723.025852593  5450  1.9974e-15  1.3634e-16
lsc0m412-kb26-20220523-0090-e91.fits.fz  59723.027335406  59723.027859515  5450  1.8008e-15  1.5786e-16
lsc0m409-kb29-20220523-0113-e91.fits.fz  59723.027938172  59723.028288646  5450  1.8682e-15  1.4210e-16
lsc0m409-kb29-20220523-0178-e91.fits.fz  59723.178208832  59723.178733010  5450  2.5175e-15  1.4749e-16
lsc0m409-kb29-20220523-0191-e91.fits.fz  59723.208816378  59723.209861332  5450  2.2704e-15  2.5050e-16
lsc0m409-kb29-20220524-0109-e91.fits.fz  59724.027684133  59724.028208218  5450  2.0993e-15  1.1515e-16
lsc0m409-kb29-20220524-0115-e91.fits.fz  59724.041065232  59724.041415799  5450  2.2785e-15  1.3589e-16
lsc0m409-kb29-20220524-0119-e91.fits.fz  59724.046974179  59724.047324815  5450  2.0301e-15  1.4524e-16
lsc0m409-kb29-20220524-0173-e91.fits.fz  59724.137731077  59724.138255151  5450  2.0343e-15  8.6856e-17
lsc0m409-kb29-20220524-0204-e91.fits.fz  59724.208595139  59724.209640151  5450  1.9206e-15  7.4889e-17
lsc0m409-kb29-20220525-0117-e91.fits.fz  59725.024209827  59725.024560371  5450  1.7565e-15  1.3571e-16
lsc0m409-kb29-20220525-0119-e91.fits.fz  59725.026272350  59725.026622813  5450  2.0805e-15  1.3078e-16
lsc0m409-kb29-20220525-0180-e91.fits.fz  59725.137776332  59725.138300475  5450  1.8808e-15  8.4802e-17
lsc0m409-kb29-20220525-0195-e91.fits.fz  59725.178220278  59725.178570811  5450  2.1992e-15  1.1753e-16
lsc0m409-kb29-20220525-0214-e91.fits.fz  59725.208587188  59725.209632130  5450  2.2026e-15  4.5764e-17
lsc0m409-kb29-20220526-0099-e91.fits.fz  59726.017430498  59726.017954677  5450  1.9641e-15  8.5587e-17
lsc0m412-kb26-20220526-0113-e91.fits.fz  59726.023158438  59726.023508947  5450  1.5900e-15  2.1167e-16
lsc0m409-kb29-20220526-0105-e91.fits.fz  59726.029190105  59726.029540649  5450  1.9124e-15  1.1291e-16
lsc0m409-kb29-20220526-0149-e91.fits.fz  59726.137704989  59726.138229121  5450  2.0585e-15  7.9821e-17
lsc0m412-kb26-20220526-0174-e91.fits.fz  59726.208616899  59726.209663299  5450  1.9467e-15  6.3890e-17
lsc0m409-kb29-20220526-0173-e91.fits.fz  59726.241937825  59726.242288392  5450  2.1839e-15  1.1372e-16
lsc0m409-kb29-20220527-0112-e91.fits.fz  59727.014754700  59727.015105267  5450  2.3511e-15  1.3513e-16
lsc0m409-kb29-20220527-0114-e91.fits.fz  59727.016718739  59727.017242883  5450  1.9587e-15  8.9827e-17
lsc0m409-kb29-20220527-0159-e91.fits.fz  59727.124680498  59727.125030984  5450  1.9125e-15  1.1848e-16
lsc0m409-kb29-20220529-0053-e91.fits.fz  59729.009478808  59729.009829283  5450  1.6925e-15  2.5291e-16
lsc0m409-kb29-20220529-0055-e91.fits.fz  59729.014057096  59729.014581216  5450  1.9213e-15  1.6180e-16
lsc0m409-kb29-20220529-0071-e91.fits.fz  59729.035445961  59729.036490927  5450  1.7898e-15  9.8032e-17
ogg0m406-kb27-20220602-0115-e91.fits.fz  59733.396126586  59733.397167570  5450  2.0168e-15  4.8734e-17
ogg0m406-kb27-20220602-0117-e91.fits.fz  59733.406370544  59733.407411563  5450  2.0230e-15  4.1995e-17
ogg0m406-kb27-20220603-0219-e91.fits.fz  59734.396853970  59734.397374156  5450  1.6919e-15  6.5529e-17
ogg0m406-kb27-20220603-0221-e91.fits.fz  59734.404977778  59734.405497929  5450  1.8869e-15  6.7540e-17
lsc0m412-kb26-20220605-0079-e91.fits.fz  59735.988885267  59735.989756656  5450  2.0168e-15  1.5689e-16
lsc0m409-kb29-20220605-0110-e91.fits.fz  59735.991243508  59735.991767593  5450  1.6374e-15  1.3258e-16
lsc0m409-kb29-20220605-0114-e91.fits.fz  59735.996855799  59735.997206331  5450  1.6337e-15  1.8823e-16
lsc0m409-kb29-20220605-0179-e91.fits.fz  59736.073172454  59736.073522987  5450  2.1278e-15  1.4337e-16
lsc0m409-kb29-20220606-0001-e91.fits.fz  59736.986955070  59736.987305614  5450  1.7558e-15  1.5011e-16
lsc0m409-kb29-20220606-0023-e91.fits.fz  59737.005726829  59737.006250892  5450  2.0785e-15  1.1611e-16
lsc0m409-kb29-20220606-0035-e91.fits.fz  59737.017536586  59737.018407940  5450  2.2220e-15  7.4607e-17
lsc0m412-kb26-20220606-0019-e91.fits.fz  59737.063132998  59737.064177940  5450  1.9732e-15  7.0405e-17
lsc0m409-kb29-20220606-0059-e91.fits.fz  59737.073126262  59737.073476760  5450  2.0203e-15  1.1805e-16
lsc0m409-kb29-20220606-0102-e91.fits.fz  59737.187667859  59737.188539144  5450  1.9928e-15  5.4224e-17
lsc0m409-kb29-20220607-0081-e91.fits.fz  59737.983420267  59737.984465209  5450  1.8095e-15  5.8454e-17
lsc0m409-kb29-20220607-0119-e91.fits.fz  59738.073177165  59738.073527720  5450  1.6015e-15  1.3787e-16
lsc0m409-kb29-20220607-0146-e91.fits.fz  59738.104394920  59738.104919110  5450  1.8908e-15  8.5094e-17
lsc0m409-kb29-20220607-0173-e91.fits.fz  59738.187706065  59738.188577385  5450  1.7963e-15  5.1899e-17
lsc0m412-kb26-20220608-0089-e91.fits.fz  59738.980794804  59738.981839792  5450  2.4117e-15  9.2742e-17
lsc0m409-kb29-20220608-0098-e91.fits.fz  59739.073226227  59739.073576748  5450  2.3175e-15  1.3379e-16
lsc0m409-kb29-20220608-0140-e91.fits.fz  59739.187658913  59739.188530232  5450  1.9347e-15  5.8393e-17
lsc0m409-kb29-20220608-0148-e91.fits.fz  59739.205573068  59739.206097165  5450  1.8800e-15  8.3734e-17
lsc0m409-kb29-20220609-0070-e91.fits.fz  59739.978618936  59739.979663866  5450  1.7442e-15  6.2501e-17
lsc0m409-kb29-20220609-0087-e91.fits.fz  59740.073170811  59740.073521332  5450  1.6876e-15  3.1248e-16
lsc0m409-kb29-20220609-0113-e91.fits.fz  59740.187659063  59740.188530429  5450  1.5411e-15  8.3262e-17
