;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
cpt0m407-kb87-20220129-0193-e91.fits.fz  59609.081002466  59609.081237200  5450  4.6137e-15  2.1849e-16
cpt0m407-kb87-20220129-0194-e91.fits.fz  59609.081363195  59609.081713704  5450  5.0718e-15  1.4225e-16
cpt0m407-kb87-20220129-0195-e91.fits.fz  59609.081840857  59609.082365012  5450  5.1177e-15  9.7911e-17
cpt0m407-kb87-20220129-0196-e91.fits.fz  59609.082487616  59609.083359005  5450  4.9890e-15  6.6710e-17
cpt0m407-kb87-20220129-0197-e91.fits.fz  59609.083489121  59609.084534109  5450  5.2012e-15  5.6726e-17
lsc0m412-kb26-20220131-0095-e91.fits.fz  59611.377379237  59611.378250545  5450  3.5899e-15  1.5912e-16
lsc0m409-kb29-20220201-0191-e91.fits.fz  59612.325677975  59612.326549260  5450  3.8613e-15  1.2353e-16
lsc0m409-kb29-20220204-0230-e91.fits.fz  59615.308271760  59615.309143079  5450  3.6430e-15  1.0184e-16
cpt0m407-kb87-20220205-0188-e91.fits.fz  59616.076552813  59616.077424144  5450  4.5458e-15  5.4633e-17
cpt0m407-kb87-20220206-0155-e91.fits.fz  59617.057309757  59617.058181135  5450  4.2285e-15  5.5176e-17
lsc0m409-kb29-20220207-0164-e91.fits.fz  59618.300084792  59618.300956158  5450  3.1887e-15  1.0945e-16
cpt0m407-kb87-20220208-0165-e91.fits.fz  59619.058516517  59619.059387883  5450  4.0834e-15  5.1238e-17
cpt0m407-kb87-20220209-0154-e91.fits.fz  59620.046995706  59620.047867084  5450  3.9451e-15  4.8456e-17
lsc0m409-kb29-20220414-0122-e91.fits.fz  59684.131731412  59684.132602813  5450  3.5057e-15  9.6375e-17
lsc0m409-kb29-20220415-0169-e91.fits.fz  59685.128915510  59685.129786783  5450  4.1500e-15  9.0281e-17
lsc0m409-kb29-20220416-0139-e91.fits.fz  59686.126353334  59686.127224676  5450  4.6844e-15  1.1338e-16
lsc0m409-kb29-20220417-0142-e91.fits.fz  59687.123702975  59687.124574294  5450  4.6575e-15  1.3292e-16
lsc0m409-kb29-20220418-0155-e91.fits.fz  59688.121732257  59688.122603600  5450  1.8487e-15  3.5400e-16
lsc0m409-kb29-20220420-0098-e91.fits.fz  59690.115250440  59690.116121783  5450  4.4003e-15  8.8124e-17
lsc0m412-kb26-20220420-0059-e91.fits.fz  59690.115265545  59690.115500301  5450  4.1888e-15  3.7341e-16
