;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
cpt0m407-kb84-20210207-0175-e91.fits.fz  59253.047440556  59253.047791030  5450  3.2736e-15  1.6635e-16
cpt0m407-kb84-20210207-0177-e91.fits.fz  59253.052231852  59253.052466633  5450  3.1083e-15  3.0054e-16
lsc0m409-kb29-20210207-0144-e91.fits.fz  59253.300527327  59253.300879375  5450  3.1292e-15  1.5341e-16
coj0m403-kb24-20210208-0234-e91.fits.fz  59253.690122165  59253.690472118  5450  3.2491e-15  1.0772e-16
cpt0m407-kb84-20210208-0448-e91.fits.fz  59254.083469422  59254.083819943  5450  2.9063e-15  1.4433e-16
cpt0m407-kb84-20210208-0476-e91.fits.fz  59254.114712443  59254.114947211  5450  2.9483e-15  2.2085e-16
lsc0m409-kb29-20210208-0141-e91.fits.fz  59254.297458102  59254.297808565  5450  2.9292e-15  1.3481e-16
cpt0m407-kb84-20210209-0197-e91.fits.fz  59255.043758369  59255.044108843  5450  3.3886e-15  1.7783e-16
lsc0m409-kb29-20210209-0195-e91.fits.fz  59255.294841609  59255.295193635  5450  2.9943e-15  1.4320e-16
coj0m403-kb24-20210210-0242-e91.fits.fz  59255.768796077  59255.769146008  5450  3.2800e-15  1.0407e-16
lsc0m412-kb26-20210210-0142-e91.fits.fz  59256.292062188  59256.292412697  5450  3.6500e-15  2.4425e-16
lsc0m412-kb26-20210211-0156-e91.fits.fz  59257.297876343  59257.298226818  5450  4.2926e-15  3.6790e-16
cpt0m407-kb84-20210212-0175-e91.fits.fz  59258.112761308  59258.113113334  5450  3.5524e-15  1.7294e-16
cpt0m407-kb84-20210212-0187-e91.fits.fz  59258.128607246  59258.128841968  5450  3.0105e-15  2.4601e-16
cpt0m407-kb84-20210212-0189-e91.fits.fz  59258.129167605  59258.129403901  5450  3.0951e-15  2.3400e-16
lsc0m409-kb29-20210212-0156-e91.fits.fz  59258.286697559  59258.287049596  5450  3.4638e-15  1.4807e-16
cpt0m407-kb84-20210213-0252-e91.fits.fz  59259.055084260  59259.055434769  5450  2.8337e-15  2.7584e-16
cpt0m407-kb84-20210213-0254-e91.fits.fz  59259.059161355  59259.059396123  5450  2.9692e-15  4.7718e-16
lsc0m409-kb29-20210213-0207-e91.fits.fz  59259.284711332  59259.285061795  5450  3.2439e-15  1.4776e-16
lsc0m412-kb26-20210214-0175-e91.fits.fz  59260.280946529  59260.281297038  5450  3.2612e-15  2.7575e-16
lsc0m409-kb29-20210214-0193-e91.fits.fz  59260.287302755  59260.287537501  5450  3.4093e-15  2.3506e-16
cpt0m407-kb84-20210215-0246-e91.fits.fz  59261.121697836  59261.122048357  5450  3.8117e-15  1.6671e-16
lsc0m409-kb29-20210215-0172-e91.fits.fz  59261.278172651  59261.278407396  5450  3.3635e-15  2.2461e-16
lsc0m412-kb26-20210215-0165-e91.fits.fz  59261.278300822  59261.278651332  5450  3.3696e-15  2.6025e-16
coj0m405-kb88-20210216-0192-e91.fits.fz  59261.667038403  59261.667390417  5450  3.5115e-15  1.5226e-16
cpt0m407-kb84-20210216-0209-e91.fits.fz  59262.117613808  59262.117964364  5450  3.1794e-15  1.4979e-16
