;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20210924-0210-e91.fits.fz  59482.360880522  59482.361115360  5450  8.3880e-15  3.1791e-16
lsc0m412-kb26-20210925-0176-e91.fits.fz  59483.364430394  59483.364665163  5450  7.7327e-15  4.7850e-16
lsc0m409-kb29-20210926-0236-e91.fits.fz  59484.355357906  59484.355592721  5450  8.1420e-15  2.8491e-16
lsc0m409-kb29-20210928-0247-e91.fits.fz  59486.349899248  59486.350134028  5450  8.5414e-15  3.8822e-16
lsc0m409-kb29-20210929-0032-e91.fits.fz  59487.373652882  59487.373887616  5450  9.0669e-15  5.1112e-16
lsc0m409-kb29-20210930-0147-e91.fits.fz  59488.344410302  59488.344645082  5450  8.1803e-15  2.9137e-16
lsc0m409-kb29-20211001-0260-e91.fits.fz  59489.341668635  59489.341903368  5450  7.8612e-15  2.7880e-16
lsc0m412-kb26-20211002-0190-e91.fits.fz  59490.339570452  59490.339805221  5450  9.5752e-15  4.8441e-16
lsc0m409-kb29-20211003-0302-e91.fits.fz  59491.337605475  59491.337840278  5450  7.9339e-15  3.1207e-16
coj0m405-kb88-20220115-0036-e91.fits.fz  59594.504493183  59594.504843739  5450  8.7394e-15  1.3510e-16
coj0m403-kb24-20220117-0048-e91.fits.fz  59596.682763658  59596.683113589  5450  9.1495e-15  4.8010e-16
lsc0m412-kb26-20220117-0114-e91.fits.fz  59597.271044618  59597.271395116  5450  8.6326e-15  4.2983e-16
lsc0m409-kb29-20220118-0198-e91.fits.fz  59598.271056563  59598.271407130  5450  9.6999e-15  4.5914e-16
lsc0m409-kb29-20220119-0128-e91.fits.fz  59599.271053137  59599.271403612  5450  8.2379e-15  2.5692e-16
lsc0m409-kb29-20220120-0125-e91.fits.fz  59600.271061818  59600.271412385  5450  8.5478e-15  2.5132e-16
lsc0m409-kb29-20220121-0126-e91.fits.fz  59601.271047998  59601.271398600  5450  8.2175e-15  2.3727e-16
coj0m403-kb24-20220124-0099-e91.fits.fz  59603.541976852  59603.542326783  5450  1.1388e-14  1.6344e-15
lsc0m412-kb26-20220124-0175-e91.fits.fz  59604.271055059  59604.271405545  5450  7.5918e-15  9.7428e-16
lsc0m412-kb26-20220124-0177-e91.fits.fz  59604.273837686  59604.274188183  5450  8.4302e-15  8.5133e-16
cpt0m407-kb87-20220125-0069-e91.fits.fz  59604.832542396  59604.832892905  5450  8.2811e-15  1.5972e-16
cpt0m407-kb87-20220125-0109-e91.fits.fz  59604.915227096  59604.915577605  5450  8.7704e-15  1.6643e-16
cpt0m407-kb87-20220125-0111-e91.fits.fz  59604.919557651  59604.919908160  5450  8.8980e-15  1.7125e-16
cpt0m407-kb87-20220125-0114-e91.fits.fz  59604.926945846  59604.927296355  5450  8.9912e-15  1.7350e-16
cpt0m407-kb87-20220125-0116-e91.fits.fz  59604.929972941  59604.930323438  5450  8.8753e-15  1.7438e-16
cpt0m407-kb87-20220125-0131-e91.fits.fz  59604.940641806  59604.940992350  5450  8.4958e-15  1.4012e-16
cpt0m407-kb87-20220125-0134-e91.fits.fz  59604.950915533  59604.951266042  5450  8.2712e-15  1.3698e-16
cpt0m407-kb87-20220125-0136-e91.fits.fz  59604.961230706  59604.961581239  5450  9.6430e-15  1.5026e-16
cpt0m407-kb87-20220125-0147-e91.fits.fz  59604.972127223  59604.972477767  5450  8.6526e-15  2.5450e-16
lsc0m412-kb26-20220125-0084-e91.fits.fz  59605.110572130  59605.110922593  5450  7.5059e-15  4.1849e-16
lsc0m412-kb26-20220125-0086-e91.fits.fz  59605.112453114  59605.112803611  5450  8.3499e-15  4.3705e-16
lsc0m412-kb26-20220125-0088-e91.fits.fz  59605.117486332  59605.117836841  5450  7.7782e-15  4.0818e-16
lsc0m412-kb26-20220125-0090-e91.fits.fz  59605.127896470  59605.128246922  5450  7.9914e-15  4.0406e-16
lsc0m412-kb26-20220125-0176-e91.fits.fz  59605.271018542  59605.271369052  5450  7.9911e-15  4.1007e-16
lsc0m412-kb26-20220125-0178-e91.fits.fz  59605.274492315  59605.274842790  5450  8.0346e-15  3.8569e-16
cpt0m407-kb87-20220126-0074-e91.fits.fz  59605.840082952  59605.840433461  5450  8.4507e-15  1.3358e-16
cpt0m407-kb87-20220126-0076-e91.fits.fz  59605.842050834  59605.842401320  5450  8.5632e-15  1.2545e-16
lsc0m412-kb26-20220126-0035-e91.fits.fz  59606.279101285  59606.279451760  5450  9.8161e-15  5.3094e-16
coj0m405-kb88-20220127-0038-e91.fits.fz  59606.709029827  59606.709380417  5450  8.5157e-15  2.1977e-16
cpt0m407-kb87-20220127-0061-e91.fits.fz  59606.810690382  59606.811040892  5450  8.1081e-15  1.3960e-16
cpt0m407-kb87-20220127-0067-e91.fits.fz  59606.818952072  59606.819302582  5450  8.1700e-15  1.4048e-16
cpt0m407-kb87-20220127-0078-e91.fits.fz  59606.833602801  59606.833953288  5450  8.3681e-15  1.3948e-16
cpt0m407-kb87-20220127-0083-e91.fits.fz  59606.840558253  59606.840908727  5450  7.7522e-15  1.3147e-16
cpt0m407-kb87-20220127-0085-e91.fits.fz  59606.842456250  59606.842806760  5450  8.0649e-15  1.3261e-16
cpt0m407-kb87-20220127-0087-e91.fits.fz  59606.844518554  59606.844869040  5450  7.8761e-15  1.2612e-16
cpt0m407-kb87-20220127-0089-e91.fits.fz  59606.848034410  59606.848384885  5450  8.1398e-15  1.3341e-16
cpt0m407-kb87-20220127-0100-e91.fits.fz  59606.864007663  59606.864358160  5450  7.9026e-15  1.2280e-16
cpt0m407-kb87-20220127-0102-e91.fits.fz  59606.868867964  59606.869218461  5450  8.0740e-15  1.3160e-16
cpt0m407-kb87-20220127-0108-e91.fits.fz  59606.879415417  59606.879765949  5450  8.0938e-15  1.3436e-16
cpt0m407-kb87-20220127-0110-e91.fits.fz  59606.889708866  59606.890059329  5450  7.8399e-15  1.3126e-16
cpt0m407-kb87-20220127-0112-e91.fits.fz  59606.900125649  59606.900476135  5450  7.8931e-15  1.3027e-16
cpt0m407-kb87-20220127-0122-e91.fits.fz  59606.945327674  59606.945678183  5450  8.1917e-15  1.3143e-16
cpt0m407-kb87-20220127-0124-e91.fits.fz  59606.951510209  59606.951860753  5450  8.0909e-15  1.2708e-16
cpt0m407-kb87-20220127-0126-e91.fits.fz  59606.961922408  59606.962272859  5450  8.0953e-15  1.2584e-16
cpt0m407-kb87-20220127-0128-e91.fits.fz  59606.972332906  59606.972683392  5450  8.0490e-15  1.2811e-16
cpt0m407-kb87-20220127-0130-e91.fits.fz  59606.982749202  59606.983099700  5450  8.2571e-15  1.3209e-16
cpt0m407-kb87-20220127-0132-e91.fits.fz  59606.993177779  59606.993528276  5450  7.8904e-15  1.2251e-16
cpt0m407-kb87-20220127-0135-e91.fits.fz  59607.003802246  59607.004154202  5450  8.0313e-15  1.2330e-16
cpt0m407-kb87-20220127-0137-e91.fits.fz  59607.014009387  59607.014359897  5450  8.0077e-15  1.2733e-16
cpt0m407-kb87-20220127-0139-e91.fits.fz  59607.024421297  59607.024771772  5450  8.0179e-15  1.2899e-16
cpt0m407-kb87-20220127-0141-e91.fits.fz  59607.034837917  59607.035188427  5450  8.1965e-15  1.2663e-16
cpt0m407-kb87-20220127-0143-e91.fits.fz  59607.045262096  59607.045612640  5450  8.6750e-15  1.2949e-16
lsc0m412-kb26-20220127-0213-e91.fits.fz  59607.235781679  59607.236132188  5450  9.2361e-15  3.4928e-16
coj0m403-kb24-20220128-0088-e91.fits.fz  59607.501632246  59607.501982153  5450  1.3859e-14  2.5481e-15
cpt0m407-kb87-20220128-0076-e91.fits.fz  59607.832761181  59607.833111679  5450  7.8038e-15  1.5104e-16
lsc0m412-kb26-20220128-0091-e91.fits.fz  59608.148495440  59608.148845950  5450  8.2668e-15  3.4391e-16
coj0m405-kb88-20220129-0056-e91.fits.fz  59608.581322373  59608.581672859  5450  7.8437e-15  1.2307e-16
coj0m405-kb88-20220130-0041-e91.fits.fz  59609.638761771  59609.639113820  5450  9.2728e-15  1.6222e-16
coj0m403-kb24-20220131-0081-e91.fits.fz  59610.616462350  59610.616812361  5450  9.2107e-15  1.2774e-16
cpt0m407-kb87-20220201-0032-e91.fits.fz  59611.956249434  59611.956599943  5450  9.3032e-15  1.8827e-16
cpt0m407-kb87-20220204-0088-e91.fits.fz  59614.817428415  59614.817778924  5450  8.6443e-15  1.5810e-16
