;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
cpt0m407-kb84-20210207-0171-e91.fits.fz  59253.042732987  59253.042967755  5450  5.4173e-15  2.8079e-16
cpt0m407-kb84-20210208-0446-e91.fits.fz  59254.080008531  59254.080243299  5450  7.1724e-15  2.9900e-16
cpt0m407-kb84-20210209-0206-e91.fits.fz  59255.057102130  59255.057336899  5450  7.3768e-15  2.6853e-16
lsc0m412-kb26-20210211-0177-e91.fits.fz  59257.347464549  59257.347699318  5450  6.1016e-15  3.7417e-16
cpt0m407-kb84-20210212-0191-e91.fits.fz  59258.132085116  59258.132319873  5450  6.6769e-15  2.3743e-16
lsc0m412-kb26-20210213-0151-e91.fits.fz  59259.282864665  59259.283099433  5450  7.3586e-15  3.6938e-16
lsc0m412-kb26-20210214-0177-e91.fits.fz  59260.283065649  59260.283300394  5450  5.7055e-15  4.1283e-16
lsc0m412-kb26-20210215-0187-e91.fits.fz  59261.328145232  59261.328379954  5450  5.4401e-15  4.4465e-16
lsc0m409-kb29-20210216-0174-e91.fits.fz  59262.291820695  59262.292055475  5450  7.9970e-15  2.4895e-16
coj0m405-kb88-20210423-0120-e91.fits.fz  59327.635582153  59327.635816887  5450  5.7762e-15  1.7343e-16
coj0m403-kb24-20210424-0147-e91.fits.fz  59328.627286204  59328.627520359  5450  6.7172e-15  1.4648e-16
coj0m403-kb24-20210425-0144-e91.fits.fz  59329.638481575  59329.638715753  5450  6.1933e-15  1.4507e-16
coj0m405-kb88-20210426-0274-e91.fits.fz  59330.641172662  59330.641407466  5450  6.6515e-15  1.4766e-16
coj0m405-kb88-20210428-0077-e91.fits.fz  59332.634028669  59332.634263519  5450  5.4336e-15  2.6666e-16
lsc0m409-kb29-20210501-0166-e91.fits.fz  59336.073121829  59336.073356633  5450  6.9176e-15  3.8720e-16
coj0m403-kb24-20210502-0284-e91.fits.fz  59336.634369329  59336.634603577  5450  6.8777e-15  2.7002e-16
coj0m403-kb24-20210503-0226-e91.fits.fz  59337.625163855  59337.625398125  5450  5.5796e-15  4.2324e-16
lsc0m409-kb29-20210503-0139-e91.fits.fz  59338.069595209  59338.069829989  5450  6.3299e-15  2.7902e-16
cpt0m407-kb84-20210504-0098-e91.fits.fz  59339.027925915  59339.028160649  5450  5.9681e-15  2.6132e-16
lsc0m409-kb29-20210504-0152-e91.fits.fz  59339.344412501  59339.344647234  5450  6.1267e-15  2.7794e-16
