;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20210924-0210-e91.fits.fz  59482.360880522  59482.361115360  5450  3.9019e-15  3.1961e-16
lsc0m409-kb29-20210926-0236-e91.fits.fz  59484.355357906  59484.355592721  5450  3.0181e-15  2.7543e-16
lsc0m409-kb29-20210928-0247-e91.fits.fz  59486.349899248  59486.350134028  5450  3.6957e-15  3.6391e-16
lsc0m409-kb29-20210929-0032-e91.fits.fz  59487.373652882  59487.373887616  5450  4.2309e-15  5.1364e-16
lsc0m409-kb29-20210930-0147-e91.fits.fz  59488.344410302  59488.344645082  5450  3.5126e-15  2.8993e-16
lsc0m409-kb29-20211001-0260-e91.fits.fz  59489.341668635  59489.341903368  5450  3.1860e-15  2.7029e-16
lsc0m412-kb26-20211002-0190-e91.fits.fz  59490.339570452  59490.339805221  5450  3.8029e-15  4.8611e-16
lsc0m409-kb29-20211003-0302-e91.fits.fz  59491.337605475  59491.337840278  5450  3.7282e-15  2.9310e-16
coj0m405-kb88-20220115-0036-e91.fits.fz  59594.504493183  59594.504843739  5450  3.7381e-15  1.2684e-16
lsc0m412-kb26-20220117-0114-e91.fits.fz  59597.271044618  59597.271395116  5450  3.3916e-15  4.2740e-16
lsc0m409-kb29-20220118-0198-e91.fits.fz  59598.271056563  59598.271407130  5450  2.8776e-15  4.5427e-16
lsc0m409-kb29-20220119-0128-e91.fits.fz  59599.271053137  59599.271403612  5450  3.8506e-15  2.4969e-16
lsc0m409-kb29-20220120-0125-e91.fits.fz  59600.271061818  59600.271412385  5450  3.3321e-15  2.3681e-16
lsc0m409-kb29-20220121-0126-e91.fits.fz  59601.271047998  59601.271398600  5450  3.4274e-15  2.1772e-16
cpt0m407-kb87-20220125-0069-e91.fits.fz  59604.832542396  59604.832892905  5450  3.2410e-15  1.5976e-16
cpt0m407-kb87-20220125-0109-e91.fits.fz  59604.915227096  59604.915577605  5450  3.2426e-15  1.6426e-16
cpt0m407-kb87-20220125-0111-e91.fits.fz  59604.919557651  59604.919908160  5450  3.5498e-15  1.6132e-16
cpt0m407-kb87-20220125-0114-e91.fits.fz  59604.926945846  59604.927296355  5450  3.8479e-15  1.5220e-16
