;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
cpt0m407-kb84-20210207-0181-e91.fits.fz  59253.058252373  59253.058487130  5450  3.6559e-14  4.1248e-16
cpt0m407-kb84-20210208-0474-e91.fits.fz  59254.112952165  59254.113186945  5450  3.8603e-14  2.5475e-16
cpt0m407-kb84-20210209-0195-e91.fits.fz  59255.041814364  59255.042049121  5450  4.2392e-14  2.9567e-16
cpt0m407-kb84-20210210-0190-e91.fits.fz  59256.045286320  59256.045521089  5450  4.0868e-14  9.6488e-16
lsc0m412-kb26-20210211-0158-e91.fits.fz  59257.300332454  59257.300567223  5450  4.5313e-14  5.7180e-16
cpt0m407-kb84-20210212-0185-e91.fits.fz  59258.124423172  59258.124657975  5450  4.3324e-14  2.8068e-16
cpt0m407-kb84-20210213-0237-e91.fits.fz  59259.028495082  59259.028729827  5450  4.4727e-14  2.8989e-16
lsc0m409-kb29-20210214-0189-e91.fits.fz  59260.282630394  59260.282865186  5450  4.3782e-14  3.3779e-16
lsc0m412-kb26-20210215-0167-e91.fits.fz  59261.280315985  59261.280550753  5450  4.5258e-14  4.3933e-16
lsc0m409-kb29-20210216-0172-e91.fits.fz  59262.288405776  59262.288640568  5450  4.3637e-14  3.2518e-16
cpt0m407-kb84-20210423-0148-e91.fits.fz  59327.963118322  59327.963353125  5450  3.8949e-14  3.4193e-16
cpt0m407-kb84-20210424-0120-e91.fits.fz  59328.984139434  59328.984374202  5450  4.1987e-14  6.1856e-16
cpt0m407-kb84-20210425-0123-e91.fits.fz  59329.962762663  59329.962997431  5450  4.3812e-14  1.4942e-15
lsc0m409-kb29-20210426-0111-e91.fits.fz  59331.088853623  59331.089088369  5450  3.5724e-14  4.8924e-16
cpt0m407-kb84-20210501-0177-e91.fits.fz  59335.839307038  59335.839541795  5450  4.1361e-14  2.9810e-16
lsc0m409-kb29-20210501-0355-e91.fits.fz  59336.351016378  59336.351251158  5450  4.6024e-14  4.1404e-16
cpt0m407-kb84-20210502-0272-e91.fits.fz  59337.000065440  59337.000300244  5450  4.0433e-14  3.0441e-16
cpt0m407-kb84-20210504-0094-e91.fits.fz  59339.020989989  59339.021224757  5450  4.3851e-14  3.4007e-16
cpt0m407-kb84-20210505-0131-e91.fits.fz  59339.809171355  59339.809406123  5450  4.2303e-14  4.3845e-16
lsc0m409-kb29-20210505-0231-e91.fits.fz  59340.307039167  59340.307273959  5450  4.1326e-14  3.5371e-16
coj0m403-kb24-20210507-0115-e91.fits.fz  59341.743887732  59341.744121922  5450  3.6941e-14  3.5133e-16
coj0m403-kb24-20210507-0123-e91.fits.fz  59341.752750024  59341.752984202  5450  3.6280e-14  2.9397e-16
coj0m405-kb88-20210507-0106-e91.fits.fz  59341.760574190  59341.760809028  5450  3.5801e-14  2.5634e-16
coj0m403-kb24-20210507-0129-e91.fits.fz  59341.771006239  59341.771240464  5450  3.6614e-14  2.5011e-16
coj0m405-kb88-20210507-0120-e91.fits.fz  59341.781400707  59341.781635429  5450  3.4905e-14  2.1954e-16
lsc0m409-kb29-20210507-0205-e91.fits.fz  59342.140541169  59342.140775961  5450  2.6958e-14  3.4032e-16
cpt0m407-kb84-20210508-0258-e91.fits.fz  59343.038339792  59343.038574561  5450  2.7006e-14  2.6348e-16
coj0m403-kb24-20210509-0039-e91.fits.fz  59343.484411806  59343.484645985  5450  2.2820e-14  2.8289e-16
lsc0m409-kb29-20210509-0186-e91.fits.fz  59344.313530579  59344.313765359  5450  2.5381e-14  5.7816e-16
cpt0m407-kb84-20210510-0239-e91.fits.fz  59345.034870163  59345.035104966  5450  1.5436e-14  2.4258e-16
coj0m403-kb24-20210511-0039-e91.fits.fz  59345.774494746  59345.774728924  5450  3.2175e-14  2.3716e-16
coj0m403-kb24-20210513-0149-e91.fits.fz  59347.516320544  59347.516554804  5450  4.7215e-14  5.0674e-16
coj0m403-kb24-20210514-0123-e91.fits.fz  59348.428703496  59348.428937686  5450  9.3477e-14  6.0359e-15
cpt0m407-kb84-20210516-0119-e91.fits.fz  59350.777924491  59350.778159260  5450  4.2527e-14  3.4409e-16
coj0m403-kb24-20210517-0352-e91.fits.fz  59351.587007096  59351.587241274  5450  4.3308e-14  8.3433e-16
coj0m403-kb24-20210518-0139-e91.fits.fz  59352.440150070  59352.440384225  5450  3.9733e-14  2.0907e-16
coj0m403-kb24-20210519-0175-e91.fits.fz  59353.470438299  59353.470672420  5450  3.1187e-14  1.7933e-16
coj0m403-kb24-20210521-0127-e91.fits.fz  59355.413463866  59355.413697987  5450  2.0830e-14  1.9065e-16
lsc0m412-kb26-20210731-0072-e91.fits.fz  59427.038351876  59427.038586679  5450  3.3541e-14  3.7413e-16
coj0m403-kb24-20210802-0041-e91.fits.fz  59428.499973739  59428.500207952  5450  4.0931e-14  3.0746e-16
lsc0m409-kb29-20210802-0059-e91.fits.fz  59428.965454526  59428.965689398  5450  2.8965e-14  2.9548e-16
lsc0m412-kb26-20210803-0130-e91.fits.fz  59430.123564919  59430.123799665  5450  2.7057e-14  4.3760e-16
lsc0m412-kb26-20210804-0066-e91.fits.fz  59430.970612547  59430.970847315  5450  3.8630e-14  4.4158e-16
lsc0m409-kb29-20210805-0066-e91.fits.fz  59431.965434109  59431.965668936  5450  3.3122e-14  3.2772e-16
lsc0m412-kb26-20210807-0075-e91.fits.fz  59433.973588970  59433.973823693  5450  3.1121e-14  4.1618e-16
lsc0m409-kb29-20210808-0066-e91.fits.fz  59434.966703554  59434.966938415  5450  3.4537e-14  3.9160e-16
lsc0m412-kb26-20210809-0073-e91.fits.fz  59435.972354387  59435.972589155  5450  3.1999e-14  4.6138e-16
cpt0m407-kb84-20210207-0182-e91.fits.fz  59253.058653056  59253.058772084  7670  6.3391e-14  5.7761e-16
cpt0m407-kb84-20210208-0475-e91.fits.fz  59254.113470788  59254.113589804  7670  6.5145e-14  4.1787e-16
cpt0m407-kb84-20210209-0196-e91.fits.fz  59255.042219584  59255.042338589  7670  7.1487e-14  4.7996e-16
cpt0m407-kb84-20210210-0191-e91.fits.fz  59256.045691760  59256.045810788  7670  6.8752e-14  1.4135e-15
lsc0m412-kb26-20210211-0159-e91.fits.fz  59257.300715209  59257.300834237  7670  7.3582e-14  7.0505e-16
cpt0m407-kb84-20210212-0186-e91.fits.fz  59258.124802257  59258.124921250  7670  6.8090e-14  4.3405e-16
cpt0m407-kb84-20210213-0238-e91.fits.fz  59259.028876424  59259.028995452  7670  7.2000e-14  4.5119e-16
lsc0m409-kb29-20210214-0190-e91.fits.fz  59260.283100429  59260.283219445  7670  7.1302e-14  4.9252e-16
lsc0m412-kb26-20210215-0168-e91.fits.fz  59261.280701644  59261.280820660  7670  7.4997e-14  5.8080e-16
lsc0m409-kb29-20210216-0173-e91.fits.fz  59262.288848959  59262.288967964  7670  7.1451e-14  5.0513e-16
cpt0m407-kb84-20210423-0149-e91.fits.fz  59327.963503288  59327.963622304  7670  7.4560e-14  6.4837e-16
cpt0m407-kb84-20210424-0121-e91.fits.fz  59328.984526945  59328.984645961  7670  6.4561e-14  1.0610e-15
lsc0m409-kb29-20210426-0112-e91.fits.fz  59331.089294306  59331.089413334  7670  5.9814e-14  6.2085e-16
cpt0m407-kb84-20210501-0178-e91.fits.fz  59335.839693716  59335.839812744  7670  6.6724e-14  4.6852e-16
lsc0m409-kb29-20210501-0356-e91.fits.fz  59336.351456413  59336.351575464  7670  7.6662e-14  6.3883e-16
cpt0m407-kb84-20210502-0273-e91.fits.fz  59337.000449815  59337.000568832  7670  6.4644e-14  4.7577e-16
cpt0m407-kb84-20210504-0095-e91.fits.fz  59339.021378762  59339.021497790  7670  7.1675e-14  4.8020e-16
cpt0m407-kb84-20210505-0132-e91.fits.fz  59339.809555961  59339.809674989  7670  6.7840e-14  7.1738e-16
lsc0m409-kb29-20210505-0232-e91.fits.fz  59340.307475440  59340.307594399  7670  7.1055e-14  5.1396e-16
lsc0m409-kb29-20210506-0096-e91.fits.fz  59341.210928774  59341.211047790  7670  6.8995e-14  1.6205e-15
coj0m403-kb24-20210507-0116-e91.fits.fz  59341.744337686  59341.744456123  7670  5.8708e-14  5.0450e-16
coj0m403-kb24-20210507-0124-e91.fits.fz  59341.753205487  59341.753323924  7670  6.1296e-14  4.7262e-16
coj0m405-kb88-20210507-0107-e91.fits.fz  59341.761032292  59341.761151355  7670  6.1587e-14  4.3103e-16
coj0m403-kb24-20210507-0130-e91.fits.fz  59341.771458693  59341.771577153  7670  6.3188e-14  4.1975e-16
coj0m405-kb88-20210507-0121-e91.fits.fz  59341.781855116  59341.781974132  7670  5.8918e-14  3.6590e-16
lsc0m409-kb29-20210507-0206-e91.fits.fz  59342.141021505  59342.141140510  7670  5.2485e-14  4.8607e-16
cpt0m407-kb84-20210508-0259-e91.fits.fz  59343.038718149  59343.038837176  7670  4.7529e-14  4.2006e-16
coj0m403-kb24-20210509-0040-e91.fits.fz  59343.484866876  59343.484985302  7670  3.8116e-14  4.3198e-16
lsc0m409-kb29-20210509-0187-e91.fits.fz  59344.313973183  59344.314092199  7670  4.4142e-14  1.0493e-15
cpt0m407-kb84-20210510-0240-e91.fits.fz  59345.035244132  59345.035363149  7670  2.7464e-14  3.7259e-16
coj0m403-kb24-20210511-0040-e91.fits.fz  59345.774951227  59345.775069711  7670  5.0211e-14  3.6387e-16
coj0m403-kb24-20210513-0150-e91.fits.fz  59347.516776621  59347.516895093  7670  6.8939e-14  7.4305e-16
coj0m403-kb24-20210514-0124-e91.fits.fz  59348.429161794  59348.429280267  7670  1.1652e-13  6.3077e-15
cpt0m407-kb84-20210516-0120-e91.fits.fz  59350.778307743  59350.778426771  7670  6.8050e-14  5.0494e-16
coj0m403-kb24-20210517-0353-e91.fits.fz  59351.587465059  59351.587583496  7670  6.6469e-14  8.8264e-16
coj0m403-kb24-20210518-0140-e91.fits.fz  59352.440603103  59352.440721494  7670  6.4011e-14  2.9745e-16
