;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20211109-0257-e91.fits.fz  59528.328971945  59528.329206772  5450  1.9329e-14  3.7729e-16
cpt0m407-kb87-20211110-0086-e91.fits.fz  59529.079733924  59529.079968669  5450  1.6753e-14  1.6728e-16
lsc0m412-kb26-20211111-0183-e91.fits.fz  59530.323503010  59530.323737755  5450  1.3999e-14  4.6055e-16
lsc0m409-kb29-20211112-0170-e91.fits.fz  59531.320750660  59531.320985452  5450  1.7628e-14  3.4941e-16
lsc0m409-kb29-20211113-0163-e91.fits.fz  59532.318035475  59532.318270186  5450  2.2036e-14  3.2839e-16
lsc0m409-kb29-20211114-0176-e91.fits.fz  59533.315292443  59533.315527223  5450  2.1555e-14  3.4219e-16
cpt0m407-kb87-20211116-0122-e91.fits.fz  59535.065568542  59535.065803264  5450  1.7848e-14  1.8615e-16
lsc0m412-kb26-20211117-0195-e91.fits.fz  59536.311621378  59536.311856146  5450  1.6824e-14  5.2359e-16
cpt0m407-kb87-20211118-0172-e91.fits.fz  59537.059251714  59537.059486482  5450  2.2480e-14  2.3521e-16
lsc0m412-kb26-20220310-0106-e91.fits.fz  59649.060094723  59649.060329491  5450  2.7776e-14  3.8011e-16
lsc0m412-kb26-20220311-0139-e91.fits.fz  59650.104204457  59650.104439191  5450  2.2871e-14  3.2107e-16
lsc0m409-kb29-20220312-0110-e91.fits.fz  59651.058661621  59651.058896366  5450  2.1710e-14  2.4764e-16
lsc0m409-kb29-20220313-0122-e91.fits.fz  59652.066118889  59652.066353623  5450  1.7970e-14  2.5567e-16
lsc0m412-kb26-20220314-0086-e91.fits.fz  59653.049199966  59653.049434723  5450  1.8812e-14  3.1491e-16
lsc0m409-kb29-20220315-0090-e91.fits.fz  59654.046514364  59654.046749121  5450  1.7656e-14  7.5535e-16
lsc0m409-kb29-20220316-0099-e91.fits.fz  59655.063848982  59655.064083762  5450  1.6412e-14  2.5655e-16
lsc0m409-kb29-20220317-0110-e91.fits.fz  59656.049849885  59656.050084653  5450  1.3977e-14  2.5059e-16
lsc0m412-kb26-20220318-0100-e91.fits.fz  59657.050792234  59657.051027003  5450  1.6918e-14  3.9040e-16
lsc0m409-kb29-20220319-0104-e91.fits.fz  59658.035591725  59658.035826471  5450  1.5824e-14  2.4834e-16
lsc0m409-kb29-20220320-0092-e91.fits.fz  59659.032853820  59659.033088600  5450  1.4786e-14  2.3245e-16
coj0m405-kb88-20220321-0087-e91.fits.fz  59659.404005498  59659.404240244  5450  1.9691e-14  1.8660e-16
lsc0m409-kb29-20220321-0102-e91.fits.fz  59660.033501980  59660.033736725  5450  1.9835e-14  2.3681e-16
coj0m405-kb88-20220322-0151-e91.fits.fz  59660.677226355  59660.677461239  5450  2.6295e-14  6.9316e-16
lsc0m412-kb26-20220322-0057-e91.fits.fz  59660.988664885  59660.988899595  5450  2.8168e-14  5.4359e-16
lsc0m409-kb29-20220322-0068-e91.fits.fz  59660.994741031  59660.994975799  5450  2.4789e-14  2.8473e-16
lsc0m409-kb29-20220322-0085-e91.fits.fz  59661.009337350  59661.009572177  5450  2.6351e-14  3.3988e-16
lsc0m409-kb29-20220322-0102-e91.fits.fz  59661.021832894  59661.022067593  5450  2.3732e-14  2.5757e-16
lsc0m409-kb29-20220322-0104-e91.fits.fz  59661.025815486  59661.026050267  5450  2.4462e-14  2.4889e-16
lsc0m409-kb29-20220322-0114-e91.fits.fz  59661.036349468  59661.036584260  5450  2.5105e-14  2.5787e-16
lsc0m409-kb29-20220322-0130-e91.fits.fz  59661.052112281  59661.052347073  5450  2.4313e-14  2.6218e-16
lsc0m409-kb29-20220322-0135-e91.fits.fz  59661.057195996  59661.057430707  5450  2.5349e-14  2.5459e-16
lsc0m409-kb29-20220322-0140-e91.fits.fz  59661.067627489  59661.067862292  5450  2.5549e-14  2.8022e-16
lsc0m412-kb26-20220322-0144-e91.fits.fz  59661.081517986  59661.081752755  5450  3.0363e-14  4.0555e-16
lsc0m409-kb29-20220322-0157-e91.fits.fz  59661.088380857  59661.088615706  5450  2.4947e-14  2.4431e-16
lsc0m409-kb29-20220322-0162-e91.fits.fz  59661.098922952  59661.099157651  5450  2.5418e-14  2.5005e-16
lsc0m409-kb29-20220323-0068-e91.fits.fz  59661.991733033  59661.991967743  5450  3.4558e-14  3.1862e-16
lsc0m412-kb26-20220323-0079-e91.fits.fz  59661.999570660  59661.999805429  5450  4.2360e-14  4.7068e-16
lsc0m409-kb29-20220323-0084-e91.fits.fz  59662.015139537  59662.015374341  5450  3.5129e-14  3.1779e-16
lsc0m409-kb29-20220323-0086-e91.fits.fz  59662.020253669  59662.020488415  5450  3.3557e-14  3.1108e-16
lsc0m409-kb29-20220323-0093-e91.fits.fz  59662.028346517  59662.028581343  5450  3.4487e-14  3.0468e-16
lsc0m409-kb29-20220323-0095-e91.fits.fz  59662.030674931  59662.030909734  5450  3.4504e-14  3.0849e-16
lsc0m409-kb29-20220324-0090-e91.fits.fz  59663.021930348  59663.022165139  5450  2.4200e-14  2.6404e-16
lsc0m412-kb26-20220325-0104-e91.fits.fz  59664.054940903  59664.055175648  5450  2.1399e-14  3.7619e-16
lsc0m409-kb29-20220326-0087-e91.fits.fz  59665.016535000  59665.016769723  5450  1.6865e-14  2.3715e-16
lsc0m409-kb29-20220326-0149-e91.fits.fz  59665.111392466  59665.111627327  5450  1.8202e-14  2.4889e-16
lsc0m409-kb29-20220327-0131-e91.fits.fz  59666.108929954  59666.109164723  5450  1.7256e-14  2.2742e-16
lsc0m412-kb26-20220328-0155-e91.fits.fz  59667.114403577  59667.114638346  5450  1.8509e-14  3.3674e-16
lsc0m409-kb29-20220329-0150-e91.fits.fz  59668.110121308  59668.110356123  5450  2.2505e-14  2.4994e-16
