;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
cpt0m407-kb87-20211110-0100-e91.fits.fz  59529.088129734  59529.088364480  5450  1.7797e-13  3.4681e-16
lsc0m412-kb26-20211111-0185-e91.fits.fz  59530.330993033  59530.331227802  5450  1.9657e-13  8.3643e-16
lsc0m409-kb29-20211112-0175-e91.fits.fz  59531.328309908  59531.328544700  5450  2.0016e-13  7.5484e-16
lsc0m412-kb26-20211113-0125-e91.fits.fz  59532.325719653  59532.325954433  5450  1.9934e-13  8.1177e-16
lsc0m409-kb29-20211114-0178-e91.fits.fz  59533.322780047  59533.323014780  5450  1.9163e-13  6.8857e-16
cpt0m407-kb87-20211116-0124-e91.fits.fz  59535.069717697  59535.069952443  5450  1.8358e-13  3.6505e-16
lsc0m412-kb26-20211117-0197-e91.fits.fz  59536.314596285  59536.314831077  5450  1.8989e-13  8.4002e-16
cpt0m407-kb87-20211118-0177-e91.fits.fz  59537.064904306  59537.065139086  5450  2.0356e-13  4.8023e-16
cpt0m407-kb87-20211119-0201-e91.fits.fz  59538.062266771  59538.062501540  5450  2.0090e-13  5.4144e-16
coj0m405-kb88-20220227-0091-e91.fits.fz  59637.500245139  59637.500479989  5450  2.1070e-13  5.2084e-16
coj0m405-kb88-20220228-0090-e91.fits.fz  59638.511619005  59638.511855290  5450  2.2229e-13  5.7872e-16
lsc0m409-kb29-20220301-0116-e91.fits.fz  59640.099625429  59640.099860220  5450  1.9966e-13  8.3060e-16
cpt0m407-kb87-20220303-0080-e91.fits.fz  59641.874058739  59641.874293519  5450  2.2014e-13  5.6926e-16
cpt0m407-kb87-20220305-0272-e91.fits.fz  59644.102803450  59644.103038183  5450  1.7783e-13  5.4589e-16
cpt0m407-kb87-20220307-0143-e91.fits.fz  59645.840035915  59645.840270683  5450  2.1184e-13  5.3058e-16
lsc0m412-kb26-20220308-0103-e91.fits.fz  59647.077859202  59647.078093936  5450  1.9863e-13  6.2395e-16
coj0m405-kb88-20220309-0076-e91.fits.fz  59647.654421193  59647.654655973  5450  2.1946e-13  5.0634e-16
coj0m403-kb24-20220310-0101-e91.fits.fz  59648.446900405  59648.447134561  5450  2.0228e-13  3.9863e-16
coj0m403-kb24-20220311-0091-e91.fits.fz  59649.453051748  59649.453285938  5450  2.2457e-13  4.7902e-16
coj0m403-kb24-20220311-0158-e91.fits.fz  59649.603151470  59649.603385579  5450  2.1744e-13  5.2890e-16
lsc0m409-kb29-20220311-0065-e91.fits.fz  59650.006927038  59650.007161783  5450  1.9193e-13  5.6313e-16
lsc0m409-kb29-20220311-0071-e91.fits.fz  59650.016776494  59650.017011343  5450  1.9818e-13  5.5816e-16
lsc0m412-kb26-20220311-0081-e91.fits.fz  59650.032771563  59650.033006332  5450  2.0348e-13  6.5440e-16
lsc0m409-kb29-20220311-0087-e91.fits.fz  59650.037067385  59650.037302177  5450  2.0092e-13  5.7370e-16
lsc0m409-kb29-20220311-0095-e91.fits.fz  59650.051790186  59650.052024908  5450  1.9628e-13  5.3719e-16
lsc0m412-kb26-20220311-0101-e91.fits.fz  59650.058779688  59650.059014503  5450  2.0967e-13  6.4078e-16
lsc0m412-kb26-20220311-0104-e91.fits.fz  59650.068319526  59650.068554295  5450  2.0218e-13  6.4044e-16
lsc0m412-kb26-20220311-0106-e91.fits.fz  59650.070118635  59650.070353369  5450  2.0666e-13  6.4516e-16
lsc0m412-kb26-20220311-0117-e91.fits.fz  59650.082189225  59650.082423994  5450  2.0312e-13  6.3828e-16
lsc0m412-kb26-20220311-0126-e91.fits.fz  59650.090419561  59650.090654329  5450  2.0608e-13  6.4271e-16
lsc0m412-kb26-20220311-0137-e91.fits.fz  59650.102224896  59650.102459665  5450  2.1216e-13  6.4643e-16
lsc0m412-kb26-20220311-0145-e91.fits.fz  59650.110871690  59650.111106447  5450  2.0847e-13  6.1964e-16
lsc0m412-kb26-20220311-0151-e91.fits.fz  59650.120356551  59650.120591343  5450  2.1213e-13  6.2829e-16
lsc0m412-kb26-20220311-0153-e91.fits.fz  59650.125291389  59650.125526193  5450  2.1052e-13  6.2547e-16
lsc0m412-kb26-20220311-0155-e91.fits.fz  59650.130671598  59650.130906366  5450  2.1111e-13  6.3021e-16
lsc0m412-kb26-20220311-0161-e91.fits.fz  59650.141194873  59650.141429642  5450  2.0500e-13  6.3242e-16
lsc0m412-kb26-20220311-0181-e91.fits.fz  59650.179420718  59650.179655463  5450  2.2492e-13  6.8954e-16
lsc0m412-kb26-20220311-0183-e91.fits.fz  59650.185540614  59650.185775383  5450  2.2291e-13  6.9775e-16
lsc0m412-kb26-20220311-0185-e91.fits.fz  59650.195951621  59650.196186424  5450  2.1430e-13  6.5986e-16
lsc0m412-kb26-20220311-0187-e91.fits.fz  59650.206369584  59650.206604341  5450  2.1709e-13  6.8551e-16
lsc0m409-kb29-20220312-0061-e91.fits.fz  59651.002382617  59651.002617431  5450  1.9868e-13  5.7055e-16
lsc0m409-kb29-20220312-0067-e91.fits.fz  59651.011381852  59651.011616609  5450  2.0155e-13  5.6467e-16
lsc0m409-kb29-20220312-0076-e91.fits.fz  59651.020067061  59651.020301887  5450  1.9048e-13  5.4976e-16
lsc0m412-kb26-20220312-0078-e91.fits.fz  59651.030460406  59651.030695220  5450  2.0593e-13  6.4312e-16
lsc0m409-kb29-20220312-0090-e91.fits.fz  59651.038714132  59651.038948982  5450  1.9707e-13  5.4406e-16
lsc0m412-kb26-20220312-0093-e91.fits.fz  59651.048872987  59651.049107709  5450  2.0511e-13  6.1688e-16
lsc0m412-kb26-20220312-0099-e91.fits.fz  59651.060719514  59651.060954248  5450  2.0196e-13  6.1573e-16
lsc0m409-kb29-20220312-0116-e91.fits.fz  59651.066956436  59651.067191146  5450  2.0077e-13  5.4054e-16
lsc0m412-kb26-20220312-0105-e91.fits.fz  59651.070030533  59651.070265267  5450  2.0341e-13  6.3347e-16
lsc0m412-kb26-20220312-0107-e91.fits.fz  59651.079974503  59651.080209260  5450  1.9890e-13  6.1088e-16
lsc0m409-kb29-20220312-0131-e91.fits.fz  59651.090561378  59651.090796227  5450  2.0178e-13  5.4446e-16
lsc0m409-kb29-20220312-0133-e91.fits.fz  59651.100810301  59651.101045151  5450  2.0321e-13  5.3686e-16
lsc0m412-kb26-20220312-0122-e91.fits.fz  59651.111311239  59651.111546042  5450  1.9780e-13  6.1432e-16
lsc0m409-kb29-20220312-0143-e91.fits.fz  59651.121829526  59651.122064329  5450  1.9151e-13  5.2791e-16
lsc0m409-kb29-20220312-0154-e91.fits.fz  59651.132151887  59651.132386621  5450  1.9942e-13  5.3384e-16
lsc0m409-kb29-20220312-0156-e91.fits.fz  59651.142481829  59651.142716540  5450  1.9947e-13  5.3858e-16
lsc0m409-kb29-20220312-0158-e91.fits.fz  59651.152891748  59651.153126505  5450  2.0178e-13  5.3732e-16
lsc0m409-kb29-20220312-0160-e91.fits.fz  59651.163305394  59651.163540232  5450  1.9610e-13  5.3303e-16
lsc0m409-kb29-20220312-0171-e91.fits.fz  59651.173600174  59651.173834977  5450  1.9408e-13  5.6138e-16
lsc0m412-kb26-20220312-0142-e91.fits.fz  59651.209938519  59651.210173276  5450  2.0924e-13  6.4496e-16
lsc0m409-kb29-20220312-0185-e91.fits.fz  59651.216186123  59651.216420985  5450  2.0127e-13  5.8463e-16
lsc0m409-kb29-20220312-0187-e91.fits.fz  59651.226512246  59651.226746945  5450  1.9874e-13  5.4533e-16
lsc0m409-kb29-20220312-0191-e91.fits.fz  59651.236985695  59651.237220464  5450  2.0680e-13  5.7083e-16
lsc0m409-kb29-20220312-0197-e91.fits.fz  59651.247433750  59651.247668531  5450  1.9817e-13  5.5686e-16
lsc0m409-kb29-20220312-0205-e91.fits.fz  59651.257854711  59651.258089445  5450  2.0059e-13  5.6171e-16
lsc0m409-kb29-20220312-0213-e91.fits.fz  59651.268418843  59651.268653658  5450  1.9239e-13  5.4098e-16
lsc0m412-kb26-20220312-0174-e91.fits.fz  59651.278673785  59651.278908531  5450  2.0967e-13  6.5529e-16
lsc0m409-kb29-20220312-0228-e91.fits.fz  59651.289122269  59651.289357107  5450  1.8706e-13  5.6321e-16
lsc0m412-kb26-20220312-0185-e91.fits.fz  59651.299519272  59651.299754029  5450  2.1034e-13  6.4286e-16
lsc0m409-kb29-20220312-0248-e91.fits.fz  59651.309948427  59651.310183184  5450  1.8857e-13  5.6132e-16
lsc0m409-kb29-20220312-0250-e91.fits.fz  59651.320253056  59651.320487871  5450  1.9178e-13  5.6092e-16
lsc0m412-kb26-20220312-0187-e91.fits.fz  59651.330708658  59651.330943426  5450  2.0503e-13  6.2335e-16
lsc0m409-kb29-20220312-0261-e91.fits.fz  59651.341225880  59651.341460730  5450  2.0444e-13  5.5118e-16
lsc0m409-kb29-20220312-0263-e91.fits.fz  59651.351507142  59651.351741957  5450  1.9984e-13  5.5292e-16
lsc0m409-kb29-20220312-0265-e91.fits.fz  59651.361922813  59651.362157582  5450  2.0437e-13  5.5577e-16
coj0m403-kb24-20220313-0264-e91.fits.fz  59651.692123033  59651.692357292  5450  2.1604e-13  5.0164e-16
lsc0m409-kb29-20220313-0120-e91.fits.fz  59652.064262281  59652.064497061  5450  1.9904e-13  5.4899e-16
lsc0m409-kb29-20220314-0107-e91.fits.fz  59653.061522697  59653.061757547  5450  2.0392e-13  5.6638e-16
lsc0m409-kb29-20220315-0105-e91.fits.fz  59654.060207176  59654.060441922  5450  2.0213e-13  5.8976e-16
lsc0m409-kb29-20220316-0128-e91.fits.fz  59655.100784098  59655.101018889  5450  1.9403e-13  5.4223e-16
lsc0m409-kb29-20220317-0121-e91.fits.fz  59656.060081760  59656.060316552  5450  1.9491e-13  5.8233e-16
lsc0m409-kb29-20220318-0109-e91.fits.fz  59657.050574214  59657.050808948  5450  1.9374e-13  5.6040e-16
lsc0m409-kb29-20220319-0113-e91.fits.fz  59658.047825730  59658.048060475  5450  1.9400e-13  5.6067e-16
lsc0m412-kb26-20220320-0091-e91.fits.fz  59659.045168369  59659.045403137  5450  2.0915e-13  6.3449e-16
lsc0m409-kb29-20220321-0120-e91.fits.fz  59660.053718160  59660.053952859  5450  1.9839e-13  5.4697e-16
lsc0m409-kb29-20220322-0116-e91.fits.fz  59661.039618542  59661.039853357  5450  1.9949e-13  5.5349e-16
lsc0m409-kb29-20220605-0064-e91.fits.fz  59735.948831540  59735.949066297  5450  2.0005e-13  6.7578e-16
lsc0m409-kb29-20220606-0006-e91.fits.fz  59736.995262743  59736.995497466  5450  2.0332e-13  6.2651e-16
lsc0m409-kb29-20220607-0067-e91.fits.fz  59737.956931563  59737.957166413  5450  1.8499e-13  5.9688e-16
lsc0m409-kb29-20220608-0064-e91.fits.fz  59738.948788554  59738.949023253  5450  1.9106e-13  5.7221e-16
lsc0m409-kb29-20220609-0060-e91.fits.fz  59739.956951424  59739.957186169  5450  1.9175e-13  5.9401e-16
lsc0m409-kb29-20220610-0071-e91.fits.fz  59740.961705452  59740.961940197  5450  1.9108e-13  5.8169e-16
