;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20220131-0071-e91.fits.fz  59611.373713345  59611.374237419  5450  1.5954e-15  1.5269e-16
lsc0m409-kb29-20220131-0075-e91.fits.fz  59611.377377778  59611.377901922  5450  1.6784e-15  1.5616e-16
lsc0m409-kb29-20220204-0228-e91.fits.fz  59615.302097940  59615.302622038  5450  1.0365e-15  1.7256e-16
cpt0m407-kb87-20220205-0175-e91.fits.fz  59616.051279896  59616.051804017  5450  1.2054e-15  8.7708e-17
cpt0m407-kb87-20220206-0151-e91.fits.fz  59617.051917755  59617.052441899  5450  1.2029e-15  1.0073e-16
cpt0m407-kb87-20220207-0176-e91.fits.fz  59618.086918774  59618.087442859  5450  1.2216e-15  8.6473e-17
cpt0m407-kb87-20220208-0153-e91.fits.fz  59619.042321471  59619.042845591  5450  2.6397e-15  8.7743e-17
cpt0m407-kb87-20220209-0152-e91.fits.fz  59620.043724063  59620.044248183  5450  1.2749e-15  7.9394e-17
cpt0m407-kb87-20220427-0070-e91.fits.fz  59696.884797246  59696.885321331  5450  1.3213e-15  8.3576e-17
lsc0m409-kb29-20220428-0160-e91.fits.fz  59698.090575267  59698.091099468  5450  1.1800e-15  1.0260e-16
coj0m403-kb24-20220429-0167-e91.fits.fz  59698.666847408  59698.667371007  5450  1.6305e-15  1.5157e-16
coj0m403-kb24-20220430-0077-e91.fits.fz  59699.709452593  59699.709976112  5450  1.3121e-15  1.0871e-16
coj0m403-kb24-20220501-0195-e91.fits.fz  59700.687667385  59700.688190903  5450  1.2786e-15  1.6706e-16
cpt0m407-kb87-20220503-0150-e91.fits.fz  59702.840384052  59702.840908184  5450  1.1936e-15  8.6949e-17
cpt0m407-kb87-20220504-0211-e91.fits.fz  59703.866820695  59703.867344815  5450  1.2889e-15  9.4465e-17
cpt0m407-kb87-20220505-0157-e91.fits.fz  59704.810318728  59704.810842836  5450  1.4436e-15  9.7278e-17
cpt0m407-kb87-20220506-0097-e91.fits.fz  59705.815653773  59705.816177894  5450  1.2155e-15  1.0157e-16
cpt0m407-kb87-20220508-0132-e91.fits.fz  59707.805469746  59707.805993878  5450  1.4394e-15  1.4498e-16
lsc0m409-kb29-20220508-0127-e91.fits.fz  59708.134607836  59708.135131933  5450  1.1967e-15  8.7540e-17
cpt0m407-kb87-20220509-0236-e91.fits.fz  59708.963211285  59708.963735441  5450  1.2428e-15  8.3873e-17
cpt0m407-kb87-20220510-0112-e91.fits.fz  59709.868265116  59709.868789236  5450  1.3448e-15  9.2231e-17
cpt0m407-kb87-20220511-0133-e91.fits.fz  59710.793912570  59710.794436690  5450  1.3089e-15  9.5311e-17
cpt0m407-kb87-20220511-0141-e91.fits.fz  59710.804878647  59710.805402755  5450  1.3010e-15  9.1825e-17
cpt0m407-kb87-20220512-0125-e91.fits.fz  59711.816138195  59711.816662315  5450  1.1527e-15  1.0136e-16
