;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
cpt0m407-kb87-20220129-0193-e91.fits.fz  59609.081002466  59609.081237200  5450  2.9260e-15  2.2213e-16
cpt0m407-kb87-20220129-0194-e91.fits.fz  59609.081363195  59609.081713704  5450  2.7424e-15  1.3176e-16
cpt0m407-kb87-20220129-0195-e91.fits.fz  59609.081840857  59609.082365012  5450  2.9765e-15  9.0020e-17
cpt0m407-kb87-20220129-0196-e91.fits.fz  59609.082487616  59609.083359005  5450  2.7704e-15  6.4370e-17
cpt0m407-kb87-20220129-0197-e91.fits.fz  59609.083489121  59609.084534109  5450  3.0110e-15  5.5588e-17
lsc0m412-kb26-20220131-0095-e91.fits.fz  59611.377379237  59611.378250545  5450  2.3921e-15  1.5889e-16
lsc0m409-kb29-20220131-0079-e91.fits.fz  59611.381619236  59611.381969676  5450  2.0606e-15  2.2254e-16
lsc0m409-kb29-20220201-0191-e91.fits.fz  59612.325677975  59612.326549260  5450  2.6520e-15  1.1812e-16
lsc0m409-kb29-20220204-0230-e91.fits.fz  59615.308271760  59615.309143079  5450  2.7535e-15  9.6953e-17
lsc0m412-kb26-20220204-0346-e91.fits.fz  59615.308974792  59615.309325267  5450  3.6922e-15  3.9618e-16
cpt0m407-kb87-20220205-0184-e91.fits.fz  59616.071039746  59616.071390278  5450  2.6967e-15  1.2064e-16
cpt0m407-kb87-20220205-0188-e91.fits.fz  59616.076552813  59616.077424144  5450  2.6560e-15  5.0797e-17
cpt0m407-kb87-20220206-0153-e91.fits.fz  59617.055268554  59617.055619052  5450  2.5912e-15  1.3624e-16
cpt0m407-kb87-20220206-0155-e91.fits.fz  59617.057309757  59617.058181135  5450  2.5339e-15  5.3489e-17
cpt0m407-kb87-20220207-0192-e91.fits.fz  59618.129596297  59618.129946875  5450  2.6909e-15  1.1669e-16
lsc0m409-kb29-20220207-0164-e91.fits.fz  59618.300084792  59618.300956158  5450  2.3759e-15  1.0151e-16
cpt0m407-kb87-20220208-0159-e91.fits.fz  59619.049797408  59619.050147917  5450  2.6827e-15  1.3009e-16
cpt0m407-kb87-20220208-0165-e91.fits.fz  59619.058516517  59619.059387883  5450  2.8419e-15  5.0911e-17
cpt0m407-kb87-20220209-0154-e91.fits.fz  59620.046995706  59620.047867084  5450  2.5934e-15  4.7390e-17
cpt0m407-kb87-20220209-0156-e91.fits.fz  59620.049788299  59620.050138808  5450  2.4950e-15  1.0948e-16
lsc0m409-kb29-20220414-0122-e91.fits.fz  59684.131731412  59684.132602813  5450  2.4373e-15  8.8115e-17
lsc0m409-kb29-20220415-0169-e91.fits.fz  59685.128915510  59685.129786783  5450  2.6341e-15  9.1658e-17
lsc0m409-kb29-20220416-0139-e91.fits.fz  59686.126353334  59686.127224676  5450  2.7908e-15  1.0801e-16
lsc0m409-kb29-20220417-0142-e91.fits.fz  59687.123702975  59687.124574294  5450  2.3851e-15  1.1951e-16
lsc0m409-kb29-20220418-0155-e91.fits.fz  59688.121732257  59688.122603600  5450  2.9469e-15  3.2660e-16
lsc0m409-kb29-20220420-0098-e91.fits.fz  59690.115250440  59690.116121783  5450  2.2911e-15  8.1959e-17
lsc0m412-kb26-20220420-0059-e91.fits.fz  59690.115265545  59690.115500301  5450  1.7951e-15  3.3804e-16
lsc0m409-kb29-20220421-0172-e91.fits.fz  59691.112533079  59691.112767825  5450  2.6141e-15  2.0453e-16
lsc0m412-kb26-20220421-0152-e91.fits.fz  59691.112641227  59691.113512605  5450  2.5276e-15  9.5841e-17
lsc0m409-kb29-20220422-0176-e91.fits.fz  59692.109838994  59692.110073774  5450  2.5896e-15  1.9655e-16
lsc0m412-kb26-20220422-0187-e91.fits.fz  59692.109873311  59692.110744653  5450  2.8067e-15  8.4435e-17
lsc0m409-kb29-20220423-0156-e91.fits.fz  59693.107918299  59693.108789596  5450  2.6164e-15  5.9783e-17
lsc0m409-kb29-20220423-0181-e91.fits.fz  59693.138916945  59693.139151760  5450  2.4236e-15  1.6733e-16
coj0m403-kb24-20220424-0228-e91.fits.fz  59693.726605174  59693.727475892  5450  2.4244e-15  1.0807e-16
lsc0m409-kb29-20220424-0169-e91.fits.fz  59694.105610903  59694.105845614  5450  2.2779e-15  2.0716e-16
lsc0m409-kb29-20220424-0286-e91.fits.fz  59694.304886193  59694.305757500  5450  2.5698e-15  5.4422e-17
lsc0m412-kb26-20220426-0063-e91.fits.fz  59696.248098091  59696.248332859  5450  1.6837e-15  3.0793e-16
lsc0m412-kb26-20220426-0065-e91.fits.fz  59696.250137825  59696.251009132  5450  2.2801e-15  9.2345e-17
cpt0m407-kb87-20220427-0088-e91.fits.fz  59696.902951471  59696.903822790  5450  2.3598e-15  5.1829e-17
cpt0m407-kb87-20220427-0090-e91.fits.fz  59696.906410475  59696.906645279  5450  2.0894e-15  1.8043e-16
lsc0m409-kb29-20220427-0178-e91.fits.fz  59697.198076540  59697.198600637  5450  2.3663e-15  9.7611e-17
lsc0m409-kb29-20220428-0155-e91.fits.fz  59698.084193646  59698.085064931  5450  2.6264e-15  6.7716e-17
lsc0m409-kb29-20220428-0162-e91.fits.fz  59698.094606610  59698.095477929  5450  2.7564e-15  6.9811e-17
lsc0m409-kb29-20220428-0171-e91.fits.fz  59698.105034561  59698.105905915  5450  2.5251e-15  6.4289e-17
lsc0m409-kb29-20220428-0177-e91.fits.fz  59698.112713727  59698.112948484  5450  2.5774e-15  2.0132e-16
lsc0m409-kb29-20220428-0179-e91.fits.fz  59698.115433855  59698.116305197  5450  2.6302e-15  6.4328e-17
lsc0m409-kb29-20220428-0193-e91.fits.fz  59698.128497732  59698.129369074  5450  2.7190e-15  6.5914e-17
lsc0m409-kb29-20220428-0195-e91.fits.fz  59698.131063334  59698.131934676  5450  2.7110e-15  6.0044e-17
cpt0m407-kb87-20220428-0181-e91.fits.fz  59698.136277639  59698.137148982  5450  2.7306e-15  5.1284e-17
cpt0m407-kb87-20220428-0183-e91.fits.fz  59698.146641957  59698.147513299  5450  2.6418e-15  5.3419e-17
cpt0m407-kb87-20220428-0201-e91.fits.fz  59698.172120325  59698.172645961  5450  2.7030e-15  9.4746e-17
coj0m403-kb24-20220429-0089-e91.fits.fz  59698.531483149  59698.532353970  5450  2.5597e-15  3.3198e-16
coj0m403-kb24-20220429-0093-e91.fits.fz  59698.538443843  59698.539314596  5450  2.4388e-15  7.4169e-17
coj0m405-kb88-20220429-0104-e91.fits.fz  59698.551372223  59698.552243530  5450  2.8124e-15  4.4918e-17
coj0m403-kb24-20220429-0113-e91.fits.fz  59698.559299607  59698.560170417  5450  2.5968e-15  6.1887e-17
coj0m405-kb88-20220429-0115-e91.fits.fz  59698.568259815  59698.569131111  5450  2.9390e-15  6.4495e-17
coj0m403-kb24-20220429-0133-e91.fits.fz  59698.578693346  59698.579564075  5450  2.6864e-15  4.3604e-17
coj0m403-kb24-20220429-0135-e91.fits.fz  59698.589011389  59698.589882223  5450  2.6780e-15  4.2998e-17
coj0m405-kb88-20220429-0127-e91.fits.fz  59698.599519746  59698.600391065  5450  2.6665e-15  3.8680e-17
coj0m405-kb88-20220429-0138-e91.fits.fz  59698.610446772  59698.611318161  5450  2.6519e-15  3.8371e-17
coj0m403-kb24-20220429-0150-e91.fits.fz  59698.620386459  59698.621257339  5450  2.5353e-15  4.0913e-17
coj0m403-kb24-20220429-0152-e91.fits.fz  59698.630664734  59698.631535533  5450  2.4808e-15  4.6292e-17
coj0m405-kb88-20220429-0140-e91.fits.fz  59698.641086945  59698.641958276  5450  2.7065e-15  1.3259e-16
coj0m403-kb24-20220429-0163-e91.fits.fz  59698.651556690  59698.652427443  5450  2.5276e-15  4.4868e-17
coj0m403-kb24-20220429-0165-e91.fits.fz  59698.661924410  59698.662795232  5450  2.4602e-15  2.2326e-16
lsc0m409-kb29-20220429-0162-e91.fits.fz  59699.125987894  59699.126859213  5450  2.8281e-15  1.0373e-16
lsc0m409-kb29-20220429-0170-e91.fits.fz  59699.135698577  59699.136569943  5450  2.6852e-15  1.0126e-16
lsc0m409-kb29-20220429-0172-e91.fits.fz  59699.142636945  59699.143508230  5450  2.4605e-15  7.1453e-17
lsc0m409-kb29-20220429-0183-e91.fits.fz  59699.153695811  59699.154567130  5450  2.5499e-15  8.4448e-17
lsc0m412-kb26-20220429-0122-e91.fits.fz  59699.166599792  59699.167471135  5450  2.5964e-15  2.4959e-16
lsc0m412-kb26-20220429-0130-e91.fits.fz  59699.184864642  59699.185735984  5450  2.7039e-15  1.2942e-16
lsc0m412-kb26-20220429-0136-e91.fits.fz  59699.194614561  59699.195485892  5450  2.8605e-15  1.8120e-16
