59424.2101,/astro/ullyses/lcogt_data/V-GM-AUR/tfn0m414-kb93-20210728-0132-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/tfn0m414-kb93-20210728-0135-e91.fits.fz
59425.2074,/astro/ullyses/lcogt_data/V-GM-AUR/tfn0m414-kb93-20210729-0117-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/tfn0m414-kb93-20210729-0120-e91.fits.fz
59426.2046,/astro/ullyses/lcogt_data/V-GM-AUR/tfn0m414-kb93-20210730-0127-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/tfn0m414-kb93-20210730-0130-e91.fits.fz
59432.1883,/astro/ullyses/lcogt_data/V-GM-AUR/tfn0m410-kb98-20210805-0166-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/tfn0m410-kb98-20210805-0169-e91.fits.fz
59433.1868,/astro/ullyses/lcogt_data/V-GM-AUR/tfn0m410-kb98-20210806-0245-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/tfn0m410-kb98-20210806-0248-e91.fits.fz
59434.1841,/astro/ullyses/lcogt_data/V-GM-AUR/tfn0m410-kb98-20210807-0201-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/tfn0m410-kb98-20210807-0204-e91.fits.fz
59435.1813,/astro/ullyses/lcogt_data/V-GM-AUR/tfn0m410-kb98-20210808-0144-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/tfn0m410-kb98-20210808-0147-e91.fits.fz
59436.1787,/astro/ullyses/lcogt_data/V-GM-AUR/tfn0m410-kb98-20210809-0388-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/tfn0m410-kb98-20210809-0391-e91.fits.fz
59437.1939,/astro/ullyses/lcogt_data/V-GM-AUR/tfn0m410-kb98-20210810-0233-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/tfn0m410-kb98-20210810-0236-e91.fits.fz
59438.1785,/astro/ullyses/lcogt_data/V-GM-AUR/tfn0m410-kb98-20210811-0233-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/tfn0m410-kb98-20210811-0236-e91.fits.fz
59490.3483,/astro/ullyses/lcogt_data/V-GM-AUR/elp0m411-kb92-20211002-0205-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/elp0m411-kb92-20211002-0208-e91.fits.fz
59491.1017,/astro/ullyses/lcogt_data/V-GM-AUR/tfn0m410-kb98-20211003-0202-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/tfn0m410-kb98-20211003-0205-e91.fits.fz
59492.2921,/astro/ullyses/lcogt_data/V-GM-AUR/elp0m411-kb92-20211004-0196-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/elp0m411-kb92-20211004-0199-e91.fits.fz
59493.0452,/astro/ullyses/lcogt_data/V-GM-AUR/tfn0m410-kb98-20211005-0197-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/tfn0m410-kb98-20211005-0200-e91.fits.fz
59494.0553,/astro/ullyses/lcogt_data/V-GM-AUR/tfn0m410-kb98-20211006-0187-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/tfn0m410-kb98-20211006-0190-e91.fits.fz
59495.1013,/astro/ullyses/lcogt_data/V-GM-AUR/tfn0m410-kb98-20211007-0218-e91.fits.fz,/astro/ullyses/lcogt_data/V-GM-AUR-CAL/tfn0m410-kb98-20211007-0221-e91.fits.fz
