59416.5988,/astro/ullyses/lcogt_data/V-BP-TAU/ogg0m404-kb82-20210720-0168-e91.fits.fz,/astro/ullyses/lcogt_data/V-BP-TAU-CAL/ogg0m404-kb82-20210720-0171-e91.fits.fz
59417.2044,/astro/ullyses/lcogt_data/V-BP-TAU/tfn0m414-kb93-20210721-0128-e91.fits.fz,/astro/ullyses/lcogt_data/V-BP-TAU-CAL/tfn0m414-kb93-20210721-0131-e91.fits.fz
59418.2016,/astro/ullyses/lcogt_data/V-BP-TAU/tfn0m414-kb93-20210722-0219-e91.fits.fz,/astro/ullyses/lcogt_data/V-BP-TAU-CAL/tfn0m414-kb93-20210722-0222-e91.fits.fz
59419.1989,/astro/ullyses/lcogt_data/V-BP-TAU/tfn0m414-kb93-20210723-0175-e91.fits.fz,/astro/ullyses/lcogt_data/V-BP-TAU-CAL/tfn0m414-kb93-20210723-0178-e91.fits.fz
59420.6135,/astro/ullyses/lcogt_data/V-BP-TAU/ogg0m404-kb82-20210724-0163-e91.fits.fz,
59421.1935,/astro/ullyses/lcogt_data/V-BP-TAU/tfn0m410-kb98-20210725-0311-e91.fits.fz,/astro/ullyses/lcogt_data/V-BP-TAU-CAL/tfn0m410-kb98-20210725-0314-e91.fits.fz
59422.1908,/astro/ullyses/lcogt_data/V-BP-TAU/tfn0m414-kb93-20210726-1052-e91.fits.fz,/astro/ullyses/lcogt_data/V-BP-TAU-CAL/tfn0m414-kb93-20210726-1055-e91.fits.fz
59423.188,/astro/ullyses/lcogt_data/V-BP-TAU/tfn0m414-kb93-20210727-0114-e91.fits.fz,/astro/ullyses/lcogt_data/V-BP-TAU-CAL/tfn0m414-kb93-20210727-0117-e91.fits.fz
59424.1853,/astro/ullyses/lcogt_data/V-BP-TAU/tfn0m414-kb93-20210728-0128-e91.fits.fz,/astro/ullyses/lcogt_data/V-BP-TAU-CAL/tfn0m414-kb93-20210728-0131-e91.fits.fz
59425.1825,/astro/ullyses/lcogt_data/V-BP-TAU/tfn0m414-kb93-20210729-0113-e91.fits.fz,/astro/ullyses/lcogt_data/V-BP-TAU-CAL/tfn0m414-kb93-20210729-0116-e91.fits.fz
59426.1801,/astro/ullyses/lcogt_data/V-BP-TAU/tfn0m414-kb93-20210730-0123-e91.fits.fz,/astro/ullyses/lcogt_data/V-BP-TAU-CAL/tfn0m414-kb93-20210730-0126-e91.fits.fz
59436.188,/astro/ullyses/lcogt_data/V-BP-TAU/tfn0m410-kb98-20210809-0392-e91.fits.fz,/astro/ullyses/lcogt_data/V-BP-TAU-CAL/tfn0m410-kb98-20210809-0395-e91.fits.fz
59437.2112,/astro/ullyses/lcogt_data/V-BP-TAU/tfn0m410-kb98-20210810-0246-e91.fits.fz,/astro/ullyses/lcogt_data/V-BP-TAU-CAL/tfn0m410-kb98-20210810-0249-e91.fits.fz
59438.2043,/astro/ullyses/lcogt_data/V-BP-TAU/tfn0m410-kb98-20210811-0249-e91.fits.fz,/astro/ullyses/lcogt_data/V-BP-TAU-CAL/tfn0m410-kb98-20210811-0252-e91.fits.fz
59439.1709,/astro/ullyses/lcogt_data/V-BP-TAU/tfn0m410-kb98-20210812-0213-e91.fits.fz,/astro/ullyses/lcogt_data/V-BP-TAU-CAL/tfn0m410-kb98-20210812-0216-e91.fits.fz
59440.1681,/astro/ullyses/lcogt_data/V-BP-TAU/tfn0m410-kb98-20210813-0202-e91.fits.fz,/astro/ullyses/lcogt_data/V-BP-TAU-CAL/tfn0m410-kb98-20210813-0205-e91.fits.fz
