radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
238.677358,0.463,-37.985574,0.451,NA,NA,0,NA,NA,0,NA,NA,0,17.586,0.156,4,16.115,0.263,4,15.702,0.166,4,NA,NA,0,NA,NA,0
238.677474,0.316,-37.931205,0.415,16.464,0.298,2,17.686,0.027,2,NA,NA,0,17.346,0.045,2,15.635,0,2,15.575,0.144,1,NA,NA,0,NA,NA,0
238.677601,0.236,-37.981216,0.092,NA,NA,0,NA,NA,0,NA,NA,0,18.301,0.244,1,16.458,0.108,1,NA,NA,0,NA,NA,0,NA,NA,0
238.67919,0.445,-37.975636,0.296,16.616,0.054,3,17.997,0.159,3,NA,NA,0,17.244,0.105,4,15.888,0.209,4,15.555,0.171,3,NA,NA,0,NA,NA,0
238.680428,0.467,-37.9441,0.382,17.033,0.121,3,17.929,0.26,3,NA,NA,0,17.52,0.121,4,16.44,0.202,4,16.164,0.047,4,NA,NA,0,NA,NA,0
238.681045,1.618,-37.931951,0.42,15.963,0.065,4,17.21,0.095,4,NA,NA,0,16.625,0.052,4,15.474,0.09,4,15.103,0.017,4,NA,NA,0,NA,NA,0
238.681567,0.69,-37.983574,0.397,16.191,0.066,4,17.346,0.12,4,NA,NA,0,16.85,0.097,4,15.723,0.161,4,15.28,0.024,2,NA,NA,0,NA,NA,0
238.682218,0.146,-37.8949,0.135,13.047,0.064,4,14.656,0.02,4,NA,NA,0,13.874,0.021,4,12.37,0.182,4,11.912,0.054,4,11.629,0.04,1,NA,NA,0
238.684633,0.164,-37.900793,0.179,15.127,0.089,4,16.21,0.047,4,NA,NA,0,15.675,0.039,4,14.744,0.162,4,14.5,0.073,4,NA,NA,0,NA,NA,0
238.684881,0.365,-37.883533,0.375,NA,NA,0,NA,NA,0,NA,NA,0,17.475,0.177,4,16.004,0.173,4,15.514,0.101,4,NA,NA,0,NA,NA,0
238.685384,0.278,-37.916706,0.251,16.459,0.087,3,17.509,0.153,3,NA,NA,0,17.004,0.039,4,15.887,0.208,4,15.608,0.125,4,NA,NA,0,NA,NA,0
238.686298,0.115,-38.000083,0.194,14.407,0.04,3,16.065,0.076,3,NA,NA,0,15.207,0.013,3,13.749,0.169,3,13.188,0.039,3,12.731,0.105,1,NA,NA,0
238.688673,0.588,-37.936851,0.336,NA,NA,0,NA,NA,0,NA,NA,0,18.105,0.064,2,17.077,0.009,2,NA,NA,0,NA,NA,0,NA,NA,0
238.689324,0.462,-37.867552,0.592,NA,NA,0,NA,NA,0,NA,NA,0,18.215,0.167,1,17.277,0.195,1,NA,NA,0,NA,NA,0,NA,NA,0
238.692292,0.012,-37.958185,0.175,NA,NA,0,NA,NA,0,NA,NA,0,18.328,0.24,1,17.223,0.21,1,NA,NA,0,NA,NA,0,NA,NA,0
238.693207,0.171,-37.904768,0.209,15.409,0.072,4,16.64,0.047,4,NA,NA,0,16.06,0.03,4,14.876,0.18,4,14.644,0.057,4,NA,NA,0,NA,NA,0
238.694395,0.359,-37.948056,0.192,16.123,0.137,4,17.251,0.113,4,NA,NA,0,16.615,0.07,4,15.544,0.173,4,15.44,0.15,4,NA,NA,0,NA,NA,0
238.694787,0.561,-37.897898,0.372,16.526,0.089,1,18.063,0.181,1,NA,NA,0,17.5,0.07,3,16.018,0.203,3,15.639,0.108,3,NA,NA,0,NA,NA,0
238.694961,0.215,-37.987297,0.356,12.201,0.06,4,13.737,0.026,4,NA,NA,0,12.991,0.03,4,11.567,0.186,4,11.138,0.039,4,10.817,0.021,1,NA,NA,0
238.695979,0.171,-38.00274,0.128,14.949,0.057,3,15.972,0.022,3,NA,NA,0,15.497,0.034,3,14.553,0.15,3,14.247,0.031,3,NA,NA,0,NA,NA,0
238.697071,0.271,-37.943161,0.22,15.945,0.056,4,16.998,0.097,4,NA,NA,0,16.548,0.05,4,15.502,0.192,4,15.383,0.094,4,NA,NA,0,NA,NA,0
238.697185,0.155,-38.040481,0.191,15.889,0.068,2,17.174,0.108,2,NA,NA,0,16.547,0.016,2,15.363,0.03,2,14.752,0.076,2,NA,NA,0,NA,NA,0
238.698823,0.283,-37.975752,0.03,NA,NA,0,NA,NA,0,NA,NA,0,18.116,0.223,1,16.948,0.248,1,NA,NA,0,NA,NA,0,NA,NA,0
238.699035,0.349,-37.877178,0.136,14.825,0.084,4,15.918,0.054,4,NA,NA,0,15.368,0.038,4,14.354,0.179,4,14.146,0.016,4,NA,NA,0,NA,NA,0
238.701118,0.889,-37.867919,0.341,15.94,0.094,4,17.075,0.118,4,NA,NA,0,16.494,0.048,4,15.452,0.17,4,15.139,0.114,3,NA,NA,0,NA,NA,0
238.70135,0.371,-37.86431,0.301,16.177,0.127,4,17.379,0.19,4,NA,NA,0,16.801,0.081,4,15.66,0.155,4,15.318,0.093,4,NA,NA,0,NA,NA,0
238.703897,0.71,-38.047213,0.37,16.849,0.024,2,18.041,0.058,2,NA,NA,0,17.054,0.136,3,16.335,0.222,3,15.889,0.047,2,NA,NA,0,NA,NA,0
238.705402,0.475,-37.955189,0.027,NA,NA,0,NA,NA,0,NA,NA,0,18.02,0.197,1,16.613,0.196,1,NA,NA,0,NA,NA,0,NA,NA,0
238.707061,0.186,-37.880764,0.084,NA,NA,0,NA,NA,0,NA,NA,0,18.214,0.145,1,17.256,0.166,1,NA,NA,0,NA,NA,0,NA,NA,0
238.707485,0.234,-37.862689,0.536,14.079,0.07,4,14.947,0.034,4,NA,NA,0,14.533,0.016,4,13.706,0.186,4,13.538,0.035,4,13.485,0.204,1,NA,NA,0
