radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
237.59147,0.162,-35.950292,0.164,13.983,0.121,3,15.617,0.036,3,NA,NA,0,14.702,0.063,4,13.286,0.161,4,12.573,0.152,3,NA,NA,0,NA,NA,0
237.595728,0.611,-35.935934,1.016,16.775,0.122,1,18.171,0.224,1,NA,NA,0,17.032,0.085,1,15.963,0.087,1,NA,NA,0,NA,NA,0,NA,NA,0
237.596632,0.53,-36.005254,0.253,15.857,0.028,2,16.898,0.048,2,NA,NA,0,16.417,0.09,3,15.456,0.074,3,15.228,0.082,1,NA,NA,0,NA,NA,0
237.596774,0.318,-36.00122,0.164,16.933,0.132,1,17.669,0.14,1,NA,NA,0,17.319,0.041,2,16.256,0.038,2,15.866,0.149,1,NA,NA,0,NA,NA,0
237.598269,0.206,-35.948131,0.175,NA,NA,0,NA,NA,0,NA,NA,0,17.892,0.122,1,16.92,0.153,1,NA,NA,0,NA,NA,0,NA,NA,0
237.599206,0.686,-36.008522,0.523,NA,NA,0,NA,NA,0,NA,NA,0,17.6,0.064,2,16.18,0.012,2,15.628,0.124,1,NA,NA,0,NA,NA,0
237.601591,0.797,-35.877046,0.621,14.965,0.01,2,16.503,0.041,2,NA,NA,0,15.754,0.102,3,14.386,0.146,3,13.717,0.059,2,NA,NA,0,NA,NA,0
237.602004,0.707,-35.993967,0.363,17.017,0.153,1,18.049,0.214,1,NA,NA,0,17.385,0.059,3,16.661,0.289,3,NA,NA,0,NA,NA,0,NA,NA,0
237.602243,0.292,-35.924961,0.277,16.454,0.087,1,17.304,0.103,1,NA,NA,0,16.876,0.037,2,16.124,0.067,2,15.95,0.162,1,NA,NA,0,NA,NA,0
237.603482,0.758,-35.861397,0.428,16.972,0.145,1,18.201,0.235,1,NA,NA,0,17.595,0.05,2,16.579,0.142,2,16.684,0.336,1,NA,NA,0,NA,NA,0
237.606453,0.384,-35.922091,0.228,15.926,0.055,2,16.976,0.072,2,NA,NA,0,16.432,0.08,4,15.474,0.201,4,14.939,0.046,2,NA,NA,0,NA,NA,0
237.607181,0.189,-35.905842,0.055,NA,NA,0,NA,NA,0,NA,NA,0,17.418,0.126,1,16.096,0.103,1,NA,NA,0,NA,NA,0,NA,NA,0
237.607617,0.486,-36.034637,0.298,16.34,0.183,3,16.798,0.048,3,NA,NA,0,16.5,0.102,3,15.914,0.276,3,15.755,0.134,1,NA,NA,0,NA,NA,0
237.608812,0.455,-35.880079,0.277,NA,NA,0,NA,NA,0,NA,NA,0,17.99,0.161,2,16.785,0.261,2,NA,NA,0,NA,NA,0,NA,NA,0
237.610509,0.358,-35.870792,0.264,15.977,0.157,3,16.924,0.074,3,NA,NA,0,16.36,0.048,4,15.537,0.204,4,15.107,0.076,2,NA,NA,0,NA,NA,0
237.611017,0.472,-35.94856,0.205,16.406,0.087,1,18.012,0.189,1,NA,NA,0,17.1,0.085,3,15.842,0.125,3,15.477,0.109,1,NA,NA,0,NA,NA,0
237.611295,0.569,-35.990944,0.394,NA,NA,0,NA,NA,0,NA,NA,0,16.661,0.059,1,15.43,0.053,1,NA,NA,0,NA,NA,0,NA,NA,0
237.611307,0.404,-35.849446,0.118,16.806,0.121,1,17.732,0.154,1,NA,NA,0,17.198,0.027,2,16.258,0.092,2,NA,NA,0,NA,NA,0,NA,NA,0
237.611351,0.202,-35.906035,0.003,NA,NA,0,NA,NA,0,NA,NA,0,17.096,0.094,1,16.236,0.121,1,NA,NA,0,NA,NA,0,NA,NA,0
237.611804,0.895,-36.038713,0.785,17.412,0.204,1,18.218,0.247,1,NA,NA,0,18.177,0.157,1,16.903,0.167,1,NA,NA,0,NA,NA,0,NA,NA,0
237.612658,0.21,-35.893037,0.133,14.641,0.051,2,15.644,0.015,2,NA,NA,0,15.097,0.103,3,14.243,0.137,3,13.808,0.086,2,NA,NA,0,NA,NA,0
237.615132,0.405,-36.028465,0.016,NA,NA,0,NA,NA,0,NA,NA,0,18.276,0.18,1,17.044,0.185,1,NA,NA,0,NA,NA,0,NA,NA,0
237.615852,1.195,-35.991782,0.371,14.892,0.003,2,15.924,0.038,2,NA,NA,0,15.309,0.082,3,14.504,0.145,3,14.082,0.025,2,NA,NA,0,NA,NA,0
