radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
242.067742,0.227,-39.264483,0.156,15.654,0.059,5,17.308,0.071,5,NA,NA,0,16.472,0.024,6,14.97,0.081,6,14.23,0.067,6,NA,NA,0,NA,NA,0
242.071717,0.291,-39.294279,0.32,16.357,0.016,2,18.275,0.187,2,NA,NA,0,17.172,0.078,6,15.626,0.106,6,14.698,0.047,6,NA,NA,0,NA,NA,0
242.075561,0.41,-39.232258,0.316,NA,NA,0,NA,NA,0,NA,NA,0,17.742,0.113,5,16.273,0.061,5,15.412,0.126,5,NA,NA,0,NA,NA,0
242.079398,0.307,-39.307193,0.308,16.16,0.081,3,18.002,0.235,3,NA,NA,0,17.133,0.054,6,15.255,0.112,6,14.265,0.079,6,NA,NA,0,NA,NA,0
242.081181,0.559,-39.296704,0.187,NA,NA,0,NA,NA,0,NA,NA,0,18.051,0.049,2,16.758,0.025,2,16.297,0.156,2,NA,NA,0,NA,NA,0
242.084703,0.287,-39.311507,0.575,NA,NA,0,NA,NA,0,NA,NA,0,18.561,0.14,2,17.007,0.024,2,15.783,0.145,1,NA,NA,0,NA,NA,0
242.087145,0.411,-39.250324,0.317,NA,NA,0,NA,NA,0,NA,NA,0,18.347,0.179,1,17.101,0.159,1,15.977,0.175,1,NA,NA,0,NA,NA,0
242.088744,0.413,-39.333696,0.582,16.549,0.071,3,17.711,0.119,3,NA,NA,0,17.279,0.112,6,16.056,0.11,5,15.307,0.033,5,NA,NA,0,NA,NA,0
242.092302,0.185,-39.205196,0.209,15.225,0.048,6,16.605,0.056,6,NA,NA,0,15.903,0.043,6,14.634,0.052,6,13.819,0.019,6,13.217,0.191,1,NA,NA,0
242.098134,0.31,-39.26162,0.274,15.729,0.061,3,17.885,0.114,3,NA,NA,0,16.854,0.107,6,14.695,0.095,6,13.254,0.046,6,NA,NA,0,NA,NA,0
242.098541,0.243,-39.34029,0.253,16.432,0.077,4,17.691,0.099,4,NA,NA,0,17.024,0.065,6,15.965,0.085,6,15.368,0.119,6,NA,NA,0,NA,NA,0
242.100077,0.335,-39.303066,0.223,15.936,0.003,2,18.124,0.201,2,NA,NA,0,17.038,0.073,6,15.136,0.083,6,14.062,0.042,6,NA,NA,0,NA,NA,0
242.100254,0.384,-39.097165,0.276,17.047,0.135,2,17.687,0.057,2,NA,NA,0,17.399,0.062,3,16.18,0.109,3,14.856,0.154,3,NA,NA,0,NA,NA,0
242.100899,0.57,-39.257082,0.414,NA,NA,0,NA,NA,0,NA,NA,0,18.173,0.196,4,16.254,0.032,4,15.274,0.038,4,NA,NA,0,NA,NA,0
242.101244,0.308,-39.282601,0.144,16.131,0.064,5,17.951,0.157,5,NA,NA,0,17.03,0.056,6,15.367,0.079,6,14.346,0.035,6,NA,NA,0,NA,NA,0
242.102554,0.405,-39.219549,0.292,NA,NA,0,NA,NA,0,NA,NA,0,18.6,0.228,1,17.028,0.157,1,15.574,0.131,1,NA,NA,0,NA,NA,0
242.103939,0.305,-39.329435,0.254,15.544,0.037,6,16.703,0.053,6,NA,NA,0,16.094,0.046,6,15.049,0.055,6,14.42,0.037,6,NA,NA,0,NA,NA,0
242.104548,0.653,-39.317345,0.403,NA,NA,0,NA,NA,0,NA,NA,0,17.792,0.073,3,16.229,0.063,3,15.534,0.069,3,NA,NA,0,NA,NA,0
242.106023,0.465,-39.289817,0.319,14.408,0.034,6,15.744,0.027,6,NA,NA,0,15.086,0.026,6,13.807,0.058,6,13.057,0.031,6,12.288,0.084,1,NA,NA,0
242.107249,0.45,-39.362936,0.354,15.437,0.063,6,16.741,0.083,6,NA,NA,0,16.052,0.021,6,14.895,0.056,6,14.313,0.086,6,NA,NA,0,NA,NA,0
242.107422,0.323,-39.100489,0.489,16.624,0.044,2,17.29,0.158,2,NA,NA,0,16.927,0.022,2,15.765,0.033,2,14.003,0.031,2,NA,NA,0,NA,NA,0
242.109823,0.304,-39.308965,0.243,16.242,0.06,5,17.371,0.136,5,NA,NA,0,16.841,0.076,6,15.854,0.046,6,15.247,0.163,6,NA,NA,0,NA,NA,0
242.112102,0.323,-39.233788,0.274,NA,NA,0,NA,NA,0,NA,NA,0,17.839,0.126,4,16.108,0.079,4,15.007,0.044,4,NA,NA,0,NA,NA,0
242.112325,0.36,-39.220962,0.375,NA,NA,0,NA,NA,0,NA,NA,0,17.962,0.129,5,16.127,0.052,5,15.024,0.068,5,NA,NA,0,NA,NA,0
242.112366,0.496,-39.260071,0.281,NA,NA,0,NA,NA,0,NA,NA,0,18.077,0.064,3,16.638,0.051,3,16.002,0.078,3,NA,NA,0,NA,NA,0
242.114412,0.227,-39.2542,0.165,15.083,0.049,6,16.562,0.068,6,NA,NA,0,15.841,0.031,6,14.529,0.093,6,13.731,0.052,6,NA,NA,0,NA,NA,0
242.114749,0.407,-39.334288,0.228,NA,NA,0,NA,NA,0,NA,NA,0,18.036,0.137,1,16.407,0.107,1,15.604,0.134,1,NA,NA,0,NA,NA,0
242.116479,0.285,-39.174229,0.35,14.672,0.087,6,17.158,0.228,6,NA,NA,0,15.88,0.049,6,13.54,0.106,6,12.042,0.076,6,10.757,0.026,1,NA,NA,0
242.117348,0.424,-39.344456,0.476,16.511,0.014,2,18.015,0.128,2,NA,NA,0,17.28,0.092,6,15.909,0.167,6,15.088,0.084,5,NA,NA,0,NA,NA,0
242.117867,0.32,-39.35517,0.085,NA,NA,0,NA,NA,0,NA,NA,0,18.692,0.254,1,16.885,0.165,1,NA,NA,0,NA,NA,0,NA,NA,0
242.119622,0.121,-39.290273,0.285,NA,NA,0,NA,NA,0,NA,NA,0,18.91,0.298,1,17.609,0.266,1,15.649,0.124,1,NA,NA,0,NA,NA,0
242.119648,0.381,-39.350533,0.147,NA,NA,0,NA,NA,0,NA,NA,0,18.034,0.126,2,17.147,0.024,2,NA,NA,0,NA,NA,0,NA,NA,0
242.120331,0.335,-39.34061,0.217,16.032,0.064,1,17.819,0.163,1,NA,NA,0,17.202,0.086,6,15.449,0.075,6,14.496,0.08,6,NA,NA,0,NA,NA,0
242.12069,0.362,-39.233956,0.303,16.408,0.051,5,17.63,0.141,5,NA,NA,0,17.056,0.041,6,15.875,0.116,6,15.25,0.177,6,NA,NA,0,NA,NA,0
242.121062,0.27,-39.295724,0.394,17.754,0.286,1,19.107,0.539,1,NA,NA,0,18.237,0.028,2,16.695,0.123,2,15.887,0.194,2,NA,NA,0,NA,NA,0
242.12376,0.301,-39.285619,0.388,NA,NA,0,NA,NA,0,NA,NA,0,18.029,0.089,4,16.084,0.065,4,14.957,0.079,4,NA,NA,0,NA,NA,0
