radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
239.433518,0.246,-41.943406,0.197,15.755,0.047,5,16.672,0.113,5,NA,NA,0,16.17,0.05,6,15.305,0.123,6,14.926,0.142,6,NA,NA,0,NA,NA,0
239.434215,0.75,-41.951872,0.319,17.142,0.148,1,18.099,0.231,1,NA,NA,0,17.62,0.086,3,16.696,0.098,3,15.977,0.155,1,NA,NA,0,NA,NA,0
239.434569,0.455,-41.96447,0.276,16.507,0.044,4,17.588,0.165,4,NA,NA,0,16.985,0.145,6,16.098,0.077,6,15.558,0.159,5,NA,NA,0,NA,NA,0
239.435638,0.297,-41.978472,0.282,15.484,0.038,5,16.616,0.035,5,NA,NA,0,16.026,0.023,6,15.1,0.062,6,14.641,0.109,6,NA,NA,0,NA,NA,0
239.436097,0.19,-41.911276,0.103,15.348,0.08,5,16.97,0.116,5,NA,NA,0,16.111,0.056,6,14.664,0.104,6,14.1,0.067,6,NA,NA,0,NA,NA,0
239.437189,0.027,-41.934176,0.123,16.754,0.109,1,18.17,0.231,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
239.437727,0.334,-41.928787,0.155,12.229,0.027,5,13.953,0.025,5,NA,NA,0,13.091,0.014,6,11.566,0.098,6,10.905,0.091,6,NA,NA,0,NA,NA,0
239.4383,0.182,-41.947101,0.455,15.17,0.054,5,16.376,0.064,5,NA,NA,0,15.782,0.047,6,14.66,0.102,6,14.166,0.108,6,NA,NA,0,NA,NA,0
239.438838,0.445,-42.005237,0.354,17.433,0.189,1,18.184,0.238,1,NA,NA,0,17.901,0.084,3,16.741,0.041,3,16.393,0.013,2,NA,NA,0,NA,NA,0
239.439351,0.345,-41.958618,0.303,16.718,0.101,1,17.962,0.206,1,NA,NA,0,17.601,0.057,4,16.38,0.048,4,15.732,0.039,4,NA,NA,0,NA,NA,0
239.439364,0.379,-41.987581,0.323,NA,NA,0,NA,NA,0,NA,NA,0,18.319,0.054,2,17.542,0.075,2,NA,NA,0,NA,NA,0,NA,NA,0
239.441298,0.238,-41.976376,0.236,14.698,0.045,5,16.03,0.093,5,NA,NA,0,15.347,0.023,6,14.158,0.115,6,13.664,0.082,6,NA,NA,0,NA,NA,0
239.44166,0.241,-41.887041,0.206,16.153,0.068,5,17.231,0.124,5,NA,NA,0,16.567,0.045,6,15.685,0.084,6,15.346,0.115,5,NA,NA,0,NA,NA,0
239.44259,0.48,-41.892206,0.299,15.959,0.048,4,17.782,0.144,4,NA,NA,0,16.82,0.043,6,15.152,0.114,6,14.457,0.037,6,NA,NA,0,NA,NA,0
239.443264,0.197,-41.962767,0.191,13.956,0.032,5,15.85,0.044,5,NA,NA,0,14.927,0.016,6,13.197,0.125,6,12.395,0.092,6,NA,NA,0,NA,NA,0
239.443913,0.381,-42.021192,0.214,14.725,0.041,5,15.797,0.04,5,NA,NA,0,15.264,0.02,6,14.337,0.09,6,13.927,0.127,6,NA,NA,0,NA,NA,0
239.446319,1.537,-41.902983,0.488,NA,NA,0,NA,NA,0,NA,NA,0,17.785,0.144,3,16.696,0.283,3,16.381,0.238,1,NA,NA,0,NA,NA,0
239.446708,0.373,-41.976206,0.276,16.742,0.008,2,17.867,0.019,2,NA,NA,0,17.346,0.087,4,16.337,0.078,4,16.128,0.171,1,NA,NA,0,NA,NA,0
239.449901,0.303,-41.906358,0.256,16.107,0.061,3,17.312,0.061,3,NA,NA,0,16.644,0.058,6,15.678,0.089,6,15.404,0.073,3,NA,NA,0,NA,NA,0
239.450613,0.458,-41.986546,0.258,16.397,0.119,5,17.015,0.261,5,NA,NA,0,16.778,0.08,6,16.079,0.055,6,15.99,0.11,3,NA,NA,0,NA,NA,0
239.45079,0.004,-41.882743,0.255,NA,NA,0,NA,NA,0,NA,NA,0,18.298,0.213,1,17.486,0.265,1,NA,NA,0,NA,NA,0,NA,NA,0
239.451438,0.364,-41.950832,0.291,16.537,0.135,4,17.438,0.159,4,NA,NA,0,16.986,0.099,6,16.113,0.093,6,15.865,0.214,3,NA,NA,0,NA,NA,0
239.451469,0.261,-41.982903,0.162,16.481,0.037,2,18.068,0.212,2,NA,NA,0,17.18,0.109,5,15.925,0.15,5,15.426,0.153,4,NA,NA,0,NA,NA,0
239.451943,0.241,-41.978516,0.542,16.213,0.094,1,17.419,0.224,1,NA,NA,0,16.849,0.045,5,15.509,0.104,5,14.891,0.131,5,NA,NA,0,NA,NA,0
239.452516,0.28,-41.86944,0.257,16.867,0.025,2,18.157,0.208,2,NA,NA,0,17.455,0.145,5,16.463,0.073,5,16.138,0.163,3,NA,NA,0,NA,NA,0
239.452897,0.361,-41.902868,0.165,16.802,0.11,1,17.91,0.186,1,NA,NA,0,17.46,0.038,3,16.375,0.124,3,15.712,0.132,1,NA,NA,0,NA,NA,0
239.453762,0.369,-41.946529,0.232,15.811,0.063,5,16.836,0.135,5,NA,NA,0,16.327,0.027,6,15.361,0.118,6,15.074,0.06,5,NA,NA,0,NA,NA,0
239.454456,1.016,-41.909505,0.928,16.397,0.052,2,17.468,0.118,2,NA,NA,0,17.048,0.212,4,15.858,0.297,3,15.736,0.14,2,NA,NA,0,NA,NA,0
239.454868,0.38,-42.057591,0.212,NA,NA,0,NA,NA,0,NA,NA,0,18.192,0.045,2,16.932,0.157,1,16.389,0.209,1,NA,NA,0,NA,NA,0
239.456302,0.295,-41.996719,0.362,16.842,0.026,2,17.895,0.116,2,NA,NA,0,17.482,0.066,5,16.593,0.161,5,16.217,0.012,2,NA,NA,0,NA,NA,0
239.4566,0.488,-41.911069,0.207,NA,NA,0,NA,NA,0,NA,NA,0,17.21,0.07,1,16.246,0.07,1,15.725,0.11,1,NA,NA,0,NA,NA,0
