radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
236.335212,0.299,-34.514656,0.191,15.541,0.142,4,17.029,0.087,4,NA,NA,0,16.315,0.051,3,14.972,0.182,3,13.567,0.126,3,NA,NA,0,NA,NA,0
236.342927,0.422,-34.546934,0.085,12.366,0.097,4,13.984,0.033,4,NA,NA,0,13.159,0.025,3,11.696,0.116,3,10.932,0.134,3,NA,NA,0,NA,NA,0
236.349208,0.195,-34.522353,0.46,NA,NA,0,NA,NA,0,NA,NA,0,18.021,0.102,2,15.895,0.005,2,14.615,0.03,2,NA,NA,0,NA,NA,0
236.355724,0.633,-34.568197,0.309,NA,NA,0,NA,NA,0,NA,NA,0,17.886,0.006,2,16.486,0.093,2,15.707,0.19,2,NA,NA,0,NA,NA,0
236.356328,0.24,-34.532326,0.226,14.612,0.092,4,17.106,0.118,4,NA,NA,0,15.888,0.061,3,13.513,0.052,3,12.022,0.086,3,NA,NA,0,NA,NA,0
236.360401,0.203,-34.553865,0.259,16.049,0.081,2,17.774,0.053,2,NA,NA,0,16.766,0.033,3,15.381,0.151,3,14.673,0.142,3,NA,NA,0,NA,NA,0
236.365598,0.169,-34.57086,0.226,15.185,0.098,4,16.412,0.089,4,NA,NA,0,15.789,0.032,3,14.741,0.099,3,14.149,0.143,3,NA,NA,0,NA,NA,0
236.377578,0.034,-34.582796,0.186,NA,NA,0,NA,NA,0,NA,NA,0,18.321,0.151,1,17.046,0.13,1,16.178,0.16,1,NA,NA,0,NA,NA,0
236.38113,0.577,-34.57529,0.043,NA,NA,0,NA,NA,0,NA,NA,0,18.783,0.263,1,17.142,0.167,1,NA,NA,0,NA,NA,0,NA,NA,0
236.382832,0.697,-34.579872,0.297,17.263,0.034,2,18.182,0.145,2,NA,NA,0,17.782,0,2,16.817,0.042,2,16.083,0.023,2,NA,NA,0,NA,NA,0
236.397243,0.39,-34.553241,0.547,15.794,0.106,2,17.53,0.558,2,NA,NA,0,17.127,0.12,3,14.953,0.064,3,13.766,0.12,3,NA,NA,0,NA,NA,0
236.399592,0.457,-34.677982,0.328,16.82,0.097,2,18.279,0.042,2,NA,NA,0,17.479,0.018,3,16.095,0.128,3,15.408,0.211,3,NA,NA,0,NA,NA,0
236.403312,0.217,-34.635534,0.192,NA,NA,0,NA,NA,0,NA,NA,0,17.739,0.036,2,16.438,0.073,2,15.853,0.169,2,NA,NA,0,NA,NA,0
236.405048,0.578,-34.664002,0.381,16.905,0.109,1,18.178,0.195,1,NA,NA,0,17.37,0.104,3,16.49,0.153,3,15.779,0.344,3,NA,NA,0,NA,NA,0
236.405291,0.407,-34.567439,0.166,15.763,0.11,4,17.122,0.16,4,NA,NA,0,16.455,0.053,3,15.302,0.108,3,14.638,0.109,3,NA,NA,0,NA,NA,0
236.40859,0.126,-34.628011,0.137,NA,NA,0,NA,NA,0,NA,NA,0,18.577,0.219,1,16.807,0.117,1,NA,NA,0,NA,NA,0,NA,NA,0
236.410152,0.196,-34.547874,0.296,NA,NA,0,NA,NA,0,NA,NA,0,18.614,0.219,1,16.744,0.112,1,15.74,0.135,1,NA,NA,0,NA,NA,0
236.41392,0.164,-34.343024,0.091,NA,NA,0,NA,NA,0,NA,NA,0,17.558,0.11,2,15.849,0.053,2,14.913,0.031,2,NA,NA,0,NA,NA,0
236.417798,1.066,-34.696576,0.34,11.484,0.116,4,12.326,0.033,4,NA,NA,0,11.914,0.024,3,11.175,0.14,3,10.81,0.174,3,NA,NA,0,NA,NA,0
236.419717,0.068,-34.573831,0.27,NA,NA,0,NA,NA,0,NA,NA,0,18.799,0.239,1,17.283,0.17,1,NA,NA,0,NA,NA,0,NA,NA,0
236.422455,0.612,-34.583062,0.325,NA,NA,0,NA,NA,0,NA,NA,0,18.491,0.157,2,17.193,0.129,2,NA,NA,0,NA,NA,0,NA,NA,0
236.425635,1.766,-34.612569,0.308,NA,NA,0,NA,NA,0,NA,NA,0,17.419,0.176,2,16.077,0.022,2,15.386,0.143,2,NA,NA,0,NA,NA,0
236.428813,0.259,-34.705098,0.092,NA,NA,0,NA,NA,0,NA,NA,0,17.773,0.107,1,16.931,0.132,1,NA,NA,0,NA,NA,0,NA,NA,0
236.431042,0.478,-34.599056,0.312,12.783,0.112,4,13.917,0.037,4,NA,NA,0,13.369,0.012,3,12.276,0.121,3,11.88,0.154,3,NA,NA,0,NA,NA,0
236.43916,0.178,-34.59452,0.114,14.657,0.087,4,16.024,0.06,4,NA,NA,0,15.316,0.029,3,14.162,0.117,3,13.547,0.156,3,NA,NA,0,NA,NA,0
236.442815,0.34,-34.66279,0.213,15.663,0.121,4,16.767,0.069,4,NA,NA,0,16.183,0.026,3,15.092,0.104,3,14.562,0.106,3,NA,NA,0,NA,NA,0
236.443585,0.328,-34.587438,0.092,NA,NA,0,NA,NA,0,NA,NA,0,18.218,0.15,1,16.882,0.13,1,16.178,0.182,1,NA,NA,0,NA,NA,0
236.446631,0.246,-34.57665,0.141,15.411,0.124,4,16.548,0.097,4,NA,NA,0,15.96,0.05,3,14.913,0.096,3,14.333,0.104,3,NA,NA,0,NA,NA,0
236.449337,0.346,-34.701821,0.429,16.332,0.066,1,17.487,0.108,1,NA,NA,0,16.922,0.147,3,15.999,0.146,3,15.559,0.151,3,NA,NA,0,NA,NA,0
236.450238,0.195,-34.721123,0.297,NA,NA,0,NA,NA,0,NA,NA,0,18.101,0.09,2,17.444,0.001,2,NA,NA,0,NA,NA,0,NA,NA,0
236.451037,0.283,-34.630316,0.06,NA,NA,0,NA,NA,0,NA,NA,0,18.401,0.183,1,16.626,0.106,1,15.448,0.103,1,NA,NA,0,NA,NA,0
236.452199,0.908,-34.620326,0.241,13.188,0.079,4,15.118,0.048,4,NA,NA,0,14.165,0.024,3,12.396,0.097,3,11.482,0.128,3,NA,NA,0,NA,NA,0
236.454216,0.314,-34.556976,0.307,16.849,0.027,2,17.973,0.056,2,NA,NA,0,17.402,0.098,3,16.2,0.086,3,15.723,0.127,3,NA,NA,0,NA,NA,0
236.458045,0.317,-34.721291,0.293,16.869,0.109,1,18.021,0.206,1,NA,NA,0,17.519,0.173,3,16.057,0.046,3,15.363,0.095,3,NA,NA,0,NA,NA,0
