radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
166.145116,0.199,-76.343423,0.125,15.4,0.115,3,16.342,0.136,3,NA,NA,0,15.938,0.007,4,15.134,0.032,4,14.721,0.019,4,NA,NA,0,NA,NA,0
166.150722,0.319,-76.37645,0.997,15.872,0.046,1,17.035,0.079,1,NA,NA,0,16.21,0.006,2,NA,NA,0,14.916,0.062,2,NA,NA,0,NA,NA,0
166.151165,0.374,-76.374477,0.299,16.318,0.068,1,17.268,0.097,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
166.154818,0.149,-76.359842,0.261,14.903,0.05,4,16.453,0.061,4,NA,NA,0,15.689,0.054,4,14.392,0.01,4,13.812,0.039,4,NA,NA,0,NA,NA,0
166.156501,0.254,-76.436694,0.172,15.086,0.08,4,15.959,0.101,4,NA,NA,0,15.562,0.049,4,14.866,0.047,4,14.455,0.071,4,NA,NA,0,NA,NA,0
166.156872,0.167,-76.382854,0.168,NA,NA,0,NA,NA,0,NA,NA,0,17.895,0.124,1,17.064,0.146,1,NA,NA,0,NA,NA,0,NA,NA,0
166.158585,0.157,-76.317053,0.181,11.154,0.078,5,11.991,0.043,5,NA,NA,0,11.591,0.018,5,10.93,0.034,6,10.619,0.044,6,10.652,0.019,1,NA,NA,0
166.169814,0.338,-76.330301,0.239,15.718,0.063,3,17.085,0.018,3,NA,NA,0,16.396,0.05,5,15.203,0.067,5,14.716,0.027,5,NA,NA,0,NA,NA,0
166.170626,0.251,-76.465218,0.244,16.973,0.126,1,18.031,0.203,1,NA,NA,0,17.458,0.078,1,16.364,0.079,1,15.912,0.127,1,NA,NA,0,NA,NA,0
166.18042,0.106,-76.469306,0.103,14.269,0.089,4,15.664,0.043,4,NA,NA,0,14.997,0.025,4,13.836,0.008,4,13.249,0.045,4,NA,NA,0,NA,NA,0
166.180696,0.618,-76.306015,0.244,16.94,0.069,2,17.619,0.158,2,NA,NA,0,17.486,0.214,3,16.706,0.06,3,16.432,0.209,1,NA,NA,0,NA,NA,0
166.191811,0.301,-76.34544,0.291,15.808,0.099,2,16.924,0.107,2,NA,NA,0,16.376,0.075,3,15.532,0.067,3,15.188,0.121,3,NA,NA,0,NA,NA,0
166.194265,0.241,-76.437114,0.067,NA,NA,0,NA,NA,0,NA,NA,0,17.931,0.123,1,16.688,0.107,1,NA,NA,0,NA,NA,0,NA,NA,0
166.194309,0.449,-76.327316,0.276,15.954,0.066,5,16.958,0.154,5,NA,NA,0,16.415,0.088,5,15.625,0.063,5,15.282,0.089,5,NA,NA,0,NA,NA,0
166.196209,0.204,-76.312035,0.202,15.568,0.055,3,16.958,0.039,3,NA,NA,0,16.264,0.091,5,15.055,0.055,5,14.563,0.042,5,NA,NA,0,NA,NA,0
166.201736,0.491,-76.366291,0.324,17.084,0.137,1,17.936,0.185,1,NA,NA,0,17.752,0.338,1,16.798,0.222,1,NA,NA,0,NA,NA,0,NA,NA,0
166.202575,0.302,-76.318925,0.383,17.107,0.159,1,18.236,0.274,1,NA,NA,0,17.647,0.064,2,16.554,0.108,2,16.133,0.147,2,NA,NA,0,NA,NA,0
166.207148,0.483,-76.474557,0.05,NA,NA,0,NA,NA,0,NA,NA,0,17.863,0.114,1,16.681,0.104,1,NA,NA,0,NA,NA,0,NA,NA,0
166.212492,0.101,-76.423362,0.069,13.703,0.081,4,15.185,0.044,4,NA,NA,0,14.523,0.013,4,13.118,0.015,4,12.387,0.013,4,NA,NA,0,NA,NA,0
166.220137,0.122,-76.430987,0.09,14.301,0.061,4,15.859,0.066,4,NA,NA,0,15.149,0.025,4,13.69,0.029,4,12.741,0.02,4,NA,NA,0,NA,NA,0
166.222167,0.041,-76.375964,0.273,NA,NA,0,NA,NA,0,NA,NA,0,18.309,0.182,1,17.398,0.199,1,NA,NA,0,NA,NA,0,NA,NA,0
166.231338,0.241,-76.505692,0.238,15.411,0.074,4,16.711,0.072,4,NA,NA,0,16.114,0.077,4,14.995,0.073,4,14.441,0.063,4,NA,NA,0,NA,NA,0
166.241257,0.377,-76.26737,0.225,16.952,0.01,2,17.859,0.201,2,NA,NA,0,17.379,0.098,2,16.447,0.077,2,15.904,0.094,2,NA,NA,0,NA,NA,0
166.242515,0.406,-76.413793,0.324,16.667,0.095,1,18.045,0.199,1,NA,NA,0,17.343,0.005,2,16.168,0.171,2,15.765,0.025,2,NA,NA,0,NA,NA,0
166.243688,0.653,-76.367304,0.319,14.822,0.098,4,15.956,0.118,4,NA,NA,0,15.465,0.036,4,14.397,0.04,4,13.92,0.031,4,NA,NA,0,NA,NA,0
166.251404,0.108,-76.348839,0.145,NA,NA,0,NA,NA,0,NA,NA,0,17.883,0.111,1,17.11,0.144,1,NA,NA,0,NA,NA,0,NA,NA,0
166.261071,0.609,-76.506804,0.274,16.592,0.085,1,18.043,0.192,1,NA,NA,0,17.189,0.068,2,16.408,0.041,2,15.935,0.095,2,NA,NA,0,NA,NA,0
166.262241,0.321,-76.436587,0.303,17.48,0.191,1,18.882,0.404,1,NA,NA,0,17.917,0.125,1,17.146,0.159,1,NA,NA,0,NA,NA,0,NA,NA,0
