radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
166.708227,0.167,-76.362223,0.294,NA,NA,0,NA,NA,0,NA,NA,0,18.247,0.169,1,17.181,0.169,1,NA,NA,0,NA,NA,0,NA,NA,0
166.720416,0.135,-76.382085,0.21,14.558,0.064,7,15.337,0.098,7,NA,NA,0,14.977,0.023,7,14.355,0.036,7,14.104,0.084,7,NA,NA,0,NA,NA,0
166.735222,0.443,-76.348452,0.35,15.924,0.046,3,16.823,0.133,3,NA,NA,0,16.5,0.042,5,15.605,0.094,5,15.156,0.145,4,NA,NA,0,NA,NA,0
166.736541,0.305,-76.345465,0.307,15.192,0.059,7,16.488,0.172,7,NA,NA,0,15.826,0.037,6,14.746,0.029,6,14.308,0.12,5,NA,NA,0,NA,NA,0
166.747423,0.333,-76.275368,0.394,16.126,0.143,6,16.965,0.17,6,NA,NA,0,16.557,0.02,7,15.772,0.066,7,15.368,0.137,7,NA,NA,0,NA,NA,0
166.751465,0.338,-76.312356,0.399,16.463,0.078,1,17.394,0.111,1,NA,NA,0,16.898,0.116,7,16.206,0.205,7,15.895,0.242,5,NA,NA,0,NA,NA,0
166.753559,0.377,-76.406622,0.277,15.937,0.076,2,16.893,0.193,2,NA,NA,0,16.563,0.081,6,15.637,0.064,6,15.27,0.136,6,NA,NA,0,NA,NA,0
166.75391,0.241,-76.4268,0.262,15.226,0.082,7,16.777,0.057,7,NA,NA,0,15.984,0.055,7,14.696,0.016,7,14.036,0.102,7,NA,NA,0,NA,NA,0
166.76279,0.248,-76.37165,0.359,14.353,0.059,7,15.869,0.079,7,NA,NA,0,15.137,0.018,7,13.835,0.037,7,13.31,0.082,7,13.569,0.26,1,NA,NA,0
166.762839,0.2,-76.410943,0.209,15.27,0.094,6,16.756,0.062,6,NA,NA,0,16.002,0.052,7,14.755,0.05,7,14.188,0.079,7,NA,NA,0,NA,NA,0
166.779205,0.232,-76.363051,0.239,15.025,0.073,6,16.272,0.086,6,NA,NA,0,15.684,0.045,7,14.686,0.037,7,14.191,0.079,7,NA,NA,0,NA,NA,0
166.786521,0.213,-76.350112,0.252,12.761,0.053,7,14.468,0.027,7,NA,NA,0,13.614,0.014,7,12.164,0.031,7,11.507,0.079,7,11.268,0.035,1,NA,NA,0
166.788298,0.202,-76.276792,0.324,14.781,0.082,8,15.995,0.094,8,NA,NA,0,15.394,0.04,8,14.362,0.057,8,13.953,0.049,8,NA,NA,0,NA,NA,0
166.795239,0.305,-76.311495,0.316,15.505,0.096,7,16.659,0.083,7,NA,NA,0,16.036,0.062,8,15.112,0.08,8,14.756,0.066,8,NA,NA,0,NA,NA,0
166.796749,0.274,-76.329679,0.323,15.633,0.097,6,16.704,0.165,6,NA,NA,0,16.179,0.091,7,15.338,0.134,6,14.971,0.143,7,NA,NA,0,NA,NA,0
166.806177,0.188,-76.285455,0.413,14.525,0.099,8,15.734,0.085,8,NA,NA,0,15.128,0.026,8,14.125,0.042,8,13.733,0.078,8,NA,NA,0,NA,NA,0
166.810682,0.484,-76.394474,0.287,16.502,0.1,3,17.603,0.537,3,NA,NA,0,16.859,0.138,5,16.212,0.102,5,16.006,0.302,2,NA,NA,0,NA,NA,0
166.810705,0.346,-76.228853,0.334,11.389,0.07,8,12.137,0.051,8,NA,NA,0,11.746,0.024,6,11.219,0.043,6,11.018,0.061,7,11.085,0.026,1,NA,NA,0
166.815129,0.313,-76.24683,0.349,15.881,0.061,4,17.26,0.152,4,NA,NA,0,16.536,0.085,7,15.361,0.048,6,14.808,0.163,7,NA,NA,0,NA,NA,0
166.818023,0.226,-76.310247,0.339,14.351,0.064,8,15.125,0.068,8,NA,NA,0,14.719,0.021,8,14.116,0.053,8,13.894,0.068,8,NA,NA,0,NA,NA,0
166.823728,0.448,-76.378028,0.363,16.851,0.016,2,17.623,0.083,2,NA,NA,0,17.277,0.186,6,16.502,0.205,6,16.253,0.154,3,NA,NA,0,NA,NA,0
166.827409,0.227,-76.273723,0.313,15.557,0.109,6,16.444,0.08,6,NA,NA,0,15.988,0.043,8,15.313,0.063,8,15.043,0.136,8,NA,NA,0,NA,NA,0
166.838223,0.148,-76.456411,0.322,NA,NA,0,NA,NA,0,NA,NA,0,18.519,0.203,1,17.673,0.239,1,NA,NA,0,NA,NA,0,NA,NA,0
166.841646,0.522,-76.337475,0.342,16.385,0.023,2,17.149,0.057,2,NA,NA,0,16.69,0.062,6,16.007,0.08,5,15.693,0.072,6,NA,NA,0,NA,NA,0
166.849848,0.365,-76.396377,0.316,16.08,0.064,2,17.416,0.255,2,NA,NA,0,16.693,0.113,6,15.681,0.042,6,15.292,0.164,6,NA,NA,0,NA,NA,0
166.85186,0.446,-76.341942,0.341,16.971,0.023,2,17.645,0.307,2,NA,NA,0,17.312,0.136,3,16.421,0.169,3,16.291,0.178,1,NA,NA,0,NA,NA,0
166.853019,0.547,-76.22004,0.264,16.754,0.039,2,17.854,0.13,2,NA,NA,0,17.304,0.08,3,16.582,0.039,3,16.213,0.133,3,NA,NA,0,NA,NA,0
166.854346,0.349,-76.237089,0.282,17.019,0.135,1,18.551,0.333,1,NA,NA,0,17.531,0.179,4,17.047,0.328,4,16.142,0.165,1,NA,NA,0,NA,NA,0
166.858271,0.307,-76.274313,0.306,16.521,0.16,3,17.428,0.124,3,NA,NA,0,16.933,0.11,7,16.116,0.075,7,15.775,0.058,6,NA,NA,0,NA,NA,0
166.865965,0.19,-76.474335,0.278,16.888,0.109,1,18.138,0.208,1,NA,NA,0,17.521,0.091,3,16.412,0.046,3,15.68,0.221,3,NA,NA,0,NA,NA,0
166.877744,0.137,-76.415237,0.18,14.29,0.069,6,15.66,0.075,6,NA,NA,0,14.988,0.021,6,13.814,0.039,6,13.236,0.082,6,NA,NA,0,NA,NA,0
166.890669,0.136,-76.334814,0.214,14.476,0.068,7,15.179,0.086,7,NA,NA,0,14.825,0.038,7,14.25,0.021,7,14.047,0.097,7,NA,NA,0,NA,NA,0
