;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
cpt0m407-kb87-20220129-0194-e91.fits.fz  59609.081363195  59609.081713704  5450  1.4765e-15  1.4798e-16
cpt0m407-kb87-20220129-0195-e91.fits.fz  59609.081840857  59609.082365012  5450  1.2744e-15  9.3617e-17
cpt0m407-kb87-20220129-0196-e91.fits.fz  59609.082487616  59609.083359005  5450  1.1122e-15  6.4748e-17
cpt0m407-kb87-20220129-0197-e91.fits.fz  59609.083489121  59609.084534109  5450  1.1773e-15  5.3084e-17
lsc0m412-kb26-20220131-0095-e91.fits.fz  59611.377379237  59611.378250545  5450  1.2288e-15  1.6580e-16
lsc0m409-kb29-20220201-0191-e91.fits.fz  59612.325677975  59612.326549260  5450  9.8665e-16  1.1394e-16
lsc0m409-kb29-20220204-0230-e91.fits.fz  59615.308271760  59615.309143079  5450  8.1314e-16  9.9677e-17
cpt0m407-kb87-20220205-0188-e91.fits.fz  59616.076552813  59616.077424144  5450  1.0983e-15  5.0695e-17
cpt0m407-kb87-20220206-0155-e91.fits.fz  59617.057309757  59617.058181135  5450  1.0585e-15  5.0271e-17
lsc0m409-kb29-20220207-0164-e91.fits.fz  59618.300084792  59618.300956158  5450  7.2887e-16  9.7633e-17
cpt0m407-kb87-20220208-0165-e91.fits.fz  59619.058516517  59619.059387883  5450  1.1006e-15  5.2458e-17
cpt0m407-kb87-20220209-0154-e91.fits.fz  59620.046995706  59620.047867084  5450  1.1532e-15  4.8277e-17
lsc0m409-kb29-20220415-0169-e91.fits.fz  59685.128915510  59685.129786783  5450  1.0570e-15  8.8819e-17
lsc0m409-kb29-20220416-0139-e91.fits.fz  59686.126353334  59686.127224676  5450  1.1551e-15  1.1394e-16
lsc0m409-kb29-20220417-0142-e91.fits.fz  59687.123702975  59687.124574294  5450  1.2451e-15  1.2618e-16
lsc0m409-kb29-20220420-0098-e91.fits.fz  59690.115250440  59690.116121783  5450  1.6692e-15  8.9097e-17
lsc0m412-kb26-20220421-0152-e91.fits.fz  59691.112641227  59691.113512605  5450  1.5658e-15  1.2054e-16
lsc0m409-kb29-20220423-0156-e91.fits.fz  59693.107918299  59693.108789596  5450  1.1265e-15  6.6980e-17
lsc0m409-kb29-20220423-0181-e91.fits.fz  59693.138916945  59693.139151760  5450  9.7390e-16  1.7638e-16
coj0m403-kb24-20220424-0228-e91.fits.fz  59693.726605174  59693.727475892  5450  1.1529e-15  1.1704e-16
lsc0m409-kb29-20220424-0169-e91.fits.fz  59694.105610903  59694.105845614  5450  1.3468e-15  2.0754e-16
lsc0m409-kb29-20220424-0286-e91.fits.fz  59694.304886193  59694.305757500  5450  1.1382e-15  5.9972e-17
lsc0m412-kb26-20220426-0065-e91.fits.fz  59696.250137825  59696.251009132  5450  1.0146e-15  1.0021e-16
cpt0m407-kb87-20220427-0088-e91.fits.fz  59696.902951471  59696.903822790  5450  1.2574e-15  5.2820e-17
cpt0m407-kb87-20220427-0090-e91.fits.fz  59696.906410475  59696.906645279  5450  1.1775e-15  1.9759e-16
lsc0m409-kb29-20220427-0178-e91.fits.fz  59697.198076540  59697.198600637  5450  8.2097e-16  9.8404e-17
lsc0m409-kb29-20220428-0155-e91.fits.fz  59698.084193646  59698.085064931  5450  1.0917e-15  7.1690e-17
lsc0m409-kb29-20220428-0162-e91.fits.fz  59698.094606610  59698.095477929  5450  1.0659e-15  7.1152e-17
lsc0m409-kb29-20220428-0171-e91.fits.fz  59698.105034561  59698.105905915  5450  1.2341e-15  6.9196e-17
lsc0m409-kb29-20220428-0179-e91.fits.fz  59698.115433855  59698.116305197  5450  1.1911e-15  7.0941e-17
lsc0m409-kb29-20220428-0193-e91.fits.fz  59698.128497732  59698.129369074  5450  1.2522e-15  7.4111e-17
lsc0m409-kb29-20220428-0195-e91.fits.fz  59698.131063334  59698.131934676  5450  1.1901e-15  6.5178e-17
cpt0m407-kb87-20220428-0181-e91.fits.fz  59698.136277639  59698.137148982  5450  1.2182e-15  5.1813e-17
cpt0m407-kb87-20220428-0183-e91.fits.fz  59698.146641957  59698.147513299  5450  1.2137e-15  5.0377e-17
cpt0m407-kb87-20220428-0201-e91.fits.fz  59698.172120325  59698.172645961  5450  1.0661e-15  9.5574e-17
coj0m403-kb24-20220429-0093-e91.fits.fz  59698.538443843  59698.539314596  5450  1.1824e-15  7.7055e-17
coj0m405-kb88-20220429-0104-e91.fits.fz  59698.551372223  59698.552243530  5450  1.2557e-15  4.3530e-17
coj0m403-kb24-20220429-0113-e91.fits.fz  59698.559299607  59698.560170417  5450  9.9012e-16  6.2721e-17
coj0m405-kb88-20220429-0115-e91.fits.fz  59698.568259815  59698.569131111  5450  1.1721e-15  6.1213e-17
coj0m403-kb24-20220429-0133-e91.fits.fz  59698.578693346  59698.579564075  5450  1.3654e-15  4.4651e-17
coj0m403-kb24-20220429-0135-e91.fits.fz  59698.589011389  59698.589882223  5450  1.2137e-15  4.2505e-17
coj0m405-kb88-20220429-0127-e91.fits.fz  59698.599519746  59698.600391065  5450  1.1561e-15  3.5503e-17
coj0m405-kb88-20220429-0138-e91.fits.fz  59698.610446772  59698.611318161  5450  1.1263e-15  3.5468e-17
coj0m403-kb24-20220429-0150-e91.fits.fz  59698.620386459  59698.621257339  5450  1.2100e-15  4.2380e-17
coj0m403-kb24-20220429-0152-e91.fits.fz  59698.630664734  59698.631535533  5450  1.1008e-15  4.7896e-17
coj0m405-kb88-20220429-0140-e91.fits.fz  59698.641086945  59698.641958276  5450  1.3008e-15  1.3678e-16
coj0m403-kb24-20220429-0163-e91.fits.fz  59698.651556690  59698.652427443  5450  1.2406e-15  4.5283e-17
coj0m403-kb24-20220429-0165-e91.fits.fz  59698.661924410  59698.662795232  5450  1.5564e-15  2.4104e-16
lsc0m409-kb29-20220429-0162-e91.fits.fz  59699.125987894  59699.126859213  5450  1.3081e-15  1.0910e-16
lsc0m409-kb29-20220429-0170-e91.fits.fz  59699.135698577  59699.136569943  5450  1.0862e-15  9.9692e-17
lsc0m409-kb29-20220429-0172-e91.fits.fz  59699.142636945  59699.143508230  5450  1.1251e-15  7.5224e-17
