;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20210514-0215-e91.fits.fz  59349.228283728  59349.234073993  3560  1.8654e-14  1.1103e-15
lsc0m409-kb29-20210516-0223-e91.fits.fz  59351.220331216  59351.226121598  3560  1.1011e-14  9.5418e-16
lsc0m409-kb29-20210517-0169-e91.fits.fz  59352.162766355  59352.168556702  3560  1.9228e-14  1.8073e-15
lsc0m409-kb29-20210518-0201-e91.fits.fz  59353.196035047  59353.201825325  3560  2.1412e-14  2.0392e-15
lsc0m409-kb29-20210521-0266-e91.fits.fz  59356.269922894  59356.275713149  3560  1.7107e-14  1.6765e-15
lsc0m409-kb29-20210522-0172-e91.fits.fz  59357.149473033  59357.155263380  3560  6.0546e-14  2.2946e-15
lsc0m409-kb29-20210523-0153-e91.fits.fz  59358.172457998  59358.178248264  3560  1.1141e-14  1.3953e-15
lsc0m412-kb26-20210731-0089-e91.fits.fz  59427.057152929  59427.062943287  3560  1.5641e-14  1.5844e-15
lsc0m409-kb29-20210802-0078-e91.fits.fz  59428.983643577  59428.989433878  3560  2.1022e-14  1.1539e-15
lsc0m409-kb29-20210804-0082-e91.fits.fz  59430.978539422  59430.984329757  3560  1.7739e-14  1.4269e-15
lsc0m412-kb26-20210805-0080-e91.fits.fz  59431.984219769  59431.990010139  3560  1.3467e-14  1.6484e-15
lsc0m412-kb26-20210806-0077-e91.fits.fz  59432.975854827  59432.981645152  3560  2.3056e-14  1.7513e-15
lsc0m412-kb26-20210807-0091-e91.fits.fz  59433.988527848  59433.994318126  3560  1.5007e-14  1.6033e-15
lsc0m409-kb29-20210810-0072-e91.fits.fz  59436.971689908  59436.977480266  3560  1.1416e-14  1.4283e-15
lsc0m409-kb29-20210810-0106-e91.fits.fz  59437.071033149  59437.076823484  3560  1.8414e-14  1.3250e-15
lsc0m412-kb26-20210811-0073-e91.fits.fz  59437.973077871  59437.978868229  3560  1.6055e-14  1.9366e-15
lsc0m409-kb29-20210812-0057-e91.fits.fz  59438.978210464  59438.984000799  3560  1.3093e-14  1.5145e-15
lsc0m409-kb29-20210813-0071-e91.fits.fz  59439.973729179  59439.979519457  3560  1.4023e-14  1.1946e-15
lsc0m409-kb29-20210814-0070-e91.fits.fz  59440.971340753  59440.977131077  3560  9.9396e-15  1.5206e-15
coj0m403-kb24-20210816-0047-e91.fits.fz  59442.417536633  59442.423326389  3560  1.5273e-14  7.3870e-16
coj0m403-kb24-20210816-0050-e91.fits.fz  59442.427928507  59442.433718160  3560  1.3077e-14  7.7487e-16
coj0m403-kb24-20210816-0053-e91.fits.fz  59442.438336725  59442.444126435  3560  1.5224e-14  7.7557e-16
coj0m403-kb24-20210816-0061-e91.fits.fz  59442.482360707  59442.488150498  3560  1.5648e-14  1.3378e-15
coj0m403-kb24-20210817-0064-e91.fits.fz  59443.355889526  59443.361679156  3560  1.5825e-14  1.2219e-15
coj0m403-kb24-20210817-0082-e91.fits.fz  59443.420308577  59443.426098218  3560  2.0109e-14  7.8487e-16
coj0m403-kb24-20210817-0085-e91.fits.fz  59443.430704422  59443.436494063  3560  1.7609e-14  7.6999e-16
coj0m403-kb24-20210817-0088-e91.fits.fz  59443.441116413  59443.446906089  3560  1.9592e-14  7.7780e-16
lsc0m409-kb29-20210817-0064-e91.fits.fz  59443.973589723  59443.979379966  3560  2.1899e-14  1.4954e-15
coj0m405-kb88-20210818-0064-e91.fits.fz  59444.356260313  59444.362050625  3560  2.0828e-14  7.6741e-16
coj0m403-kb24-20210819-0072-e91.fits.fz  59445.370373716  59445.376163472  3560  1.4553e-14  6.0659e-16
coj0m403-kb24-20210820-0156-e91.fits.fz  59446.453538577  59446.459328345  3560  2.2548e-14  6.7372e-16
lsc0m409-kb29-20210820-0088-e91.fits.fz  59446.989924653  59446.995715023  3560  2.2309e-14  1.4084e-15
lsc0m412-kb26-20210821-0075-e91.fits.fz  59447.979392894  59447.985183264  3560  2.2581e-14  2.1057e-15
lsc0m412-kb26-20210822-0071-e91.fits.fz  59448.981202778  59448.986993148  3560  1.8425e-14  2.4356e-15
lsc0m409-kb29-20210823-0096-e91.fits.fz  59449.999279723  59450.005069931  3560  2.1908e-14  2.0540e-15
lsc0m409-kb29-20210826-0085-e91.fits.fz  59452.999466447  59453.005256713  3560  1.2339e-14  1.2822e-15
lsc0m412-kb26-20210828-0080-e91.fits.fz  59454.990580660  59454.996370985  3560  1.8442e-14  1.7670e-15
lsc0m412-kb26-20210829-0080-e91.fits.fz  59455.988458912  59455.994249248  3560  1.7791e-14  1.5783e-15
lsc0m412-kb26-20210830-0069-e91.fits.fz  59456.989957964  59456.995748265  3560  2.0689e-14  1.7902e-15
lsc0m409-kb29-20210926-0086-e91.fits.fz  59484.013042246  59484.018832558  3560  1.6508e-14  1.6473e-15
lsc0m409-kb29-20210927-0064-e91.fits.fz  59484.982506575  59484.988296933  3560  1.1416e-14  1.6337e-15
lsc0m409-kb29-20220521-0128-e91.fits.fz  59721.049814792  59721.055605047  3560  2.5125e-14  1.1779e-15
lsc0m409-kb29-20220522-0109-e91.fits.fz  59722.020626100  59722.026416390  3560  3.0768e-14  1.4831e-15
lsc0m409-kb29-20220524-0134-e91.fits.fz  59724.080235220  59724.086025522  3560  6.5263e-15  1.0118e-15
lsc0m412-kb26-20220525-0133-e91.fits.fz  59725.041745105  59725.047535440  3560  9.4595e-15  1.5185e-15
lsc0m412-kb26-20220527-0109-e91.fits.fz  59727.007075568  59727.012865892  3560  1.1883e-14  1.4809e-15
lsc0m409-kb98-20220801-0079-e91.fits.fz  59792.980356748  59792.986147061  3560  2.1357e-14  9.6238e-16
lsc0m412-kb26-20220802-0064-e91.fits.fz  59793.962099711  59793.967890070  3560  2.1588e-14  1.4735e-15
lsc0m409-kb98-20220803-0089-e91.fits.fz  59795.015931621  59795.021721945  3560  1.2707e-14  9.4482e-16
lsc0m409-kb98-20220804-0066-e91.fits.fz  59795.965041042  59795.970831424  3560  1.5645e-14  9.9342e-16
lsc0m412-kb26-20220805-0064-e91.fits.fz  59796.963143126  59796.968933484  3560  8.9106e-15  1.4718e-15
cpt0m407-kb92-20220806-0102-e91.fits.fz  59797.848027616  59797.853818033  3560  1.3419e-14  1.8851e-15
lsc0m409-kb98-20220809-0073-e91.fits.fz  59800.979356285  59800.985146679  3560  1.4504e-14  1.1547e-15
coj0m403-kb23-20220810-0102-e91.fits.fz  59801.427469399  59801.433259156  3560  2.7816e-14  5.4610e-16
lsc0m412-kb26-20220810-0092-e91.fits.fz  59802.014778137  59802.020568473  3560  2.3023e-14  2.1245e-15
lsc0m409-kb98-20220811-0083-e91.fits.fz  59802.991933264  59802.997723577  3560  7.9935e-15  1.3207e-15
lsc0m412-kb26-20220812-0083-e91.fits.fz  59804.026567014  59804.032357384  3560  1.3257e-14  1.4045e-15
