;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
cpt0m407-kb84-20210207-0175-e91.fits.fz  59253.047440556  59253.047791030  5450  5.1090e-14  2.2804e-16
cpt0m407-kb84-20210207-0177-e91.fits.fz  59253.052231852  59253.052466633  5450  5.7764e-14  3.9256e-16
lsc0m409-kb29-20210207-0144-e91.fits.fz  59253.300527327  59253.300879375  5450  5.2915e-14  2.6366e-16
coj0m403-kb24-20210208-0234-e91.fits.fz  59253.690122165  59253.690472118  5450  5.6238e-14  1.9138e-16
cpt0m407-kb84-20210208-0448-e91.fits.fz  59254.083469422  59254.083819943  5450  6.1558e-14  2.2662e-16
cpt0m407-kb84-20210208-0476-e91.fits.fz  59254.114712443  59254.114947211  5450  6.0877e-14  2.7822e-16
lsc0m409-kb29-20210208-0141-e91.fits.fz  59254.297458102  59254.297808565  5450  6.1909e-14  2.5546e-16
cpt0m407-kb84-20210209-0193-e91.fits.fz  59255.037893276  59255.038128045  5450  6.6310e-14  3.5917e-16
cpt0m407-kb84-20210209-0197-e91.fits.fz  59255.043758369  59255.044108843  5450  6.4949e-14  2.6869e-16
lsc0m409-kb29-20210209-0195-e91.fits.fz  59255.294841609  59255.295193635  5450  6.2421e-14  2.8344e-16
coj0m403-kb24-20210210-0242-e91.fits.fz  59255.768796077  59255.769146008  5450  5.2978e-14  1.8034e-16
cpt0m407-kb84-20210210-0186-e91.fits.fz  59256.038341505  59256.038692049  5450  5.4794e-14  3.2594e-15
lsc0m412-kb26-20210210-0142-e91.fits.fz  59256.292062188  59256.292412697  5450  3.6977e-14  2.7620e-16
coj0m403-kb24-20210211-0223-e91.fits.fz  59256.681033056  59256.681382975  5450  6.8110e-14  4.8507e-16
lsc0m412-kb26-20210211-0154-e91.fits.fz  59257.295445776  59257.295680521  5450  7.3979e-14  6.5093e-16
lsc0m412-kb26-20210211-0156-e91.fits.fz  59257.297876343  59257.298226818  5450  6.6744e-14  4.4315e-16
cpt0m407-kb84-20210212-0175-e91.fits.fz  59258.112761308  59258.113113334  5450  4.3334e-14  2.1889e-16
cpt0m407-kb84-20210212-0187-e91.fits.fz  59258.128607246  59258.128841968  5450  4.0552e-14  2.6671e-16
cpt0m407-kb84-20210212-0189-e91.fits.fz  59258.129167605  59258.129403901  5450  4.0846e-14  2.5908e-16
lsc0m409-kb29-20210212-0156-e91.fits.fz  59258.286697559  59258.287049596  5450  3.6587e-14  2.2609e-16
cpt0m407-kb84-20210213-0252-e91.fits.fz  59259.055084260  59259.055434769  5450  6.8024e-14  3.6254e-16
cpt0m407-kb84-20210213-0254-e91.fits.fz  59259.059161355  59259.059396123  5450  6.5991e-14  5.0032e-16
lsc0m409-kb29-20210213-0207-e91.fits.fz  59259.284711332  59259.285061795  5450  6.5490e-14  2.8644e-16
lsc0m412-kb26-20210214-0175-e91.fits.fz  59260.280946529  59260.281297038  5450  5.5408e-14  3.2681e-16
lsc0m409-kb29-20210214-0193-e91.fits.fz  59260.287302755  59260.287537501  5450  5.2722e-14  3.3415e-16
cpt0m407-kb84-20210215-0246-e91.fits.fz  59261.121697836  59261.122048357  5450  6.3219e-14  2.5051e-16
lsc0m409-kb29-20210215-0172-e91.fits.fz  59261.278172651  59261.278407396  5450  6.6064e-14  3.5947e-16
lsc0m412-kb26-20210215-0165-e91.fits.fz  59261.278300822  59261.278651332  5450  6.3314e-14  3.6066e-16
coj0m405-kb88-20210216-0192-e91.fits.fz  59261.667038403  59261.667390417  5450  6.9328e-14  2.5051e-16
cpt0m407-kb84-20210216-0209-e91.fits.fz  59262.117613808  59262.117964364  5450  7.6486e-14  2.4208e-16
lsc0m409-kb29-20210216-0166-e91.fits.fz  59262.277994248  59262.278344734  5450  7.8055e-14  3.0517e-16
lsc0m412-kb26-20210216-0156-e91.fits.fz  59262.291917894  59262.292152639  5450  7.6993e-14  4.3515e-16
coj0m405-kb88-20210217-0172-e91.fits.fz  59262.666908774  59262.667259260  5450  7.1290e-14  2.7485e-16
coj0m403-kb24-20210420-0143-e91.fits.fz  59324.492680845  59324.492915081  5450  7.4838e-14  2.5614e-16
coj0m405-kb88-20210421-0104-e91.fits.fz  59325.489941899  59325.490176656  5450  6.8698e-14  3.1067e-16
