;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
cpt0m407-kb84-20210207-0179-e91.fits.fz  59253.055706980  59253.055941783  5450  4.0378e-15  4.1488e-16
cpt0m407-kb84-20210208-0439-e91.fits.fz  59254.057812396  59254.058047165  5450  4.9946e-15  2.3763e-16
cpt0m407-kb84-20210209-0204-e91.fits.fz  59255.054500973  59255.054735730  5450  5.1476e-15  3.0694e-16
lsc0m409-kb29-20210211-0194-e91.fits.fz  59257.326495487  59257.326730267  5450  4.8014e-15  2.3257e-16
cpt0m407-kb84-20210212-0181-e91.fits.fz  59258.117318450  59258.117553160  5450  4.4685e-15  2.5641e-16
lsc0m409-kb29-20210213-0205-e91.fits.fz  59259.282905186  59259.283139966  5450  5.1749e-15  2.2771e-16
lsc0m409-kb29-20210214-0191-e91.fits.fz  59260.284809572  59260.285044306  5450  4.1861e-15  2.3075e-16
lsc0m412-kb26-20210215-0169-e91.fits.fz  59261.283764364  59261.283999133  5450  3.7740e-15  3.9286e-16
cpt0m407-kb84-20210216-0217-e91.fits.fz  59262.133862223  59262.134097037  5450  4.4631e-15  2.2994e-16
coj0m403-kb24-20210423-0149-e91.fits.fz  59327.625204109  59327.625438311  5450  4.3688e-15  1.1801e-16
coj0m403-kb24-20210424-0149-e91.fits.fz  59328.632099051  59328.632333264  5450  4.8343e-15  1.3978e-16
coj0m403-kb24-20210425-0146-e91.fits.fz  59329.641729943  59329.641964074  5450  5.2829e-15  1.4427e-16
coj0m405-kb88-20210426-0278-e91.fits.fz  59330.648082721  59330.648317524  5450  4.4871e-15  1.4555e-16
coj0m405-kb88-20210428-0075-e91.fits.fz  59332.632108334  59332.632343149  5450  4.0781e-15  2.4631e-16
coj0m403-kb24-20210429-0163-e91.fits.fz  59333.635653045  59333.635887292  5450  4.4961e-15  1.3991e-16
lsc0m409-kb29-20210501-0327-e91.fits.fz  59336.289512315  59336.289747084  5450  6.4503e-15  3.0433e-16
lsc0m409-kb29-20210503-0137-e91.fits.fz  59338.067369839  59338.067604619  5450  5.0430e-15  2.8911e-16
lsc0m409-kb29-20210503-0231-e91.fits.fz  59338.243181783  59338.243416540  5450  4.6904e-15  2.4165e-16
ogg0m406-kb27-20210503-0072-e91.fits.fz  59338.500850475  59338.501081216  5450  5.0008e-15  2.0534e-16
ogg0m406-kb27-20210503-0078-e91.fits.fz  59338.507106482  59338.507337200  5450  5.3862e-15  2.2531e-16
ogg0m406-kb27-20210503-0084-e91.fits.fz  59338.517527281  59338.517758033  5450  5.3799e-15  2.1435e-16
ogg0m406-kb27-20210503-0090-e91.fits.fz  59338.527940498  59338.528171239  5450  5.7195e-15  2.0745e-16
ogg0m404-kb82-20210503-0082-e91.fits.fz  59338.538379908  59338.538610660  5450  5.2938e-15  2.0023e-16
cpt0m407-kb84-20210504-0096-e91.fits.fz  59339.024461413  59339.024696181  5450  4.4948e-15  2.5635e-16
cpt0m407-kb84-20210504-0134-e91.fits.fz  59339.071418392  59339.071653125  5450  3.7075e-15  6.7524e-16
lsc0m409-kb29-20210504-0154-e91.fits.fz  59339.347355023  59339.347589804  5450  4.6933e-15  2.5045e-16
cpt0m407-kb84-20210505-0129-e91.fits.fz  59339.804430834  59339.804665603  5450  3.2791e-15  4.1754e-16
cpt0m407-kb84-20210506-0127-e91.fits.fz  59340.809182477  59340.809417234  5450  4.5125e-15  3.6233e-16
coj0m403-kb24-20210507-0113-e91.fits.fz  59341.740897211  59341.741131366  5450  5.8585e-15  2.9265e-16
cpt0m407-kb84-20210508-0142-e91.fits.fz  59342.802223855  59342.802458658  5450  4.1720e-15  2.7268e-16
coj0m403-kb24-20210509-0141-e91.fits.fz  59343.666858809  59343.667092964  5450  4.8576e-15  1.1372e-16
cpt0m407-kb84-20210510-0126-e91.fits.fz  59344.795269040  59344.795503820  5450  5.0950e-15  2.4977e-16
cpt0m407-kb84-20210511-0150-e91.fits.fz  59345.816155788  59345.816390568  5450  4.2739e-15  2.4931e-16
cpt0m407-kb84-20210512-0138-e91.fits.fz  59346.788342119  59346.788576887  5450  4.3659e-15  2.5292e-16
cpt0m407-kb84-20210513-0146-e91.fits.fz  59347.798852836  59347.799087605  5450  4.0521e-15  2.4434e-16
cpt0m407-kb84-20210514-0123-e91.fits.fz  59348.816129526  59348.816364295  5450  4.6951e-15  2.7056e-16
lsc0m409-kb29-20210729-0064-e91.fits.fz  59424.960737570  59424.960972339  5450  4.0276e-15  2.4728e-16
coj0m403-kb24-20210731-0066-e91.fits.fz  59426.352563496  59426.352797662  5450  4.8943e-15  1.5482e-16
lsc0m412-kb26-20210731-0070-e91.fits.fz  59427.033157107  59427.033391841  5450  4.1522e-15  3.4183e-16
lsc0m412-kb26-20210802-0070-e91.fits.fz  59428.973905221  59428.974139989  5450  4.7067e-15  4.0955e-16
lsc0m412-kb26-20210803-0134-e91.fits.fz  59430.127455637  59430.127690406  5450  4.2869e-15  4.1345e-16
