;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20220131-0079-e91.fits.fz  59611.381619236  59611.381969676  5450  5.1800e-15  2.3551e-16
lsc0m409-kb29-20220201-0184-e91.fits.fz  59612.317168600  59612.317519098  5450  3.9292e-15  2.6581e-16
lsc0m412-kb26-20220204-0346-e91.fits.fz  59615.308974792  59615.309325267  5450  4.6754e-15  3.8345e-16
cpt0m407-kb87-20220205-0184-e91.fits.fz  59616.071039746  59616.071390278  5450  4.1275e-15  1.2272e-16
cpt0m407-kb87-20220206-0153-e91.fits.fz  59617.055268554  59617.055619052  5450  4.0413e-15  1.2466e-16
cpt0m407-kb87-20220207-0192-e91.fits.fz  59618.129596297  59618.129946875  5450  4.1451e-15  1.1136e-16
cpt0m407-kb87-20220208-0159-e91.fits.fz  59619.049797408  59619.050147917  5450  5.0827e-15  1.3475e-16
cpt0m407-kb87-20220209-0156-e91.fits.fz  59620.049788299  59620.050138808  5450  3.9871e-15  1.1206e-16
cpt0m407-kb87-20220515-0166-e91.fits.fz  59715.032532825  59715.032883334  5450  3.3688e-15  2.4029e-16
cpt0m407-kb87-20220516-0158-e91.fits.fz  59715.958477454  59715.958827964  5450  4.0283e-15  2.1102e-16
coj0m405-kb88-20220517-0154-e91.fits.fz  59716.583482685  59716.583833172  5450  4.4932e-15  1.2409e-16
cpt0m407-kb87-20220517-0408-e91.fits.fz  59716.992070695  59716.992421204  5450  3.5170e-15  2.2675e-16
lsc0m412-kb26-20220518-0098-e91.fits.fz  59718.359905614  59718.360256112  5450  3.2289e-15  3.8251e-16
lsc0m412-kb26-20220519-0088-e91.fits.fz  59719.036520614  59719.036871088  5450  3.0647e-15  2.5856e-16
lsc0m412-kb26-20220519-0090-e91.fits.fz  59719.040926042  59719.041276517  5450  3.1830e-15  2.2904e-16
lsc0m409-kb29-20220520-0071-e91.fits.fz  59720.060887408  59720.061411494  5450  4.4393e-15  1.0149e-16
lsc0m409-kb29-20220520-0091-e91.fits.fz  59720.085430822  59720.085781332  5450  4.2486e-15  1.2909e-16
lsc0m412-kb26-20220520-0099-e91.fits.fz  59720.096936193  59720.097286656  5450  3.8057e-15  2.1100e-16
lsc0m409-kb29-20220521-0113-e91.fits.fz  59721.031458750  59721.031809236  5450  4.1977e-15  1.3588e-16
lsc0m409-kb29-20220521-0124-e91.fits.fz  59721.045390371  59721.045914514  5450  4.6546e-15  1.0044e-16
lsc0m409-kb29-20220521-0126-e91.fits.fz  59721.047750024  59721.048100568  5450  4.4678e-15  1.3690e-16
coj0m405-kb88-20220522-0059-e91.fits.fz  59721.639030568  59721.639381112  5450  4.5429e-15  4.2954e-16
lsc0m412-kb26-20220523-0090-e91.fits.fz  59723.027335406  59723.027859515  5450  4.1872e-15  1.4021e-16
lsc0m409-kb29-20220523-0113-e91.fits.fz  59723.027938172  59723.028288646  5450  4.3898e-15  1.5251e-16
lsc0m409-kb29-20220523-0124-e91.fits.fz  59723.042194780  59723.042545290  5450  4.7160e-15  1.5045e-16
lsc0m409-kb29-20220524-0109-e91.fits.fz  59724.027684133  59724.028208218  5450  4.2825e-15  1.1849e-16
lsc0m409-kb29-20220524-0117-e91.fits.fz  59724.043694109  59724.044044607  5450  3.9948e-15  1.4876e-16
lsc0m409-kb29-20220524-0119-e91.fits.fz  59724.046974179  59724.047324815  5450  4.5115e-15  1.6079e-16
lsc0m412-kb26-20220525-0120-e91.fits.fz  59725.021837211  59725.022187709  5450  2.6301e-15  2.0516e-16
lsc0m409-kb29-20220525-0119-e91.fits.fz  59725.026272350  59725.026622813  5450  2.7758e-15  1.3248e-16
lsc0m409-kb29-20220525-0195-e91.fits.fz  59725.178220278  59725.178570811  5450  3.6821e-15  1.1339e-16
coj0m405-kb88-20220526-0087-e91.fits.fz  59725.406218403  59725.406568901  5450  5.3497e-15  3.8597e-16
coj0m405-kb88-20220526-0109-e91.fits.fz  59725.450218681  59725.450569179  5450  4.4758e-15  7.3414e-16
lsc0m409-kb29-20220526-0099-e91.fits.fz  59726.017430498  59726.017954677  5450  4.3755e-15  9.2340e-17
lsc0m409-kb29-20220526-0105-e91.fits.fz  59726.029190105  59726.029540649  5450  4.3278e-15  1.2932e-16
lsc0m409-kb29-20220526-0173-e91.fits.fz  59726.241937825  59726.242288392  5450  4.5024e-15  1.1637e-16
lsc0m409-kb29-20220527-0112-e91.fits.fz  59727.014754700  59727.015105267  5450  4.2539e-15  1.3722e-16
lsc0m409-kb29-20220527-0114-e91.fits.fz  59727.016718739  59727.017242883  5450  4.3589e-15  9.5594e-17
lsc0m409-kb29-20220528-0057-e91.fits.fz  59728.248481331  59728.248831887  5450  3.5566e-15  5.4871e-16
lsc0m409-kb29-20220529-0055-e91.fits.fz  59729.014057096  59729.014581216  5450  5.4972e-15  1.7081e-16
lsc0m412-kb26-20220529-0068-e91.fits.fz  59729.025777501  59729.026128010  5450  4.3598e-15  6.1137e-16
lsc0m409-kb29-20220529-0092-e91.fits.fz  59729.181743079  59729.182093635  5450  5.7314e-15  3.2153e-16
ogg0m406-kb27-20220529-0086-e91.fits.fz  59729.416516980  59729.416863623  5450  4.3406e-15  1.0883e-16
ogg0m406-kb27-20220603-0219-e91.fits.fz  59734.396853970  59734.397374156  5450  2.7171e-15  6.4160e-17
ogg0m406-kb27-20220603-0221-e91.fits.fz  59734.404977778  59734.405497929  5450  2.8622e-15  6.7706e-17
lsc0m409-kb29-20220605-0110-e91.fits.fz  59735.991243508  59735.991767593  5450  4.1348e-15  1.3798e-16
lsc0m409-kb29-20220606-0023-e91.fits.fz  59737.005726829  59737.006250892  5450  4.7453e-15  1.2443e-16
lsc0m412-kb26-20220606-0005-e91.fits.fz  59737.038434364  59737.038784862  5450  4.5843e-15  1.9841e-16
lsc0m412-kb26-20220607-0088-e91.fits.fz  59737.984259549  59737.984610070  5450  3.6906e-15  2.1936e-16
lsc0m409-kb29-20220607-0146-e91.fits.fz  59738.104394920  59738.104919110  5450  2.8178e-15  8.9781e-17
lsc0m409-kb29-20220608-0080-e91.fits.fz  59738.985719931  59738.986070417  5450  4.1204e-15  1.5431e-16
lsc0m409-kb29-20220608-0148-e91.fits.fz  59739.205573068  59739.206097165  5450  3.8811e-15  9.0994e-17
lsc0m409-kb29-20220609-0072-e91.fits.fz  59739.981638507  59739.981989017  5450  4.3406e-15  1.5293e-16
lsc0m409-kb29-20220609-0089-e91.fits.fz  59740.125165417  59740.125689491  5450  4.1405e-15  4.3027e-16
lsc0m409-kb29-20220610-0081-e91.fits.fz  59740.976078947  59740.976429387  5450  4.2072e-15  1.5834e-16
lsc0m409-kb29-20220610-0110-e91.fits.fz  59741.125165568  59741.125689734  5450  3.7161e-15  1.0785e-16
lsc0m409-kb29-20220611-0096-e91.fits.fz  59742.125159630  59742.125683693  5450  2.6355e-15  1.2133e-16
lsc0m409-kb29-20220612-0107-e91.fits.fz  59743.125156876  59743.125681042  5450  2.7099e-15  2.0736e-16
lsc0m409-kb29-20220614-0125-e91.fits.fz  59745.125246818  59745.125770973  5450  4.6567e-15  2.4239e-16
lsc0m409-kb29-20220615-0153-e91.fits.fz  59746.125211505  59746.125735626  5450  3.3698e-15  1.0545e-16
lsc0m409-kb29-20220616-0163-e91.fits.fz  59747.125190082  59747.125714190  5450  4.6555e-15  1.0106e-16
lsc0m409-kb29-20220617-0166-e91.fits.fz  59748.125209780  59748.125733866  5450  5.0515e-15  1.3718e-16
coj0m403-kb23-20220619-0032-e91.fits.fz  59749.379417686  59749.379941204  5450  3.6363e-15  2.5552e-16
lsc0m412-kb26-20220628-0060-e91.fits.fz  59758.959366181  59758.959716690  5450  3.8342e-15  2.3521e-16
lsc0m412-kb26-20220629-0067-e91.fits.fz  59759.959604480  59759.959954989  5450  3.1983e-15  3.0782e-16
lsc0m412-kb26-20220630-0074-e91.fits.fz  59760.969321887  59760.969672396  5450  4.8980e-15  2.1970e-16
