;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
cpt0m407-kb87-20220129-0193-e91.fits.fz  59609.081002466  59609.081237200  5450  3.5871e-15  2.2360e-16
cpt0m407-kb87-20220129-0194-e91.fits.fz  59609.081363195  59609.081713704  5450  1.6620e-15  1.4282e-16
cpt0m407-kb87-20220129-0195-e91.fits.fz  59609.081840857  59609.082365012  5450  1.3768e-15  9.4979e-17
cpt0m407-kb87-20220129-0196-e91.fits.fz  59609.082487616  59609.083359005  5450  1.3960e-15  6.3365e-17
cpt0m407-kb87-20220129-0197-e91.fits.fz  59609.083489121  59609.084534109  5450  1.4417e-15  5.2259e-17
lsc0m412-kb26-20220131-0095-e91.fits.fz  59611.377379237  59611.378250545  5450  1.4813e-15  1.6150e-16
lsc0m409-kb29-20220131-0079-e91.fits.fz  59611.381619236  59611.381969676  5450  1.6007e-15  2.2652e-16
lsc0m409-kb29-20220201-0191-e91.fits.fz  59612.325677975  59612.326549260  5450  1.3178e-15  1.1303e-16
lsc0m409-kb29-20220204-0230-e91.fits.fz  59615.308271760  59615.309143079  5450  1.3947e-15  9.8029e-17
cpt0m407-kb87-20220205-0184-e91.fits.fz  59616.071039746  59616.071390278  5450  1.5014e-15  1.2172e-16
cpt0m407-kb87-20220205-0188-e91.fits.fz  59616.076552813  59616.077424144  5450  1.3452e-15  5.0432e-17
cpt0m407-kb87-20220206-0153-e91.fits.fz  59617.055268554  59617.055619052  5450  1.2592e-15  1.2847e-16
cpt0m407-kb87-20220206-0155-e91.fits.fz  59617.057309757  59617.058181135  5450  1.3081e-15  5.1093e-17
cpt0m407-kb87-20220207-0192-e91.fits.fz  59618.129596297  59618.129946875  5450  1.3989e-15  1.1090e-16
lsc0m409-kb29-20220207-0164-e91.fits.fz  59618.300084792  59618.300956158  5450  1.1192e-15  9.6943e-17
cpt0m407-kb87-20220208-0165-e91.fits.fz  59619.058516517  59619.059387883  5450  1.4472e-15  4.9735e-17
cpt0m407-kb87-20220209-0154-e91.fits.fz  59620.046995706  59620.047867084  5450  1.4440e-15  4.7431e-17
