;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
lsc0m409-kb29-20220424-0286-e91.fits.fz  59694.304886193  59694.305757500  5450  9.7007e-16  5.2001e-17
cpt0m407-kb87-20220427-0088-e91.fits.fz  59696.902951471  59696.903822790  5450  1.1786e-15  4.9679e-17
lsc0m409-kb29-20220427-0178-e91.fits.fz  59697.198076540  59697.198600637  5450  8.7668e-16  9.4707e-17
lsc0m409-kb29-20220428-0155-e91.fits.fz  59698.084193646  59698.085064931  5450  1.0554e-15  6.2802e-17
lsc0m409-kb29-20220428-0162-e91.fits.fz  59698.094606610  59698.095477929  5450  1.0885e-15  6.4267e-17
lsc0m409-kb29-20220428-0171-e91.fits.fz  59698.105034561  59698.105905915  5450  8.4617e-16  5.7813e-17
lsc0m409-kb29-20220428-0177-e91.fits.fz  59698.112713727  59698.112948484  5450  1.3367e-15  2.0489e-16
lsc0m409-kb29-20220428-0179-e91.fits.fz  59698.115433855  59698.116305197  5450  1.0619e-15  6.0752e-17
lsc0m409-kb29-20220428-0193-e91.fits.fz  59698.128497732  59698.129369074  5450  8.8352e-16  6.5027e-17
lsc0m409-kb29-20220428-0195-e91.fits.fz  59698.131063334  59698.131934676  5450  1.0796e-15  5.6675e-17
cpt0m407-kb87-20220428-0181-e91.fits.fz  59698.136277639  59698.137148982  5450  9.9199e-16  4.9903e-17
cpt0m407-kb87-20220428-0183-e91.fits.fz  59698.146641957  59698.147513299  5450  1.0325e-15  5.0238e-17
cpt0m407-kb87-20220428-0201-e91.fits.fz  59698.172120325  59698.172645961  5450  1.0458e-15  8.8184e-17
coj0m403-kb24-20220429-0093-e91.fits.fz  59698.538443843  59698.539314596  5450  1.0896e-15  7.4158e-17
coj0m405-kb88-20220429-0104-e91.fits.fz  59698.551372223  59698.552243530  5450  1.1361e-15  4.0487e-17
coj0m403-kb24-20220429-0113-e91.fits.fz  59698.559299607  59698.560170417  5450  1.0140e-15  5.7397e-17
coj0m405-kb88-20220429-0115-e91.fits.fz  59698.568259815  59698.569131111  5450  1.1090e-15  6.0093e-17
coj0m403-kb24-20220429-0133-e91.fits.fz  59698.578693346  59698.579564075  5450  9.9090e-16  4.1943e-17
coj0m403-kb24-20220429-0135-e91.fits.fz  59698.589011389  59698.589882223  5450  1.0494e-15  4.0592e-17
coj0m405-kb88-20220429-0127-e91.fits.fz  59698.599519746  59698.600391065  5450  1.0014e-15  3.4088e-17
coj0m405-kb88-20220429-0138-e91.fits.fz  59698.610446772  59698.611318161  5450  9.8831e-16  3.4467e-17
coj0m403-kb24-20220429-0150-e91.fits.fz  59698.620386459  59698.621257339  5450  9.4344e-16  3.7983e-17
coj0m403-kb24-20220429-0152-e91.fits.fz  59698.630664734  59698.631535533  5450  1.0305e-15  4.3776e-17
coj0m405-kb88-20220429-0140-e91.fits.fz  59698.641086945  59698.641958276  5450  9.9722e-16  1.3825e-16
coj0m403-kb24-20220429-0163-e91.fits.fz  59698.651556690  59698.652427443  5450  1.0279e-15  4.1377e-17
lsc0m409-kb29-20220429-0170-e91.fits.fz  59699.135698577  59699.136569943  5450  9.6858e-16  1.0095e-16
lsc0m409-kb29-20220429-0172-e91.fits.fz  59699.142636945  59699.143508230  5450  1.0014e-15  6.7175e-17
lsc0m409-kb29-20220429-0183-e91.fits.fz  59699.153695811  59699.154567130  5450  1.0761e-15  8.2608e-17
lsc0m412-kb26-20220429-0130-e91.fits.fz  59699.184864642  59699.185735984  5450  1.1031e-15  1.3672e-16
lsc0m412-kb26-20220429-0147-e91.fits.fz  59699.208428924  59699.209300301  5450  9.7621e-16  8.4588e-17
coj0m405-kb88-20220430-0049-e91.fits.fz  59699.621488669  59699.621723542  5450  9.6298e-16  1.7977e-16
coj0m403-kb24-20220430-0045-e91.fits.fz  59699.624520880  59699.625391609  5450  1.1637e-15  5.6019e-17
coj0m405-kb88-20220430-0055-e91.fits.fz  59699.635567813  59699.636439144  5450  1.0319e-15  7.8941e-17
coj0m405-kb88-20220430-0115-e91.fits.fz  59699.809885359  59699.810756644  5450  9.5231e-16  6.8154e-17
cpt0m407-kb87-20220430-0410-e91.fits.fz  59700.170860232  59700.171384329  5450  1.0516e-15  7.5019e-17
coj0m403-kb24-20220501-0173-e91.fits.fz  59700.643773218  59700.644007420  5450  1.0429e-15  1.0731e-16
cpt0m407-kb87-20220501-0280-e91.fits.fz  59700.920319491  59700.921190810  5450  1.1061e-15  4.8101e-17
cpt0m407-kb87-20220501-0402-e91.fits.fz  59701.175063473  59701.175587605  5450  1.2610e-15  8.1904e-17
cpt0m407-kb87-20220502-0371-e91.fits.fz  59702.014597825  59702.015469167  5450  9.5118e-16  4.9429e-17
cpt0m407-kb87-20220502-0462-e91.fits.fz  59702.169555163  59702.170079283  5450  1.0181e-15  1.5835e-16
coj0m405-kb88-20220503-0222-e91.fits.fz  59702.562526320  59702.562761100  5450  9.9588e-16  1.2451e-16
coj0m405-kb88-20220503-0233-e91.fits.fz  59702.572816320  59702.573051100  5450  9.7706e-16  1.1617e-16
coj0m405-kb88-20220503-0239-e91.fits.fz  59702.580636795  59702.580871528  5450  7.9976e-16  1.2197e-16
coj0m405-kb88-20220503-0247-e91.fits.fz  59702.592987639  59702.593222443  5450  1.1722e-15  1.2020e-16
coj0m405-kb88-20220503-0251-e91.fits.fz  59702.598073299  59702.598308102  5450  9.8605e-16  1.0944e-16
coj0m405-kb88-20220503-0263-e91.fits.fz  59702.608536042  59702.608770753  5450  1.0103e-15  1.2060e-16
coj0m405-kb88-20220503-0274-e91.fits.fz  59702.618926598  59702.619161447  5450  8.2618e-16  1.2434e-16
coj0m405-kb88-20220503-0278-e91.fits.fz  59702.629402940  59702.629637697  5450  1.0131e-15  1.2656e-16
coj0m405-kb88-20220503-0287-e91.fits.fz  59702.641005220  59702.641239966  5450  9.0994e-16  1.2219e-16
coj0m405-kb88-20220503-0298-e91.fits.fz  59702.651165556  59702.651400336  5450  1.1031e-15  1.1563e-16
cpt0m407-kb87-20220503-0137-e91.fits.fz  59702.825577130  59702.825811899  5450  1.0706e-15  1.8698e-16
cpt0m407-kb87-20220503-0152-e91.fits.fz  59702.842549920  59702.842784688  5450  1.4569e-15  1.8899e-16
cpt0m407-kb87-20220503-0154-e91.fits.fz  59702.844447142  59702.844681911  5450  1.1621e-15  1.9519e-16
cpt0m407-kb87-20220503-0177-e91.fits.fz  59702.874364943  59702.874599711  5450  1.0192e-15  1.8721e-16
cpt0m407-kb87-20220503-0195-e91.fits.fz  59702.894788311  59702.895023079  5450  1.3734e-15  1.6965e-16
cpt0m407-kb87-20220503-0201-e91.fits.fz  59702.905132049  59702.905366829  5450  1.3273e-15  1.6821e-16
cpt0m407-kb87-20220503-0212-e91.fits.fz  59702.918928114  59702.919162882  5450  9.7700e-16  1.7675e-16
cpt0m407-kb87-20220503-0246-e91.fits.fz  59702.961983866  59702.962218635  5450  1.1141e-15  1.7578e-16
cpt0m407-kb87-20220503-0248-e91.fits.fz  59702.968166505  59702.968401274  5450  9.2625e-16  1.7066e-16
cpt0m407-kb87-20220503-0268-e91.fits.fz  59703.002244422  59703.002479190  5450  1.3944e-15  1.7877e-16
cpt0m407-kb87-20220503-0276-e91.fits.fz  59703.030671922  59703.030906679  5450  1.0598e-15  1.7128e-16
cpt0m407-kb87-20220503-0285-e91.fits.fz  59703.051665764  59703.051900533  5450  1.2243e-15  1.6502e-16
cpt0m407-kb87-20220503-0307-e91.fits.fz  59703.091884144  59703.092118913  5450  1.0856e-15  1.8110e-16
cpt0m407-kb87-20220503-0320-e91.fits.fz  59703.113135649  59703.114006968  5450  9.8095e-16  4.7408e-17
cpt0m407-kb87-20220503-0331-e91.fits.fz  59703.129377987  59703.129612744  5450  1.4233e-15  1.9307e-16
lsc0m412-kb26-20220503-0185-e91.fits.fz  59703.174309931  59703.174834052  5450  9.8343e-16  1.4676e-16
lsc0m409-kb29-20220503-0128-e91.fits.fz  59703.238212130  59703.238446829  5450  1.1607e-15  1.6385e-16
cpt0m407-kb87-20220504-0181-e91.fits.fz  59703.826639445  59703.827510788  5450  1.0386e-15  5.8065e-17
cpt0m407-kb87-20220504-0290-e91.fits.fz  59703.945567651  59703.945802420  5450  1.2112e-15  1.8022e-16
lsc0m409-kb29-20220504-0191-e91.fits.fz  59704.173263994  59704.173788091  5450  1.0006e-15  7.7104e-17
cpt0m407-kb87-20220505-0161-e91.fits.fz  59704.816322292  59704.817193681  5450  1.2582e-15  5.6969e-17
lsc0m409-kb29-20220505-0143-e91.fits.fz  59705.074341656  59705.074576436  5450  1.5323e-15  2.1193e-16
cpt0m407-kb87-20220505-0311-e91.fits.fz  59705.167889225  59705.168413334  5450  1.3194e-15  9.4202e-17
cpt0m407-kb87-20220506-0099-e91.fits.fz  59705.817942651  59705.818814028  5450  1.0905e-15  6.8061e-17
lsc0m409-kb29-20220506-0127-e91.fits.fz  59706.178223600  59706.178747755  5450  8.8646e-16  7.9987e-17
lsc0m409-kb29-20220508-0104-e91.fits.fz  59708.104952801  59708.105824167  5450  8.8381e-16  5.7563e-17
lsc0m409-kb29-20220508-0117-e91.fits.fz  59708.119595313  59708.119945799  5450  6.3572e-16  1.2062e-16
lsc0m409-kb29-20220508-0123-e91.fits.fz  59708.128684792  59708.129208947  5450  7.5612e-16  8.7897e-17
cpt0m407-kb87-20220509-0119-e91.fits.fz  59708.805647755  59708.805998264  5450  9.7069e-16  1.3552e-16
cpt0m407-kb87-20220509-0142-e91.fits.fz  59708.832496991  59708.832731771  5450  1.0981e-15  1.8123e-16
cpt0m407-kb87-20220509-0146-e91.fits.fz  59708.837017362  59708.837888727  5450  9.4674e-16  4.9981e-17
cpt0m407-kb87-20220509-0158-e91.fits.fz  59708.871992165  59708.872516274  5450  8.8022e-16  7.9778e-17
cpt0m407-kb87-20220509-0184-e91.fits.fz  59708.908128426  59708.908363195  5450  1.1809e-15  1.8811e-16
cpt0m407-kb87-20220510-0120-e91.fits.fz  59709.873588970  59709.874460278  5450  9.7587e-16  5.7425e-17
cpt0m407-kb87-20220510-0253-e91.fits.fz  59709.973122373  59709.973646494  5450  1.1233e-15  8.3112e-17
cpt0m407-kb87-20220511-0137-e91.fits.fz  59710.800237211  59710.800587721  5450  8.8040e-16  1.2587e-16
cpt0m407-kb87-20220511-0139-e91.fits.fz  59710.802177385  59710.803048739  5450  9.6389e-16  5.7318e-17
cpt0m407-kb87-20220511-0161-e91.fits.fz  59710.906455012  59710.906689781  5450  8.9937e-16  1.6564e-16
lsc0m409-kb29-20220511-0086-e91.fits.fz  59711.074213265  59711.074737489  5450  8.6067e-16  9.5206e-17
cpt0m407-kb87-20220512-0121-e91.fits.fz  59711.809219133  59711.810090464  5450  8.5196e-16  5.9310e-17
cpt0m407-kb87-20220512-0123-e91.fits.fz  59711.812662292  59711.813012802  5450  8.2307e-16  1.3177e-16
cpt0m407-kb87-20220512-0135-e91.fits.fz  59711.830152605  59711.830676725  5450  9.1084e-16  9.0660e-17
cpt0m407-kb87-20220512-0143-e91.fits.fz  59711.854347061  59711.854871193  5450  8.2443e-16  8.9403e-17
cpt0m407-kb87-20220512-0162-e91.fits.fz  59711.891892628  59711.892416737  5450  9.5638e-16  9.1486e-17
cpt0m407-kb87-20220512-0171-e91.fits.fz  59711.911272049  59711.911796158  5450  7.6962e-16  9.4118e-17
coj0m403-kb24-20220516-0131-e91.fits.fz  59715.625194862  59715.625544838  5450  1.3683e-15  2.3026e-16
lsc0m412-kb26-20220517-0154-e91.fits.fz  59717.140291447  59717.140815556  5450  1.0768e-15  1.7680e-16
lsc0m409-kb29-20220518-0114-e91.fits.fz  59718.378757165  59718.379802107  5450  1.0164e-15  1.2673e-16
lsc0m409-kb29-20220519-0170-e91.fits.fz  59719.137689665  59719.138213843  5450  1.2753e-15  8.4292e-17
lsc0m409-kb29-20220519-0188-e91.fits.fz  59719.208532142  59719.209577130  5450  1.2507e-15  4.8603e-17
lsc0m409-kb29-20220520-0069-e91.fits.fz  59720.058067269  59720.058417767  5450  1.5378e-15  1.4315e-16
lsc0m409-kb29-20220520-0071-e91.fits.fz  59720.060887408  59720.061411494  5450  1.2898e-15  9.7220e-17
lsc0m412-kb26-20220520-0099-e91.fits.fz  59720.096936193  59720.097286656  5450  1.4146e-15  2.3299e-16
lsc0m409-kb29-20220520-0133-e91.fits.fz  59720.291297327  59720.292342234  5450  1.1752e-15  6.0620e-17
lsc0m409-kb29-20220521-0124-e91.fits.fz  59721.045390371  59721.045914514  5450  1.0885e-15  1.0013e-16
lsc0m409-kb29-20220521-0126-e91.fits.fz  59721.047750024  59721.048100568  5450  1.1214e-15  1.3703e-16
lsc0m409-kb29-20220521-0159-e91.fits.fz  59721.137729329  59721.138253461  5450  1.2458e-15  8.4111e-17
lsc0m409-kb29-20220521-0183-e91.fits.fz  59721.209311262  59721.210356262  5450  1.1061e-15  4.6405e-17
coj0m405-kb88-20220522-0048-e91.fits.fz  59721.618648982  59721.618999468  5450  1.2719e-15  1.0341e-16
lsc0m409-kb29-20220522-0149-e91.fits.fz  59722.137679653  59722.138203739  5450  9.0323e-16  7.9272e-17
lsc0m409-kb29-20220522-0172-e91.fits.fz  59722.208530903  59722.209575834  5450  1.0399e-15  4.8839e-17
lsc0m409-kb29-20220523-0113-e91.fits.fz  59723.027938172  59723.028288646  5450  8.5319e-16  1.3539e-16
lsc0m409-kb29-20220523-0178-e91.fits.fz  59723.178208832  59723.178733010  5450  1.2220e-15  1.4075e-16
lsc0m409-kb29-20220524-0109-e91.fits.fz  59724.027684133  59724.028208218  5450  8.5035e-16  1.0525e-16
lsc0m409-kb29-20220524-0119-e91.fits.fz  59724.046974179  59724.047324815  5450  9.0402e-16  1.4725e-16
lsc0m409-kb29-20220524-0204-e91.fits.fz  59724.208595139  59724.209640151  5450  9.3299e-16  7.6106e-17
lsc0m409-kb29-20220525-0119-e91.fits.fz  59725.026272350  59725.026622813  5450  1.0137e-15  1.3103e-16
lsc0m409-kb29-20220525-0180-e91.fits.fz  59725.137776332  59725.138300475  5450  1.1411e-15  8.4229e-17
lsc0m409-kb29-20220525-0195-e91.fits.fz  59725.178220278  59725.178570811  5450  1.3937e-15  1.0910e-16
lsc0m409-kb29-20220525-0214-e91.fits.fz  59725.208587188  59725.209632130  5450  1.1584e-15  4.3761e-17
lsc0m409-kb29-20220526-0099-e91.fits.fz  59726.017430498  59726.017954677  5450  1.1716e-15  8.8882e-17
lsc0m412-kb26-20220526-0113-e91.fits.fz  59726.023158438  59726.023508947  5450  1.5702e-15  2.1894e-16
lsc0m409-kb29-20220526-0149-e91.fits.fz  59726.137704989  59726.138229121  5450  1.1966e-15  7.5597e-17
lsc0m412-kb26-20220526-0174-e91.fits.fz  59726.208616899  59726.209663299  5450  1.2083e-15  6.3772e-17
lsc0m409-kb29-20220526-0173-e91.fits.fz  59726.241937825  59726.242288392  5450  1.0238e-15  1.1365e-16
lsc0m409-kb29-20220527-0112-e91.fits.fz  59727.014754700  59727.015105267  5450  1.2580e-15  1.2050e-16
lsc0m409-kb29-20220527-0114-e91.fits.fz  59727.016718739  59727.017242883  5450  1.0823e-15  8.9108e-17
lsc0m409-kb29-20220527-0159-e91.fits.fz  59727.124680498  59727.125030984  5450  1.2369e-15  1.1652e-16
lsc0m409-kb29-20220529-0053-e91.fits.fz  59729.009478808  59729.009829283  5450  1.3264e-15  2.6048e-16
lsc0m409-kb29-20220529-0055-e91.fits.fz  59729.014057096  59729.014581216  5450  1.0053e-15  1.6262e-16
lsc0m409-kb29-20220529-0071-e91.fits.fz  59729.035445961  59729.036490927  5450  9.2176e-16  9.5878e-17
ogg0m406-kb27-20220602-0115-e91.fits.fz  59733.396126586  59733.397167570  5450  1.0857e-15  4.4951e-17
ogg0m406-kb27-20220602-0117-e91.fits.fz  59733.406370544  59733.407411563  5450  1.1268e-15  3.9269e-17
ogg0m406-kb27-20220603-0219-e91.fits.fz  59734.396853970  59734.397374156  5450  9.2722e-16  6.3185e-17
ogg0m406-kb27-20220603-0221-e91.fits.fz  59734.404977778  59734.405497929  5450  8.7702e-16  6.2554e-17
lsc0m409-kb29-20220605-0108-e91.fits.fz  59735.988961610  59735.989312142  5450  9.3890e-16  1.8654e-16
lsc0m409-kb29-20220605-0110-e91.fits.fz  59735.991243508  59735.991767593  5450  8.2403e-16  1.3330e-16
lsc0m412-kb26-20220605-0081-e91.fits.fz  59735.991626367  59735.992671320  5450  1.3101e-15  1.4800e-16
lsc0m409-kb29-20220605-0179-e91.fits.fz  59736.073172454  59736.073522987  5450  1.0648e-15  1.4856e-16
lsc0m409-kb29-20220606-0001-e91.fits.fz  59736.986955070  59736.987305614  5450  8.0863e-16  1.4626e-16
lsc0m409-kb29-20220606-0023-e91.fits.fz  59737.005726829  59737.006250892  5450  8.2910e-16  1.1519e-16
lsc0m409-kb29-20220606-0035-e91.fits.fz  59737.017536586  59737.018407940  5450  1.0702e-15  7.4655e-17
lsc0m412-kb26-20220606-0019-e91.fits.fz  59737.063132998  59737.064177940  5450  8.1823e-16  7.0337e-17
lsc0m409-kb29-20220606-0059-e91.fits.fz  59737.073126262  59737.073476760  5450  8.3155e-16  1.2750e-16
lsc0m409-kb29-20220606-0102-e91.fits.fz  59737.187667859  59737.188539144  5450  1.0457e-15  5.2821e-17
lsc0m409-kb29-20220607-0081-e91.fits.fz  59737.983420267  59737.984465209  5450  8.7116e-16  5.6556e-17
lsc0m409-kb29-20220607-0146-e91.fits.fz  59738.104394920  59738.104919110  5450  1.0587e-15  8.3009e-17
lsc0m409-kb29-20220607-0173-e91.fits.fz  59738.187706065  59738.188577385  5450  9.6436e-16  5.1312e-17
lsc0m412-kb26-20220608-0089-e91.fits.fz  59738.980794804  59738.981839792  5450  1.4001e-15  9.6189e-17
lsc0m409-kb29-20220608-0098-e91.fits.fz  59739.073226227  59739.073576748  5450  9.8623e-16  1.2577e-16
lsc0m409-kb29-20220608-0140-e91.fits.fz  59739.187658913  59739.188530232  5450  1.2220e-15  5.4954e-17
lsc0m409-kb29-20220608-0148-e91.fits.fz  59739.205573068  59739.206097165  5450  1.1209e-15  8.9210e-17
lsc0m409-kb29-20220609-0070-e91.fits.fz  59739.978618936  59739.979663866  5450  8.3501e-16  6.1480e-17
lsc0m409-kb29-20220609-0113-e91.fits.fz  59740.187659063  59740.188530429  5450  7.8651e-16  7.8437e-17
lsc0m412-kb26-20220610-0076-e91.fits.fz  59740.975228207  59740.976273172  5450  1.3049e-15  9.6626e-17
lsc0m409-kb29-20220610-0108-e91.fits.fz  59741.073177582  59741.073528114  5450  8.1768e-16  1.4644e-16
lsc0m409-kb29-20220610-0110-e91.fits.fz  59741.125165568  59741.125689734  5450  1.0654e-15  1.0146e-16
lsc0m409-kb29-20220610-0128-e91.fits.fz  59741.187662500  59741.188533889  5450  9.6225e-16  7.5084e-17
lsc0m409-kb29-20220611-0082-e91.fits.fz  59741.972501216  59741.973546112  5450  8.5394e-16  8.4240e-17
lsc0m409-kb29-20220611-0094-e91.fits.fz  59742.073181019  59742.073531482  5450  1.2487e-15  1.6236e-16
lsc0m409-kb29-20220611-0096-e91.fits.fz  59742.125159630  59742.125683693  5450  8.5760e-16  1.1165e-16
lsc0m412-kb26-20220611-0105-e91.fits.fz  59742.187734839  59742.188606181  5450  6.8389e-16  1.2065e-16
lsc1m005-fa15-20220612-0249-e91.fits.fz  59743.283723033  59743.283942616  5450  1.4601e-15  1.1063e-16
lsc1m005-fa15-20220614-0063-e91.fits.fz  59744.964695348  59744.964787663  5450  9.9606e-16  1.0755e-16
lsc1m005-fa15-20220614-0109-e91.fits.fz  59745.018181853  59745.018401482  5450  1.2850e-15  1.1005e-16
coj0m405-kb88-20220615-0411-e91.fits.fz  59745.635381262  59745.636426181  5450  8.0323e-16  5.5134e-17
lsc1m004-fa03-20220615-0083-e91.fits.fz  59746.012842408  59746.012934723  5450  8.6801e-16  4.5249e-17
lsc1m005-fa15-20220615-0139-e91.fits.fz  59746.119103832  59746.119323427  5450  9.6739e-16  2.1665e-17
lsc0m409-kb29-20220616-0040-e91.fits.fz  59746.963813855  59746.964858820  5450  1.0000e-15  9.4237e-17
cpt1m010-fa16-20220616-0151-e91.fits.fz  59746.991127165  59746.991220498  5450  1.1079e-15  1.1884e-16
lsc0m409-kb29-20220616-0163-e91.fits.fz  59747.125190082  59747.125714190  5450  7.9836e-16  9.4877e-17
lsc1m009-fa04-20220616-0139-e91.fits.fz  59747.232181656  59747.232401239  5450  9.1822e-16  3.6601e-17
coj0m405-kb88-20220617-0032-e91.fits.fz  59747.689548172  59747.690593114  5450  1.0297e-15  3.8584e-17
lsc1m004-fa03-20220617-0076-e91.fits.fz  59748.002484202  59748.002703843  5450  9.5659e-16  3.1552e-17
lsc1m004-fa03-20220617-0088-e91.fits.fz  59748.014458797  59748.014678380  5450  9.5808e-16  1.7008e-17
lsc1m005-fa15-20220617-0099-e91.fits.fz  59748.019356505  59748.019576088  5450  1.0132e-15  1.7142e-17
cpt1m010-fa16-20220617-0244-e91.fits.fz  59748.030072697  59748.030293299  5450  9.7417e-16  3.7616e-17
lsc1m009-fa04-20220617-0110-e91.fits.fz  59748.031542246  59748.031634561  5450  9.8169e-16  2.7822e-17
cpt1m010-fa16-20220617-0246-e91.fits.fz  59748.039884792  59748.040105394  5450  9.6373e-16  1.1879e-16
lsc1m005-fa15-20220617-0125-e91.fits.fz  59748.051955753  59748.052175336  5450  1.0069e-15  2.3398e-17
lsc1m005-fa15-20220617-0133-e91.fits.fz  59748.065520301  59748.065739885  5450  9.8328e-16  2.6587e-17
lsc1m005-fa15-20220617-0135-e91.fits.fz  59748.071142026  59748.071361610  5450  9.6113e-16  4.1481e-17
lsc0m409-kb29-20220617-0166-e91.fits.fz  59748.125209780  59748.125733866  5450  9.9730e-16  1.3147e-16
lsc1m005-fa15-20220617-0164-e91.fits.fz  59748.133853623  59748.134073253  5450  1.0939e-15  5.3009e-17
lsc1m005-fa15-20220617-0176-e91.fits.fz  59748.144179989  59748.144399619  5450  9.4499e-16  1.8408e-17
lsc1m005-fa15-20220617-0178-e91.fits.fz  59748.154480000  59748.154699399  5450  9.5819e-16  1.7006e-17
lsc1m005-fa15-20220617-0180-e91.fits.fz  59748.164896355  59748.165115857  5450  1.0191e-15  3.7443e-17
lsc1m005-fa15-20220617-0207-e91.fits.fz  59748.205974515  59748.206194098  5450  9.5069e-16  2.2619e-17
lsc1m005-fa15-20220617-0209-e91.fits.fz  59748.212120973  59748.212340510  5450  9.3153e-16  4.0519e-17
lsc1m005-fa15-20220617-0211-e91.fits.fz  59748.222528994  59748.222748438  5450  8.9945e-16  1.0530e-16
lsc1m005-fa15-20220617-0225-e91.fits.fz  59748.290234121  59748.290453716  5450  1.0835e-15  6.7374e-17
lsc1m005-fa15-20220617-0227-e91.fits.fz  59748.295445614  59748.295665197  5450  9.2095e-16  1.3483e-16
coj1m011-fa12-20220618-0077-e91.fits.fz  59748.402582339  59748.402801968  5450  1.0563e-15  1.2638e-17
coj1m011-fa12-20220618-0084-e91.fits.fz  59748.409499133  59748.409718762  5450  1.0440e-15  1.2325e-17
coj1m011-fa12-20220618-0096-e91.fits.fz  59748.419374075  59748.419593751  5450  1.0503e-15  1.3799e-17
coj1m011-fa12-20220618-0098-e91.fits.fz  59748.421338369  59748.421558045  5450  1.0380e-15  1.2900e-17
coj1m011-fa12-20220618-0110-e91.fits.fz  59748.430319098  59748.430538774  5450  1.0614e-15  1.2763e-17
coj1m011-fa12-20220618-0138-e91.fits.fz  59748.601072373  59748.601164688  5450  1.1803e-15  3.0304e-17
coj1m011-fa12-20220618-0140-e91.fits.fz  59748.607256748  59748.607349109  5450  1.1252e-15  2.7527e-17
coj1m011-fa12-20220618-0161-e91.fits.fz  59748.621078230  59748.621170591  5450  1.0923e-15  2.9360e-17
coj1m011-fa12-20220618-0166-e91.fits.fz  59748.628220903  59748.628313218  5450  1.0144e-15  2.7820e-17
lsc1m005-fa15-20220618-0058-e91.fits.fz  59748.949729283  59748.949821551  5450  1.1427e-15  4.4524e-17
lsc1m005-fa15-20220618-0072-e91.fits.fz  59748.961725255  59748.961817570  5450  1.0836e-15  3.3371e-17
lsc1m005-fa15-20220618-0077-e91.fits.fz  59748.970071609  59748.970163924  5450  1.0853e-15  4.0823e-17
lsc1m009-fa04-20220618-0070-e91.fits.fz  59748.980408102  59748.980500371  5450  8.5872e-16  4.8894e-17
lsc1m005-fa15-20220618-0093-e91.fits.fz  59748.990879665  59748.990971992  5450  1.1572e-15  2.9389e-17
lsc1m005-fa15-20220618-0105-e91.fits.fz  59749.001299329  59749.001391644  5450  1.1155e-15  2.9771e-17
lsc1m009-fa04-20220618-0106-e91.fits.fz  59749.013515244  59749.013607512  5450  1.0505e-15  2.4229e-17
